Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,01:00,,,,66,,
2017-03-01,02:00,,,,70,,
2017-03-01,03:00,,,,63,,
2017-03-01,04:00,,,,64,,
2017-03-01,05:00,,,,61,,
2017-03-01,06:00,,,,67,,
2017-03-01,07:00,,,,61,,
2017-03-01,08:00,,,,54,,
2017-03-01,09:00,,,,46,,
2017-03-01,10:00,,,,46,,
2017-03-01,11:00,,,,57,,
2017-03-01,12:00,,,,60,,
2017-03-01,13:00,,,,62,,
2017-03-01,14:00,,,,62,,
2017-03-01,15:00,,,,67,,
2017-03-01,16:00,,,,68,,
2017-03-01,17:00,,,,68,,
2017-03-01,18:00,,,,66,,
2017-03-01,19:00,,,,66,,
2017-03-01,20:00,,,,64,,
2017-03-01,21:00,,,,56,,
2017-03-01,22:00,,,,53,,
2017-03-01,23:00,,,,53,,
2017-03-02,00:00,,,,52,,
2017-03-02,01:00,,,,57,,
2017-03-02,02:00,,,,56,,
2017-03-02,03:00,,,,52,,
2017-03-02,04:00,,,,50,,
2017-03-02,05:00,,,,54,,
2017-03-02,06:00,,,,54,,
2017-03-02,07:00,,,,56,,
2017-03-02,08:00,,,,62,,
2017-03-02,09:00,,,,68,,
2017-03-02,10:00,,,,72,,
2017-03-02,11:00,,,,75,,
2017-03-02,12:00,,,,78,,
2017-03-02,13:00,,,,79,,
2017-03-02,14:00,,,,79,,
2017-03-02,15:00,,,,77,,
2017-03-02,16:00,,,,73,,
2017-03-02,17:00,,,,71,,
2017-03-02,18:00,,,,70,,
2017-03-02,19:00,,,,65,,
2017-03-02,20:00,,,,66,,
2017-03-02,21:00,,,,69,,
2017-03-02,22:00,,,,65,,
2017-03-02,23:00,,,,61,,
2017-03-03,00:00,,,,56,,
2017-03-03,01:00,,,,54,,
2017-03-03,02:00,,,,57,,
2017-03-03,03:00,,,,57,,
2017-03-03,04:00,,,,49,,
2017-03-03,05:00,,,,44,,
2017-03-03,06:00,,,,38,,
2017-03-03,07:00,,,,32,,
2017-03-03,08:00,,,,26,,
2017-03-03,09:00,,,,26,,
2017-03-03,10:00,,,,36,,
2017-03-03,11:00,,,,49,,
2017-03-03,13:00,,,,73,,
2017-03-03,14:00,,,,63,,
2017-03-03,15:00,,,,74,,
2017-03-03,16:00,,,,69,,
2017-03-03,17:00,,,,63,,
2017-03-03,18:00,,,,54,,
2017-03-03,19:00,,,,20,,
2017-03-03,20:00,,,,2,,
2017-03-03,21:00,,,,5,,
2017-03-03,22:00,,,,29,,
2017-03-03,23:00,,,,26,,
2017-03-04,00:00,,,,41,,
2017-03-04,01:00,,,,45,,
2017-03-04,02:00,,,,45,,
2017-03-04,03:00,,,,47,,
2017-03-04,04:00,,,,30,,
2017-03-04,05:00,,,,19,,
2017-03-04,06:00,,,,7,,
2017-03-04,07:00,,,,2,,
2017-03-04,08:00,,,,3,,
2017-03-04,09:00,,,,15,,
2017-03-04,10:00,,,,44,,
2017-03-04,11:00,,,,54,,
2017-03-04,12:00,,,,59,,
2017-03-04,13:00,,,,66,,
2017-03-04,14:00,,,,74,,
2017-03-04,15:00,,,,78,,
2017-03-04,16:00,,,,78,,
2017-03-04,17:00,,,,74,,
2017-03-04,18:00,,,,63,,
2017-03-04,19:00,,,,63,,
2017-03-04,20:00,,,,65,,
2017-03-04,21:00,,,,59,,
2017-03-04,22:00,,,,58,,
2017-03-04,23:00,,,,56,,
2017-03-05,00:00,,,,44,,
2017-03-05,01:00,,,,48,,
2017-03-05,02:00,,,,70,,
2017-03-05,03:00,,,,73,,
2017-03-05,04:00,,,,65,,
2017-03-05,05:00,,,,68,,
2017-03-05,06:00,,,,66,,
2017-03-05,07:00,,,,62,,
2017-03-05,08:00,,,,63,,
2017-03-05,09:00,,,,70,,
2017-03-05,10:00,,,,69,,
2017-03-05,11:00,,,,70,,
2017-03-05,12:00,,,,73,,
2017-03-05,13:00,,,,75,,
2017-03-05,14:00,,,,76,,
2017-03-05,15:00,,,,77,,
2017-03-05,16:00,,,,80,,
2017-03-05,17:00,,,,78,,
2017-03-05,18:00,,,,72,,
2017-03-05,19:00,,,,59,,
2017-03-05,20:00,,,,66,,
2017-03-05,21:00,,,,55,,
2017-03-05,22:00,,,,50,,
2017-03-05,23:00,,,,52,,
