Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,,,,,,6,,
2017-03-01,01:00,,1,4,,,,
2017-03-01,02:00,,1,5,,,,
2017-03-01,03:00,,1,7,,,,
2017-03-01,04:00,,1,12,,,,
2017-03-01,05:00,,2,10,,,,
2017-03-01,06:00,,7,12,,,,
2017-03-01,07:00,,11,16,,,,
2017-03-01,08:00,,26,26,,,,
2017-03-01,09:00,,24,26,,,,
2017-03-01,10:00,,18,20,,,,
2017-03-01,11:00,,13,14,,,,
2017-03-01,12:00,,19,17,,,,
2017-03-01,13:00,,9,12,,,,
2017-03-01,14:00,,6,11,,,,
2017-03-01,15:00,,6,11,,,,
2017-03-01,16:00,,11,17,,,,
2017-03-01,17:00,,14,22,,,,
2017-03-01,18:00,,6,14,,,,
2017-03-01,19:00,,5,11,,,,
2017-03-01,20:00,,7,18,,,,
2017-03-01,21:00,,7,19,,,,
2017-03-01,22:00,,3,13,,,,
2017-03-01,23:00,,2,10,,,,
2017-03-02,,,,,,15,,
2017-03-02,00:00,,1,7,,,,
2017-03-02,01:00,,1,7,,,,
2017-03-02,02:00,,1,7,,,,
2017-03-02,03:00,,1,5,,,,
2017-03-02,04:00,,1,5,,,,
2017-03-02,05:00,,1,6,,,,
2017-03-02,06:00,,7,13,,,,
2017-03-02,07:00,,19,27,,,,
2017-03-02,08:00,,20,22,,,,
2017-03-02,09:00,,4,7,,,,
2017-03-02,10:00,,6,8,,,,
2017-03-02,11:00,,2,5,,,,
2017-03-02,12:00,,2,6,,,,
2017-03-02,13:00,,2,6,,,,
2017-03-02,14:00,,1,5,,,,
2017-03-02,15:00,,1,5,,,,
2017-03-02,16:00,,1,7,,,,
2017-03-02,17:00,,3,8,,,,
2017-03-02,18:00,,1,9,,,,
2017-03-02,19:00,,1,8,,,,
2017-03-02,20:00,,1,7,,,,
2017-03-02,21:00,,1,7,,,,
2017-03-02,22:00,,1,7,,,,
2017-03-02,23:00,,1,7,,,,
2017-03-03,,,,,,17,,
2017-03-03,00:00,,1,8,,,,
2017-03-03,01:00,,1,8,,,,
2017-03-03,02:00,,1,8,,,,
2017-03-03,03:00,,1,7,,,,
2017-03-03,04:00,,1,13,,,,
2017-03-03,05:00,,3,11,,,,
2017-03-03,06:00,,9,16,,,,
2017-03-03,07:00,,47,41,,,,
2017-03-03,08:00,,58,44,,,,
2017-03-03,09:00,,36,36,,,,
2017-03-03,10:00,,40,33,,,,
2017-03-03,11:00,,29,27,,,,
2017-03-03,12:00,,22,21,,,,
2017-03-03,13:00,,25,24,,,,
2017-03-03,14:00,,26,25,,,,
2017-03-03,15:00,,34,33,,,,
2017-03-03,16:00,,32,32,,,,
2017-03-03,17:00,,36,39,,,,
2017-03-03,18:00,,67,63,,,,
2017-03-03,19:00,,44,67,,,,
2017-03-03,20:00,,55,64,,,,
2017-03-03,21:00,,59,65,,,,
2017-03-03,22:00,,36,58,,,,
2017-03-03,23:00,,27,54,,,,
2017-03-04,,,,,,22,,
2017-03-04,00:00,,9,40,,,,
2017-03-04,01:00,,4,34,,,,
2017-03-04,02:00,,5,31,,,,
2017-03-04,03:00,,3,27,,,,
2017-03-04,04:00,,4,24,,,,
2017-03-04,05:00,,4,25,,,,
2017-03-04,06:00,,12,30,,,,
2017-03-04,07:00,,19,29,,,,
2017-03-04,08:00,,29,29,,,,
2017-03-04,09:00,,39,32,,,,
2017-03-04,10:00,,47,40,,,,
2017-03-04,11:00,,34,36,,,,
2017-03-04,12:00,,25,30,,,,
2017-03-04,13:00,,14,20,,,,
2017-03-04,14:00,,12,16,,,,
2017-03-04,15:00,,10,15,,,,
2017-03-04,16:00,,9,16,,,,
2017-03-04,17:00,,9,19,,,,
2017-03-04,18:00,,7,21,,,,
2017-03-04,19:00,,7,23,,,,
2017-03-04,20:00,,14,32,,,,
2017-03-04,21:00,,6,29,,,,
2017-03-04,22:00,,3,19,,,,
2017-03-04,23:00,,11,34,,,,
2017-03-05,,,,,,8,,
2017-03-05,00:00,,3,18,,,,
2017-03-05,01:00,,1,12,,,,
2017-03-05,02:00,,1,7,,,,
2017-03-05,03:00,,1,8,,,,
2017-03-05,04:00,,1,3,,,,
2017-03-05,05:00,,1,7,,,,
2017-03-05,06:00,,1,6,,,,
2017-03-05,07:00,,1,7,,,,
2017-03-05,08:00,,1,2,,,,
2017-03-05,09:00,,1,3,,,,
2017-03-05,10:00,,1,4,,,,
2017-03-05,11:00,,3,7,,,,
2017-03-05,12:00,,3,6,,,,
2017-03-05,13:00,,2,5,,,,
2017-03-05,14:00,,2,5,,,,
2017-03-05,15:00,,3,6,,,,
2017-03-05,16:00,,5,7,,,,
2017-03-05,17:00,,4,8,,,,
2017-03-05,18:00,,11,18,,,,
2017-03-05,19:00,,12,21,,,,
2017-03-05,20:00,,9,22,,,,
2017-03-05,21:00,,13,29,,,,
2017-03-05,22:00,,12,26,,,,
2017-03-05,23:00,,6,16,,,,
2017-03-06,,,,,,6,,
2017-03-06,00:00,,1,7,,,,
2017-03-06,01:00,,1,7,,,,
2017-03-06,02:00,,1,8,,,,
2017-03-06,03:00,,1,6,,,,
2017-03-06,04:00,,2,6,,,,
2017-03-06,05:00,,4,9,,,,
2017-03-06,06:00,,14,22,,,,
2017-03-06,07:00,,26,28,,,,
2017-03-06,08:00,,31,28,,,,
2017-03-06,09:00,,32,26,,,,
2017-03-06,10:00,,38,32,,,,
2017-03-06,11:00,,57,42,,,,
2017-03-06,12:00,,34,31,,,,
2017-03-06,13:00,,19,19,,,,
2017-03-06,14:00,,15,18,,,,
2017-03-06,15:00,,4,9,,,,
2017-03-06,16:00,,14,17,,,,
2017-03-06,17:00,,24,27,,,,
2017-03-06,18:00,,52,47,,,,
2017-03-06,19:00,,26,33,,,,
2017-03-06,20:00,,16,25,,,,
2017-03-06,21:00,,10,21,,,,
2017-03-06,22:00,,1,10,,,,
2017-03-06,23:00,,1,9,,,,
2017-03-07,,,,,,12,,
2017-03-07,00:00,,1,9,,,,
2017-03-07,01:00,,1,9,,,,
2017-03-07,02:00,,1,9,,,,
2017-03-07,03:00,,1,8,,,,
2017-03-07,04:00,,1,7,,,,
2017-03-07,05:00,,1,6,,,,
2017-03-07,06:00,,1,7,,,,
2017-03-07,07:00,,4,9,,,,
2017-03-07,08:00,,7,10,,,,
2017-03-07,09:00,,6,11,,,,
2017-03-07,10:00,,7,14,,,,
2017-03-07,11:00,,2,8,,,,
2017-03-07,12:00,,3,7,,,,
2017-03-07,13:00,,4,11,,,,
2017-03-07,14:00,,7,13,,,,
2017-03-07,15:00,,4,11,,,,
2017-03-07,16:00,,7,15,,,,
2017-03-07,17:00,,11,19,,,,
2017-03-07,18:00,,12,18,,,,
2017-03-07,19:00,,12,25,,,,
2017-03-07,20:00,,10,29,,,,
2017-03-07,21:00,,6,20,,,,
2017-03-07,22:00,,5,21,,,,
2017-03-07,23:00,,4,14,,,,
2017-03-08,,,,,,18,,
2017-03-08,00:00,,1,12,,,,
2017-03-08,01:00,,3,12,,,,
2017-03-08,02:00,,4,15,,,,
2017-03-08,03:00,,3,21,,,,
2017-03-08,04:00,,2,17,,,,
2017-03-08,05:00,,5,18,,,,
2017-03-08,06:00,,12,18,,,,
2017-03-08,07:00,,37,39,,,,
2017-03-08,08:00,,64,43,,,,
2017-03-08,09:00,,46,31,,,,
2017-03-08,10:00,,27,22,,,,
2017-03-08,11:00,,21,21,,,,
2017-03-08,12:00,,20,19,,,,
2017-03-08,13:00,,18,18,,,,
2017-03-08,14:00,,14,17,,,,
2017-03-08,15:00,,18,18,,,,
2017-03-08,16:00,,19,20,,,,
2017-03-08,17:00,,26,25,,,,
2017-03-08,18:00,,23,25,,,,
2017-03-08,19:00,,12,19,,,,
2017-03-08,20:00,,4,13,,,,
2017-03-08,21:00,,2,12,,,,
2017-03-08,22:00,,3,13,,,,
2017-03-08,23:00,,2,12,,,,
2017-03-09,,,,,,10,,
2017-03-09,00:00,,1,14,,,,
2017-03-09,01:00,,1,8,,,,
2017-03-09,02:00,,1,10,,,,
2017-03-09,03:00,,1,10,,,,
2017-03-09,04:00,,1,8,,,,
2017-03-09,05:00,,1,8,,,,
2017-03-09,06:00,,1,10,,,,
2017-03-09,07:00,,10,19,,,,
2017-03-09,08:00,,34,28,,,,
2017-03-09,09:00,,10,18,,,,
2017-03-09,10:00,,6,10,,,,
2017-03-09,11:00,,8,10,,,,
2017-03-09,12:00,,15,15,,,,
2017-03-09,13:00,,21,19,,,,
2017-03-09,14:00,,25,23,,,,
2017-03-09,15:00,,28,21,,,,
2017-03-09,16:00,,32,26,,,,
2017-03-09,17:00,,29,29,,,,
2017-03-09,18:00,,23,29,,,,
2017-03-09,19:00,,14,29,,,,
2017-03-09,20:00,,8,20,,,,
2017-03-09,21:00,,7,23,,,,
2017-03-09,22:00,,1,10,,,,
2017-03-09,23:00,,1,7,,,,
2017-03-10,,,,,,12,,
2017-03-10,00:00,,1,3,,,,
2017-03-10,01:00,,1,3,,,,
2017-03-10,02:00,,1,3,,,,
2017-03-10,03:00,,1,5,,,,
2017-03-10,04:00,,1,11,,,,
2017-03-10,05:00,,1,10,,,,
2017-03-10,06:00,,1,11,,,,
2017-03-10,07:00,,3,8,,,,
2017-03-10,08:00,,4,9,,,,
2017-03-10,09:00,,4,14,,,,
2017-03-10,10:00,,8,16,,,,
2017-03-10,11:00,,6,13,,,,
2017-03-10,12:00,,6,13,,,,
2017-03-10,13:00,,4,10,,,,
2017-03-10,14:00,,5,9,,,,
2017-03-10,15:00,,3,10,,,,
2017-03-10,16:00,,3,8,,,,
2017-03-10,17:00,,3,9,,,,
2017-03-10,18:00,,4,11,,,,
2017-03-10,19:00,,3,12,,,,
2017-03-10,20:00,,4,17,,,,
2017-03-10,21:00,,14,41,,,,
2017-03-10,22:00,,11,33,,,,
2017-03-10,23:00,,11,36,,,,
2017-03-11,,,,,,20,,
2017-03-11,00:00,,15,44,,,,
2017-03-11,01:00,,4,24,,,,
2017-03-11,02:00,,7,15,,,,
2017-03-11,03:00,,4,14,,,,
2017-03-11,04:00,,3,26,,,,
2017-03-11,05:00,,5,26,,,,
2017-03-11,06:00,,5,24,,,,
2017-03-11,07:00,,15,28,,,,
2017-03-11,08:00,,21,29,,,,
2017-03-11,09:00,,29,30,,,,
2017-03-11,10:00,,33,30,,,,
2017-03-11,11:00,,38,31,,,,
2017-03-11,12:00,,24,26,,,,
2017-03-11,13:00,,14,19,,,,
2017-03-11,14:00,,9,12,,,,
2017-03-11,15:00,,4,8,,,,
2017-03-11,16:00,,5,10,,,,
2017-03-11,17:00,,9,16,,,,
2017-03-11,18:00,,19,32,,,,
2017-03-11,19:00,,6,28,,,,
2017-03-11,20:00,,2,33,,,,
2017-03-11,21:00,,1,28,,,,
2017-03-11,22:00,,2,31,,,,
2017-03-11,23:00,,6,29,,,,
2017-03-12,,,,,,18,,
2017-03-12,00:00,,1,22,,,,
2017-03-12,01:00,,9,24,,,,
2017-03-12,02:00,,2,24,,,,
2017-03-12,03:00,,3,21,,,,
2017-03-12,04:00,,3,22,,,,
2017-03-12,05:00,,5,23,,,,
2017-03-12,06:00,,11,21,,,,
