Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,01:00,,1,4,,,
2017-03-01,02:00,,1,3,,,
2017-03-01,03:00,,1,4,,,
2017-03-01,04:00,,4,6,,,
2017-03-01,05:00,,6,8,,,
2017-03-01,06:00,,8,13,,,
2017-03-01,07:00,,25,27,,,
2017-03-01,08:00,,26,28,,,
2017-03-01,09:00,,21,27,,,
2017-03-01,10:00,,24,25,,,
2017-03-01,11:00,,22,23,,,
2017-03-01,12:00,,12,15,,,
2017-03-01,13:00,,16,14,,,
2017-03-01,14:00,,12,13,,,
2017-03-01,15:00,,13,14,,,
2017-03-01,16:00,,33,34,,,
2017-03-01,17:00,,18,24,,,
2017-03-01,18:00,,31,35,,,
2017-03-01,19:00,,33,40,,,
2017-03-01,20:00,,12,28,,,
2017-03-01,21:00,,4,14,,,
2017-03-01,22:00,,3,8,,,
2017-03-01,23:00,,2,6,,,
2017-03-02,00:00,,1,5,,,
2017-03-02,01:00,,2,4,,,
2017-03-02,02:00,,2,4,,,
2017-03-02,03:00,,2,4,,,
2017-03-02,04:00,,1,3,,,
2017-03-02,05:00,,4,6,,,
2017-03-02,06:00,,7,13,,,
2017-03-02,07:00,,10,13,,,
2017-03-02,08:00,,11,14,,,
2017-03-02,09:00,,10,12,,,
2017-03-02,10:00,,10,10,,,
2017-03-02,11:00,,12,12,,,
2017-03-02,12:00,,14,13,,,
2017-03-02,13:00,,8,8,,,
2017-03-02,14:00,,10,10,,,
2017-03-02,15:00,,6,9,,,
2017-03-02,16:00,,9,12,,,
2017-03-02,17:00,,17,21,,,
2017-03-02,18:00,,15,23,,,
2017-03-02,19:00,,15,24,,,
2017-03-02,20:00,,6,14,,,
2017-03-02,21:00,,9,15,,,
2017-03-02,22:00,,8,17,,,
2017-03-02,23:00,,8,20,,,
2017-03-03,00:00,,2,10,,,
2017-03-03,01:00,,5,13,,,
2017-03-03,02:00,,1,9,,,
2017-03-03,03:00,,1,10,,,
2017-03-03,04:00,,23,26,,,
2017-03-03,05:00,,66,35,,,
