Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,01:00,,,,57,,
2018-07-01,02:00,,,,57,,
2018-07-01,03:00,,,,54,,
2018-07-01,04:00,,,,50,,
2018-07-01,05:00,,,,50,,
2018-07-01,06:00,,,,48,,
2018-07-01,07:00,,,,49,,
2018-07-01,08:00,,,,51,,
2018-07-01,09:00,,,,58,,
2018-07-01,10:00,,,,64,,
2018-07-01,11:00,,,,69,,
2018-07-01,12:00,,,,70,,
2018-07-01,13:00,,,,72,,
2018-07-01,14:00,,,,75,,
2018-07-01,15:00,,,,78,,
2018-07-01,16:00,,,,79,,
2018-07-01,17:00,,,,81,,
2018-07-01,18:00,,,,84,,
2018-07-01,19:00,,,,84,,
2018-07-01,20:00,,,,82,,
2018-07-01,21:00,,,,76,,
2018-07-01,22:00,,,,61,,
2018-07-01,23:00,,,,45,,
2018-07-02,00:00,,,,36,,
2018-07-02,01:00,,,,32,,
2018-07-02,02:00,,,,25,,
2018-07-02,03:00,,,,25,,
2018-07-02,04:00,,,,28,,
2018-07-02,05:00,,,,27,,
2018-07-02,06:00,,,,36,,
2018-07-02,07:00,,,,49,,
2018-07-02,08:00,,,,54,,
2018-07-02,09:00,,,,64,,
2018-07-02,10:00,,,,71,,
2018-07-02,11:00,,,,75,,
2018-07-02,12:00,,,,81,,
2018-07-02,13:00,,,,86,,
2018-07-02,14:00,,,,87,,
2018-07-02,15:00,,,,90,,
2018-07-02,16:00,,,,92,,
2018-07-02,17:00,,,,98,,
2018-07-02,18:00,,,,101,,
2018-07-02,19:00,,,,100,,
2018-07-02,20:00,,,,101,,
2018-07-02,21:00,,,,71,,
2018-07-02,22:00,,,,57,,
2018-07-02,23:00,,,,36,,
2018-07-03,00:00,,,,20,,
2018-07-03,01:00,,,,13,,
2018-07-03,02:00,,,,9,,
2018-07-03,03:00,,,,14,,
2018-07-03,04:00,,,,11,,
2018-07-03,05:00,,,,11,,
2018-07-03,06:00,,,,11,,
2018-07-03,07:00,,,,0,,
2018-07-03,08:00,,,,53,,
2018-07-03,09:00,,,,74,,
2018-07-03,10:00,,,,95,,
2018-07-03,11:00,,,,104,,
2018-07-03,12:00,,,,108,,
2018-07-03,13:00,,,,115,,
2018-07-03,14:00,,,,118,,
2018-07-03,15:00,,,,122,,
2018-07-03,16:00,,,,126,,
2018-07-03,17:00,,,,132,,
2018-07-03,18:00,,,,130,,
2018-07-03,19:00,,,,122,,
2018-07-03,20:00,,,,112,,
2018-07-03,21:00,,,,85,,
2018-07-03,22:00,,,,40,,
2018-07-03,23:00,,,,23,,
2018-07-04,00:00,,,,9,,
2018-07-04,01:00,,,,5,,
2018-07-04,02:00,,,,4,,
2018-07-04,03:00,,,,3,,
2018-07-04,04:00,,,,3,,
2018-07-04,05:00,,,,3,,
2018-07-04,06:00,,,,7,,
2018-07-04,07:00,,,,29,,
2018-07-04,08:00,,,,52,,
2018-07-04,09:00,,,,83,,
2018-07-04,10:00,,,,117,,
2018-07-04,11:00,,,,132,,
2018-07-04,12:00,,,,123,,
2018-07-04,13:00,,,,133,,
2018-07-04,14:00,,,,151,,
2018-07-04,15:00,,,,159,,
2018-07-04,16:00,,,,150,,
