Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,,,,,,6.33,,3.13,
2018-07-01,01:00,,1,9,59,,11,,
2018-07-01,02:00,,1,6,62,,9,,
2018-07-01,03:00,,1,6,60,,6,,
2018-07-01,04:00,,1,7,56,,6,,
2018-07-01,05:00,,1,8,51,,7,,
2018-07-01,06:00,,1,7,52,,6,,
2018-07-01,07:00,,1,5,55,,9,,
2018-07-01,08:00,,1,7,56,,7,,
2018-07-01,09:00,,1,5,62,,6,,
2018-07-01,10:00,,1,3,68,,8,,
2018-07-01,11:00,,1,3,71,,4,,
2018-07-01,12:00,,1,3,75,,2,,
2018-07-01,13:00,,1,2,74,,4,,
2018-07-01,14:00,,1,2,78,,5,,
2018-07-01,15:00,,1,2,83,,5,,
2018-07-01,16:00,,1,2,84,,8,,
2018-07-01,17:00,,1,3,85,,6,,
2018-07-01,18:00,,1,3,87,,6,,
2018-07-01,19:00,,1,3,87,,8,,
2018-07-01,20:00,,1,3,86,,6,,
2018-07-01,21:00,,1,6,81,,8,,
2018-07-01,22:00,,1,9,72,,8,,
2018-07-01,23:00,,1,9,71,,7,,
2018-07-02,,,,,,12.80,,5.50,
2018-07-02,00:00,,1,9,68,,7,,
2018-07-02,01:00,,1,15,56,,7,,
2018-07-02,02:00,,1,14,56,,8,,
2018-07-02,03:00,,1,11,54,,8,,
2018-07-02,04:00,,1,11,52,,7,,
2018-07-02,05:00,,1,16,46,,8,,
2018-07-02,06:00,,1,20,43,,8,,
2018-07-02,07:00,,3,18,47,,9,,
2018-07-02,08:00,,3,20,48,,10,,
2018-07-02,09:00,,2,14,61,,14,,
2018-07-02,10:00,,1,7,74,,12,,
2018-07-02,11:00,,1,6,79,,8,,
2018-07-02,12:00,,2,10,83,,39,,
2018-07-02,13:00,,1,5,90,,39,,
2018-07-02,14:00,,1,5,92,,12,,
2018-07-02,15:00,,1,4,93,,10,,
2018-07-02,16:00,,1,5,95,,12,,
2018-07-02,17:00,,1,3,99,,12,,
2018-07-02,18:00,,1,3,102,,8,,
2018-07-02,19:00,,1,4,103,,8,,
2018-07-02,20:00,,1,4,105,,8,,
2018-07-02,21:00,,1,6,103,,10,,
2018-07-02,22:00,,1,16,84,,10,,
2018-07-02,23:00,,1,21,67,,10,,
2018-07-03,00:00,,1,29,43,,13,,
2018-07-03,01:00,,1,18,55,,14,,
2018-07-03,02:00,,1,22,49,,15,,
2018-07-03,03:00,,1,26,41,,13,,
2018-07-03,04:00,,1,27,32,,13,,
2018-07-03,05:00,,2,30,27,,12,,
2018-07-03,06:00,,7,38,14,,16,,
2018-07-03,07:00,,0,0,0,,,,
2018-07-03,08:00,,5,35,48,,19,,
2018-07-03,09:00,,3,19,74,,14,,
2018-07-03,10:00,,1,10,90,,16,,
2018-07-03,11:00,,1,7,105,,16,,
2018-07-03,12:00,,1,5,97,,10,,
2018-07-03,13:00,,1,10,108,,79,,
2018-07-03,14:00,,2,10,116,,67,,
2018-07-03,15:00,,1,7,121,,124,,
2018-07-03,16:00,,1,7,129,,21,,
2018-07-03,17:00,,1,6,134,,14,,
2018-07-03,18:00,,1,7,129,,14,,
2018-07-03,19:00,,1,5,129,,16,,
2018-07-03,20:00,,1,4,125,,15,,
2018-07-03,21:00,,1,13,110,,14,,
2018-07-03,22:00,,1,19,88,,15,,
2018-07-03,23:00,,1,15,84,,16,,
2018-07-04,00:00,,1,19,74,,17,,
2018-07-04,01:00,,1,22,63,,16,,
2018-07-04,02:00,,1,27,56,,17,,
2018-07-04,03:00,,1,30,47,,19,,
2018-07-04,04:00,,1,22,46,,24,,
2018-07-04,05:00,,2,31,36,,24,,
2018-07-04,06:00,,4,37,29,,25,,
2018-07-04,07:00,,5,40,45,,280,,
2018-07-04,08:00,,2,27,78,,294,,
2018-07-04,09:00,,2,27,107,,147,,
2018-07-04,10:00,,2,19,125,,67,,
2018-07-04,11:00,,1,10,141,,25,,
2018-07-04,12:00,,1,8,146,,21,,
2018-07-04,13:00,,1,10,158,,18,,
2018-07-04,14:00,,1,9,160,,22,,
2018-07-04,15:00,,1,8,159,,19,,
2018-07-04,16:00,,1,7,162,,20,,
2018-07-04,17:00,,1,6,165,,18,,
2018-07-04,18:00,,1,7,158,,19,,
2018-07-04,19:00,,1,6,155,,18,,
2018-07-04,20:00,,1,9,144,,20,,
2018-07-04,21:00,,1,11,145,,23,,
2018-07-04,22:00,,1,12,140,,28,,
2018-07-04,23:00,,1,19,128,,22,,
2018-07-05,00:00,,1,20,105,,20,,
2018-07-05,01:00,,1,22,86,,24,,
2018-07-05,02:00,,1,23,75,,27,,
2018-07-05,03:00,,1,17,74,,25,,
2018-07-05,04:00,,1,19,63,,28,,
2018-07-05,05:00,,1,25,52,,29,,
2018-07-05,06:00,,2,31,50,,27,,
2018-07-05,07:00,,3,28,64,,26,,
2018-07-05,08:00,,2,29,84,,,,
2018-07-05,11:00,,1,20,189,,,,
2018-07-05,12:00,,1,11,185,,,,
2018-07-05,13:00,,1,9,189,,,,
2018-07-05,14:00,,1,10,191,,26,,
2018-07-05,15:00,,1,13,183,,27,,
2018-07-05,16:00,,1,12,173,,27,,
2018-07-05,17:00,,1,11,175,,27,,
2018-07-05,18:00,,1,12,151,,26,,
2018-07-05,19:00,,1,13,131,,22,,
2018-07-05,20:00,,1,11,133,,28,,
2018-07-05,21:00,,1,9,119,,15,,
2018-07-05,22:00,,1,8,122,,12,,
2018-07-05,23:00,,1,12,110,,8,,
2018-07-06,00:00,,1,10,111,,9,,
2018-07-06,01:00,,1,10,95,,11,,
2018-07-06,02:00,,1,11,59,,14,,
2018-07-06,03:00,,1,9,54,,10,,
2018-07-06,04:00,,1,8,52,,8,,
2018-07-06,05:00,,1,17,42,,8,,
2018-07-06,06:00,,1,9,50,,8,,
2018-07-06,07:00,,2,10,46,,8,,
2018-07-06,08:00,,2,8,46,,6,,
2018-07-06,09:00,,2,7,54,,8,,
2018-07-06,10:00,,2,8,55,,10,,
2018-07-06,11:00,,2,8,53,,9,,
2018-07-06,12:00,,3,9,53,,11,,
2018-07-06,13:00,,1,6,62,,11,,
2018-07-06,14:00,,2,8,68,,14,,
2018-07-06,15:00,,2,8,76,,17,,
2018-07-06,16:00,,1,8,83,,16,,
2018-07-06,17:00,,1,5,93,,13,,
2018-07-06,18:00,,1,5,97,,12,,
2018-07-06,19:00,,1,5,91,,15,,
2018-07-06,20:00,,1,5,93,,11,,
2018-07-06,21:00,,1,7,94,,9,,
2018-07-06,22:00,,1,6,93,,22,,
2018-07-06,23:00,,1,6,94,,15,,
2018-07-07,00:00,,1,9,84,,14,,
2018-07-07,01:00,,1,8,75,,21,,
2018-07-07,02:00,,1,6,72,,12,,
2018-07-07,03:00,,1,5,69,,14,,
2018-07-07,04:00,,1,6,62,,14,,
2018-07-07,05:00,,1,8,57,,11,,
