Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,01:00,,1,4,62,5,
2018-07-01,02:00,,1,3,62,7,
2018-07-01,03:00,,1,3,61,4,
2018-07-01,04:00,,1,3,57,3,
2018-07-01,05:00,,1,5,54,4,
2018-07-01,06:00,,1,5,53,5,
2018-07-01,07:00,,1,4,52,5,
2018-07-01,08:00,,1,4,55,6,
2018-07-01,09:00,,1,3,62,5,
2018-07-01,10:00,,1,2,67,5,
2018-07-01,11:00,,1,2,69,6,
2018-07-01,12:00,,1,1,69,3,
2018-07-01,13:00,,1,1,71,4,
2018-07-01,14:00,,1,1,74,4,
2018-07-01,15:00,,1,1,75,3,
2018-07-01,16:00,,1,1,77,4,
2018-07-01,17:00,,1,1,80,3,
2018-07-01,18:00,,1,1,80,4,
2018-07-01,19:00,,1,1,79,3,
2018-07-01,20:00,,1,1,79,4,
2018-07-01,21:00,,1,2,81,6,
2018-07-01,22:00,,1,2,77,6,
2018-07-01,23:00,,1,2,77,6,
2018-07-02,00:00,,1,4,73,4,
2018-07-02,01:00,,1,2,74,3,
2018-07-02,02:00,,1,2,75,6,
2018-07-02,03:00,,1,3,70,6,
2018-07-02,04:00,,1,3,67,6,
2018-07-02,05:00,,1,4,62,6,
2018-07-02,06:00,,1,5,58,5,
2018-07-02,07:00,,1,5,55,6,
2018-07-02,08:00,,1,6,57,6,
2018-07-02,09:00,,1,5,62,7,
2018-07-02,10:00,,1,4,71,7,
2018-07-02,11:00,,1,3,78,8,
2018-07-02,12:00,,1,2,84,8,
2018-07-02,13:00,,1,2,89,8,
2018-07-02,14:00,,1,2,95,5,
2018-07-02,15:00,,1,2,97,7,
2018-07-02,16:00,,1,2,97,11,
2018-07-02,17:00,,1,2,98,10,
2018-07-02,18:00,,1,2,100,7,
2018-07-02,19:00,,1,2,100,8,
2018-07-02,20:00,,1,3,98,7,
2018-07-02,21:00,,1,4,100,7,
2018-07-02,22:00,,1,2,101,6,
2018-07-02,23:00,,1,2,103,8,
2018-07-03,00:00,,1,1,98,5,
2018-07-03,01:00,,1,2,101,7,
2018-07-03,02:00,,1,3,99,6,
2018-07-03,03:00,,1,6,86,9,
2018-07-03,04:00,,1,9,75,13,
2018-07-03,05:00,,1,14,69,14,
2018-07-03,06:00,,1,12,69,12,
2018-07-03,07:00,,1,8,74,10,
2018-07-03,08:00,,1,8,75,8,
2018-07-03,09:00,,1,5,83,8,
2018-07-03,10:00,,1,3,92,7,
