Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,01:00,,1,17,,,
2018-07-01,02:00,,1,22,,,
2018-07-01,03:00,,3,26,,,
2018-07-01,04:00,,5,29,,,
2018-07-01,05:00,,9,27,,,
2018-07-01,06:00,,9,20,,,
2018-07-01,07:00,,3,8,,,
2018-07-01,08:00,,3,5,,,
2018-07-01,09:00,,4,6,,,
2018-07-01,10:00,,3,6,,,
2018-07-01,11:00,,3,6,,,
2018-07-01,12:00,,2,5,,,
2018-07-01,13:00,,3,5,,,
2018-07-01,14:00,,4,6,,,
2018-07-01,15:00,,4,7,,,
2018-07-01,16:00,,3,7,,,
2018-07-01,17:00,,3,6,,,
2018-07-01,18:00,,3,8,,,
2018-07-01,19:00,,3,9,,,
2018-07-01,20:00,,2,9,,,
2018-07-01,21:00,,3,14,,,
2018-07-01,22:00,,3,24,,,
2018-07-01,23:00,,1,37,,,
2018-07-02,00:00,,1,24,,,
2018-07-02,01:00,,1,29,,,
2018-07-02,02:00,,1,18,,,
2018-07-02,03:00,,2,23,,,
2018-07-02,04:00,,5,29,,,
2018-07-02,05:00,,18,30,,,
2018-07-02,06:00,,28,32,,,
2018-07-02,07:00,,31,35,,,
2018-07-02,08:00,,14,22,,,
2018-07-02,09:00,,9,16,,,
2018-07-02,10:00,,10,12,,,
2018-07-02,11:00,,6,12,,,
2018-07-02,12:00,,9,13,,,
2018-07-02,13:00,,4,9,,,
2018-07-03,10:00,,2,11,,,
