Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-07-01,,,,,,8.75,,,
2018-07-01,01:00,,1,9,,,11,,
2018-07-01,02:00,,1,8,,,13,,
2018-07-01,03:00,,1,8,,,12,,
2018-07-01,04:00,,1,10,,,13,,
2018-07-01,05:00,,1,10,,,18,,
2018-07-01,06:00,,1,8,,,28,,
2018-07-01,07:00,,1,6,,,19,,
2018-07-01,08:00,,2,6,,,17,,
2018-07-01,09:00,,1,5,,,12,,
2018-07-01,10:00,,1,2,,,11,,
2018-07-01,11:00,,1,1,,,8,,
2018-07-01,12:00,,1,1,,,6,,
2018-07-01,13:00,,1,1,,,0,,
2018-07-01,14:00,,1,2,,,3,,
2018-07-01,15:00,,1,2,,,7,,
2018-07-01,16:00,,1,1,,,6,,
2018-07-01,17:00,,1,1,,,6,,
2018-07-01,18:00,,1,1,,,6,,
2018-07-01,19:00,,1,1,,,7,,
2018-07-01,20:00,,1,2,,,5,,
2018-07-01,21:00,,1,4,,,7,,
2018-07-01,22:00,,1,7,,,8,,
2018-07-01,23:00,,1,7,,,7,,
2018-07-02,,,,,,7.89,,,
2018-07-02,00:00,,1,3,,,6,,
2018-07-02,01:00,,13,10,,,9,,
2018-07-02,02:00,,1,7,,,11,,
2018-07-02,03:00,,1,8,,,8,,
2018-07-02,04:00,,1,7,,,9,,
2018-07-02,05:00,,2,14,,,8,,
2018-07-02,06:00,,4,12,,,8,,
2018-07-02,07:00,,4,9,,,6,,
2018-07-02,08:00,,2,7,,,7,,
2018-07-02,09:00,,3,6,,,9,,
2018-07-02,10:00,,1,3,,,7,,
2018-07-02,11:00,,1,3,,,11,,
2018-07-02,12:00,,1,2,,,11,,
2018-07-02,13:00,,9,8,,,10,,
2018-07-02,14:00,,1,2,,,7,,
2018-07-02,15:00,,1,2,,,13,,
