Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-12-01,01:00,,20,40,1,27,1.9
2017-12-01,02:00,,25,37,1,29,1.5
2017-12-01,03:00,,26,32,1,32,1.1
2017-12-01,04:00,,29,30,1,29,1.0
2017-12-01,05:00,,28,28,1,24,1.0
2017-12-01,06:00,,46,28,1,22,1.1
2017-12-01,07:00,,64,30,1,23,2.5
2017-12-01,08:00,,96,35,1,29,3.9
2017-12-01,09:00,,134,39,2,34,3.5
2017-12-01,10:00,,135,45,2,39,3.0
2017-12-01,11:00,,96,43,3,38,3.4
2017-12-01,12:00,,43,34,9,31,3.3
2017-12-01,13:00,,27,33,10,29,3.4
2017-12-01,14:00,,12,28,13,29,5.0
2017-12-01,15:00,,11,31,10,26,3.8
2017-12-01,16:00,,3,31,16,23,5.3
2017-12-01,17:00,,3,33,17,23,2.9
2017-12-01,18:00,,1,22,31,21,3.2
2017-12-01,19:00,,1,20,33,21,3.2
2017-12-01,20:00,,1,24,29,20,3.1
2017-12-01,21:00,,1,26,26,17,3.1
2017-12-01,22:00,,1,24,26,18,2.7
2017-12-01,23:00,,1,19,34,16,2.9
2017-12-02,00:00,,1,20,31,13,3.3
2017-12-02,01:00,,1,17,35,16,3.5
2017-12-02,02:00,,1,14,38,16,4.3
2017-12-02,03:00,,1,13,38,15,4.0
2017-12-02,04:00,,1,12,43,14,4.1
2017-12-02,05:00,,1,13,41,9,8.4
2017-12-02,06:00,,1,20,30,10,10.7
2017-12-02,07:00,,1,23,25,16,5.0
2017-12-02,08:00,,1,33,14,20,4.6
2017-12-02,09:00,,1,23,23,24,4.1
2017-12-02,10:00,,4,27,20,25,7.1
2017-12-02,11:00,,4,22,26,21,8.6
2017-12-02,12:00,,3,18,32,19,7.1
2017-12-02,13:00,,3,18,31,16,6.0
2017-12-02,14:00,,3,17,33,17,5.4
2017-12-02,15:00,,2,20,30,17,5.3
2017-12-02,16:00,,1,23,27,17,5.3
2017-12-02,17:00,,1,22,28,20,4.8
2017-12-02,18:00,,2,31,21,17,4.2
2017-12-02,19:00,,3,39,12,21,4.5
2017-12-02,20:00,,8,45,5,27,4.4
2017-12-02,21:00,,7,43,3,31,6.6
2017-12-02,22:00,,22,48,3,34,4.5
2017-12-02,23:00,,9,41,3,37,6.6
2017-12-03,00:00,,9,37,2,38,12.8
2017-12-03,01:00,,9,34,2,37,6.6
2017-12-03,02:00,,5,32,6,33,2.7
2017-12-03,03:00,,5,27,6,34,2.1
2017-12-03,04:00,,3,26,9,29,2.3
2017-12-03,05:00,,1,16,26,19,3.4
2017-12-03,06:00,,1,18,25,21,6.0
2017-12-03,07:00,,1,16,28,22,7.7
2017-12-03,08:00,,1,18,25,24,6.7
2017-12-03,09:00,,1,16,30,21,6.3
2017-12-03,10:00,,2,11,37,17,5.6
2017-12-03,11:00,,2,10,42,16,5.5
2017-12-03,12:00,,2,9,47,17,5.4
2017-12-03,13:00,,2,8,49,14,4.0
2017-12-03,14:00,,2,8,48,15,3.1
2017-12-03,15:00,,1,10,46,10,3.1
2017-12-03,16:00,,1,14,41,13,2.9
2017-12-03,17:00,,1,13,40,13,3.3
2017-12-03,18:00,,1,16,38,13,4.6
2017-12-03,19:00,,1,17,36,14,3.8
2017-12-03,20:00,,1,14,35,14,3.2
2017-12-03,21:00,,1,13,33,7,2.6
2017-12-03,22:00,,1,14,30,12,2.4
2017-12-03,23:00,,1,14,28,13,2.3
2017-12-04,00:00,,1,13,27,12,2.2
2017-12-04,01:00,,1,14,25,14,2.1
2017-12-04,02:00,,1,14,24,11,2.2
2017-12-04,03:00,,1,15,23,13,2.1
2017-12-04,04:00,,1,15,23,9,2.2
