Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-12-01,,,,,,21.93,,,
2017-12-01,01:00,,1,27,12,,20,,
2017-12-01,02:00,,5,39,3,,22,,
2017-12-01,03:00,,3,37,4,,23,,
2017-12-01,04:00,,3,37,4,,19,,
2017-12-01,05:00,,4,35,5,,19,,
2017-12-01,06:00,,4,33,7,,20,,
2017-12-01,07:00,,5,32,7,,18,,
2017-12-01,08:00,,14,38,2,,23,,
2017-12-01,09:00,,34,36,4,,26,,
2017-12-01,10:00,,76,39,4,,30,,
2017-12-01,11:00,,47,37,8,,31,,
2017-12-01,12:00,,35,35,11,,28,,
2017-12-01,13:00,,12,22,20,,26,,
2017-12-01,14:00,,7,21,17,,21,,
2017-12-01,15:00,,2,18,27,,19,,
2017-12-01,16:00,,1,19,28,,21,,
2017-12-01,17:00,,1,17,35,,16,,
2017-12-01,18:00,,1,16,35,,16,,
2017-12-01,19:00,,1,14,41,,19,,
2017-12-01,20:00,,1,14,39,,19,,
2017-12-01,21:00,,1,18,36,,20,,
2017-12-01,22:00,,1,22,30,,22,,
2017-12-01,23:00,,1,24,27,,21,,
2017-12-02,,,,,,23.73,,,
2017-12-02,00:00,,1,22,28,,21,,
2017-12-02,01:00,,1,18,33,,18,,
2017-12-02,02:00,,1,16,38,,14,,
2017-12-02,03:00,,1,14,37,,12,,
2017-12-02,04:00,,1,15,37,,12,,
2017-12-02,05:00,,1,14,37,,13,,
2017-12-02,06:00,,1,14,34,,14,,
2017-12-02,07:00,,1,16,34,,16,,
2017-12-02,08:00,,2,19,30,,19,,
2017-12-02,09:00,,2,22,25,,20,,
2017-12-02,10:00,,3,21,26,,21,,
2017-12-02,11:00,,4,18,31,,19,,
2017-12-02,12:00,,3,16,33,,20,,
2017-12-02,13:00,,2,15,33,,16,,
2017-12-02,14:00,,2,16,34,,15,,
2017-12-02,15:00,,1,14,35,,17,,
2017-12-02,16:00,,1,16,31,,18,,
2017-12-02,17:00,,1,20,27,,19,,
2017-12-02,18:00,,1,22,25,,22,,
2017-12-02,19:00,,1,22,23,,27,,
2017-12-02,20:00,,1,18,27,,27,,
