Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,01:00,,1,5,50,1,1.1
2018-02-01,02:00,,1,4,50,0,1.3
2018-02-01,03:00,,1,4,49,2,1.1
2018-02-01,04:00,,1,5,46,3,1.0
2018-02-01,05:00,,1,4,58,3,1.3
2018-02-01,06:00,,2,6,67,0,1.4
2018-02-01,07:00,,5,10,77,2,1.5
2018-02-01,08:00,,17,27,63,3,1.6
2018-02-01,09:00,,19,42,45,5,1.5
2018-02-01,10:00,,22,34,47,,1.9
2018-02-01,11:00,,14,21,58,,2.1
2018-02-01,12:00,,10,17,60,,2.6
2018-02-01,13:00,,10,15,62,,2.1
2018-02-01,14:00,,12,23,53,,1.6
2018-02-01,15:00,,21,34,41,39,1.7
2018-02-01,16:00,,17,31,45,59,1.7
2018-02-01,17:00,,23,36,41,28,1.7
2018-02-01,18:00,,16,29,44,8,1.6
2018-02-01,19:00,,19,35,37,7,1.5
2018-02-01,20:00,,14,28,43,11,1.5
2018-02-01,21:00,,13,41,26,10,1.1
2018-02-01,22:00,,7,25,43,12,1.5
2018-02-01,23:00,,4,12,57,9,1.5
2018-02-02,00:00,,2,8,62,7,1.4
2018-02-02,01:00,,1,5,65,5,1.7
2018-02-02,02:00,,1,5,64,6,1.5
2018-02-02,03:00,,1,5,60,7,1.4
2018-02-02,04:00,,1,7,52,6,1.3
2018-02-02,05:00,,2,12,43,7,1.2
2018-02-02,06:00,,16,34,21,8,0.5
2018-02-02,07:00,,31,40,20,9,1.3
2018-02-02,08:00,,41,41,28,11,1.6
2018-02-02,09:00,,31,35,37,14,1.6
2018-02-02,10:00,,16,16,56,15,1.6
2018-02-02,11:00,,15,15,56,10,1.6
2018-02-02,12:00,,10,11,62,10,1.5
2018-02-02,13:00,,12,12,62,12,1.6
2018-02-02,14:00,,15,14,60,15,1.6
2018-02-02,15:00,,12,13,59,23,1.5
2018-02-02,16:00,,12,15,55,11,1.4
2018-02-02,17:00,,11,16,51,10,1.4
2018-02-02,18:00,,10,16,47,10,1.3
2018-02-02,19:00,,11,18,44,8,1.3
2018-02-02,20:00,,5,11,54,8,1.3
2018-02-02,21:00,,4,10,53,7,1.3
2018-02-02,22:00,,3,11,48,9,1.2
2018-02-02,23:00,,3,10,46,8,1.2
2018-02-03,00:00,,4,12,41,8,1.4
2018-02-03,01:00,,1,8,42,6,1.2
2018-02-03,02:00,,1,9,41,6,1.1
2018-02-03,03:00,,1,8,41,9,1.1
2018-02-03,04:00,,1,9,39,8,1.1
2018-02-03,05:00,,1,9,39,9,1.5
2018-02-03,06:00,,2,12,37,9,1.1
2018-02-03,07:00,,6,14,35,10,1.1
2018-02-03,08:00,,4,14,36,10,1.2
2018-02-03,09:00,,8,18,33,10,1.2
2018-02-03,10:00,,9,21,37,10,1.3
2018-02-03,11:00,,13,17,41,10,1.5
