Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,01:00,,,,52,,
2018-02-01,02:00,,,,65,,
2018-02-01,03:00,,,,71,,
2018-02-01,04:00,,,,71,,
2018-02-01,05:00,,,,77,,
2018-02-01,06:00,,,,69,,
2018-02-01,07:00,,,,63,,
2018-02-01,08:00,,,,55,,
2018-02-01,09:00,,,,48,,
2018-02-01,10:00,,,,51,,
2018-02-01,11:00,,,,53,,
2018-02-01,12:00,,,,60,,
2018-02-01,13:00,,,,64,,
2018-02-01,14:00,,,,65,,
2018-02-01,15:00,,,,66,,
2018-02-01,16:00,,,,67,,
2018-02-01,17:00,,,,60,,
2018-02-01,18:00,,,,53,,
2018-02-01,19:00,,,,47,,
2018-02-01,20:00,,,,47,,
2018-02-01,21:00,,,,50,,
2018-02-01,22:00,,,,50,,
2018-02-01,23:00,,,,50,,
2018-02-02,00:00,,,,52,,
2018-02-02,01:00,,,,51,,
2018-02-02,02:00,,,,49,,
2018-02-02,03:00,,,,49,,
2018-02-02,04:00,,,,50,,
2018-02-02,05:00,,,,47,,
2018-02-02,06:00,,,,44,,
2018-02-02,07:00,,,,43,,
2018-02-02,08:00,,,,41,,
2018-02-02,09:00,,,,42,,
2018-02-02,10:00,,,,46,,
2018-02-02,11:00,,,,49,,
2018-02-02,12:00,,,,57,,
2018-02-02,13:00,,,,55,,
2018-02-02,14:00,,,,49,,
2018-02-02,15:00,,,,47,,
2018-02-02,16:00,,,,49,,
2018-02-02,17:00,,,,48,,
2018-02-02,18:00,,,,44,,
2018-02-02,19:00,,,,29,,
2018-02-02,20:00,,,,38,,
2018-02-02,21:00,,,,38,,
2018-02-02,22:00,,,,36,,
2018-02-02,23:00,,,,34,,
2018-02-03,00:00,,,,29,,
2018-02-03,01:00,,,,26,,
2018-02-03,02:00,,,,25,,
2018-02-03,03:00,,,,29,,
2018-02-03,04:00,,,,34,,
2018-02-03,05:00,,,,30,,
2018-02-03,06:00,,,,29,,
2018-02-03,07:00,,,,41,,
2018-02-03,08:00,,,,41,,
2018-02-03,09:00,,,,38,,
2018-02-03,10:00,,,,34,,
2018-02-03,11:00,,,,36,,
2018-02-03,12:00,,,,41,,
2018-02-03,13:00,,,,45,,
2018-02-03,14:00,,,,47,,
2018-02-03,15:00,,,,43,,
2018-02-03,16:00,,,,41,,
2018-02-03,17:00,,,,42,,
2018-02-03,18:00,,,,36,,
2018-02-03,19:00,,,,20,,
2018-02-03,20:00,,,,24,,
2018-02-03,21:00,,,,23,,
2018-02-03,22:00,,,,26,,
2018-02-03,23:00,,,,25,,
2018-02-04,00:00,,,,31,,
2018-02-04,01:00,,,,34,,
2018-02-04,02:00,,,,32,,
2018-02-04,03:00,,,,26,,
2018-02-04,04:00,,,,16,,
2018-02-04,05:00,,,,26,,
2018-02-04,06:00,,,,27,,
2018-02-04,07:00,,,,27,,
2018-02-04,08:00,,,,30,,
2018-02-04,09:00,,,,29,,
2018-02-04,10:00,,,,40,,
2018-02-04,11:00,,,,46,,
2018-02-04,12:00,,,,45,,
2018-02-04,13:00,,,,45,,
2018-02-04,14:00,,,,46,,
2018-02-04,15:00,,,,43,,
2018-02-04,16:00,,,,35,,
2018-02-04,17:00,,,,35,,
2018-02-04,18:00,,,,20,,
2018-02-04,19:00,,,,13,,
2018-02-04,20:00,,,,15,,
2018-02-04,21:00,,,,11,,
2018-02-04,22:00,,,,4,,
2018-02-04,23:00,,,,2,,
2018-02-05,00:00,,,,5,,
2018-02-05,01:00,,,,8,,
2018-02-05,02:00,,,,6,,
2018-02-05,03:00,,,,5,,
2018-02-05,04:00,,,,2,,
2018-02-05,05:00,,,,2,,
2018-02-05,06:00,,,,2,,
2018-02-05,07:00,,,,24,,
2018-02-05,08:00,,,,27,,
2018-02-05,09:00,,,,33,,
2018-02-05,10:00,,,,37,,
2018-02-05,11:00,,,,42,,
2018-02-05,12:00,,,,36,,
2018-02-05,13:00,,,,43,,
2018-02-05,14:00,,,,50,,
2018-02-05,15:00,,,,53,,
2018-02-05,16:00,,,,45,,
2018-02-05,17:00,,,,45,,
