Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-02-01,01:00,0.7,12,23,33,17,
2018-02-01,02:00,0.5,4,18,37,16,
2018-02-01,03:00,0.5,5,18,36,3,
2018-02-01,04:00,0.6,4,15,36,7,
2018-02-01,05:00,0.6,5,13,44,5,
2018-02-01,06:00,0.6,17,33,39,7,
2018-02-01,07:00,1.0,31,41,45,7,
2018-02-01,08:00,1.0,67,71,26,9,
2018-02-01,09:00,1.2,64,80,18,10,
2018-02-01,10:00,1.3,54,64,30,15,
2018-02-01,11:00,1.1,48,56,36,13,
2018-02-01,12:00,0.9,40,45,40,20,
2018-02-01,13:00,0.8,32,37,45,17,
2018-02-01,14:00,0.9,51,49,37,17,
2018-02-01,15:00,0.8,39,47,35,25,
2018-02-01,16:00,1.4,59,66,21,20,
2018-02-01,17:00,2.3,92,84,12,29,
2018-02-01,18:00,2.3,45,66,20,34,
2018-02-01,19:00,2.1,37,63,19,30,
2018-02-01,20:00,1.4,23,51,23,22,
2018-02-01,21:00,1.4,25,46,28,16,
2018-02-01,22:00,1.1,16,38,32,17,
2018-02-01,23:00,1.4,12,31,39,18,
2018-02-02,00:00,1.0,8,31,37,10,
2018-02-02,01:00,0.7,4,15,53,12,
2018-02-02,02:00,0.6,1,9,55,9,
2018-02-02,03:00,0.6,1,12,49,7,
2018-02-02,04:00,0.5,2,12,49,8,
2018-02-02,05:00,0.6,2,16,44,10,
2018-02-02,06:00,0.6,19,37,25,13,
2018-02-02,07:00,1.2,53,61,10,20,
2018-02-02,08:00,1.5,53,65,5,23,
2018-02-02,09:00,1.3,43,56,10,20,
2018-02-02,10:00,1.6,58,52,15,23,
2018-02-02,11:00,1.5,48,42,34,22,
