Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-06-01,01:00,,2,12,67,20,
2018-06-01,02:00,,1,7,81,21,
2018-06-01,03:00,,2,12,71,19,
2018-06-01,04:00,,4,16,67,20,
2018-06-01,05:00,,12,30,64,23,
2018-06-01,06:00,,14,47,61,25,
2018-06-01,07:00,,14,39,79,25,
2018-06-01,08:00,,4,15,106,26,
2018-06-01,09:00,,2,8,124,25,
2018-06-01,10:00,,1,5,134,26,
2018-06-01,11:00,,6,15,129,26,
2018-06-01,12:00,,4,18,129,28,
2018-06-01,13:00,,3,14,134,31,
2018-06-01,14:00,,3,12,138,30,
2018-06-01,15:00,,1,7,108,26,
2018-06-01,16:00,,2,11,95,19,
2018-06-01,17:00,,2,11,77,17,
2018-06-01,18:00,,2,11,85,15,
2018-06-01,19:00,,1,10,87,11,
2018-06-01,20:00,,1,10,86,10,
2018-06-01,21:00,,1,9,72,11,
2018-06-01,22:00,,2,12,62,13,
2018-06-01,23:00,,1,8,61,12,
2018-06-02,00:00,,1,8,66,11,
2018-06-02,01:00,,1,8,67,10,
2018-06-02,02:00,,1,8,63,10,
2018-06-02,03:00,,1,9,63,9,
2018-06-02,04:00,,1,8,65,9,
2018-06-02,05:00,,2,9,65,10,
2018-06-02,06:00,,2,10,63,10,
2018-06-02,07:00,,2,10,60,10,
2018-06-02,08:00,,3,7,76,10,
2018-06-02,09:00,,3,8,82,9,
2018-06-02,10:00,,2,7,90,8,
2018-06-02,11:00,,2,7,91,8,
2018-06-02,12:00,,2,6,103,9,
2018-06-02,13:00,,2,8,103,7,
2018-06-02,14:00,,2,8,96,9,
2018-06-02,15:00,,2,7,99,11,
2018-06-02,16:00,,2,7,98,12,
