Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,01:00,3.9,2,21,,,9.5
2017-02-01,02:00,3.6,4,21,,,9.6
2017-02-01,03:00,3.6,3,24,,,9.3
2017-02-01,04:00,3.6,8,25,,,9.7
2017-02-01,05:00,3.6,7,23,,,10.3
2017-02-01,06:00,3.7,33,37,,,10.6
2017-02-01,07:00,4.0,16,39,,,12.0
2017-02-01,08:00,4.0,81,57,,,13.1
2017-02-01,09:00,4.9,68,50,,,13.8
2017-02-01,10:00,4.7,49,40,,,16.9
2017-02-01,11:00,4.4,47,39,,,14.6
2017-02-01,12:00,4.6,30,28,,,14.4
2017-02-01,13:00,4.3,14,23,,,16.3
2017-02-01,14:00,4.6,59,45,,,19.7
2017-02-01,15:00,4.9,27,39,,,16.9
2017-02-01,16:00,4.7,3,27,,,13.6
2017-02-01,17:00,4.9,58,58,,,13.8
2017-02-01,18:00,6.2,8,50,,,15.6
2017-02-01,19:00,7.3,83,74,,,14.6
2017-02-01,20:00,9.3,115,79,,,8.3
2017-02-01,21:00,7.8,103,79,,,5.1
2017-02-01,22:00,7.9,124,73,,,4.8
2017-02-01,23:00,8.8,29,52,,,9.5
2017-02-02,00:00,10.0,33,51,,,7.3
2017-02-02,01:00,8.5,12,44,,,5.0
2017-02-02,02:00,8.1,15,41,,,5.2
2017-02-02,03:00,7.3,13,50,,,10.2
2017-02-02,04:00,8.6,20,47,,,11.0
2017-02-02,05:00,7.0,10,34,,,7.9
2017-02-02,06:00,4.2,64,53,,,6.6
2017-02-02,07:00,4.7,61,51,,,9.5
2017-02-02,08:00,4.6,70,51,,,9.1
2017-02-02,09:00,3.5,54,39,,,13.7
2017-02-02,10:00,3.4,44,32,,,20.2
2017-02-02,11:00,3.3,47,35,,,23.8
2017-02-02,12:00,3.1,46,33,,,19.5
2017-02-02,13:00,3.0,46,33,,,8.8
2017-02-02,14:00,2.8,43,32,,,5.9
2017-02-02,15:00,3.1,52,39,,,5.1
2017-02-02,16:00,3.7,56,40,,,5.1
2017-02-02,17:00,3.7,35,32,,,5.0
2017-02-02,18:00,3.1,33,30,,,5.1
2017-02-02,19:00,3.1,29,30,,,4.8
2017-02-02,20:00,2.8,16,23,,,4.5
2017-02-02,21:00,2.4,11,18,,,4.2
2017-02-02,22:00,2.3,16,22,,,4.0
2017-02-02,23:00,2.5,25,25,,,4.3
2017-02-03,00:00,2.7,5,16,,,4.5
2017-02-03,01:00,2.2,2,14,,,4.3
2017-02-03,02:00,2.2,3,14,,,4.9
2017-02-03,03:00,2.3,3,16,,,5.7
2017-02-03,04:00,2.3,3,15,,,5.1
2017-02-03,05:00,2.4,9,24,,,4.6
2017-02-03,06:00,2.4,8,29,,,4.8
2017-02-03,07:00,2.8,13,39,,,6.6
2017-02-03,08:00,3.5,66,45,,,5.5
2017-02-03,09:00,3.7,56,36,,,4.4
2017-02-03,10:00,3.0,51,33,,,4.9
2017-02-03,11:00,3.4,58,39,,,6.7
2017-02-03,12:00,3.2,66,41,,,8.6
2017-02-03,13:00,3.1,36,37,,,9.9
2017-02-03,14:00,3.4,35,46,,,10.1
2017-02-03,15:00,4.9,50,49,,,12.1
2017-02-03,16:00,5.0,98,61,,,7.4
2017-02-03,17:00,5.4,71,58,,,7.0
2017-02-03,18:00,4.5,87,65,,,6.0
2017-02-03,19:00,5.5,91,63,,,5.0
2017-02-03,20:00,5.8,93,61,,,4.7
2017-02-03,21:00,5.5,50,54,,,4.3
2017-02-03,22:00,5.6,29,45,,,4.0
2017-02-03,23:00,5.5,78,51,,,4.2
2017-02-04,00:00,6.6,13,47,,,6.9
2017-02-04,01:00,9.0,15,43,,,8.0
2017-02-04,02:00,9.1,8,45,,,9.0
2017-02-04,03:00,8.8,13,44,,,7.3
2017-02-04,04:00,8.6,8,24,,,5.5
2017-02-04,05:00,,3,20,,,5.2
2017-02-04,06:00,,13,29,,,4.9
2017-02-04,07:00,,19,35,,,4.9
2017-02-04,08:00,,14,30,,,4.2
2017-02-04,09:00,,22,24,,,4.2
2017-02-04,10:00,3.6,42,30,,,5.0
2017-02-04,11:00,4.2,41,32,,,4.9
2017-02-04,12:00,4.3,49,33,,,5.6
2017-02-04,13:00,4.3,45,34,,,6.5
2017-02-04,14:00,3.6,50,38,,,7.2
2017-02-04,15:00,3.5,29,30,,,7.6
2017-02-04,16:00,3.4,25,34,,,7.9
2017-02-04,17:00,3.6,84,53,,,16.4
2017-02-04,18:00,5.7,114,60,,,6.4
2017-02-04,19:00,5.4,97,57,,,3.9
2017-02-04,20:00,5.7,49,52,,,3.2
2017-02-04,21:00,5.6,68,55,,,3.9
2017-02-04,22:00,7.4,41,60,,,7.7
2017-02-04,23:00,11.6,63,54,,,7.0
2017-02-05,00:00,13.7,54,51,,,6.6
2017-02-05,01:00,12.3,38,45,,,6.0
2017-02-05,02:00,12.6,30,44,,,5.5
2017-02-05,03:00,12.3,18,42,,,5.5
2017-02-05,04:00,10.2,9,32,,,4.9
2017-02-05,05:00,5.4,4,17,,,5.3
2017-02-05,06:00,3.0,4,21,,,6.0
2017-02-05,07:00,3.3,6,24,,,6.7
2017-02-05,08:00,3.3,7,27,,,6.4
2017-02-05,09:00,3.2,12,30,,,5.5
2017-02-05,10:00,3.5,23,30,,,5.1
2017-02-05,11:00,4.1,27,32,,,5.8
2017-02-05,12:00,3.9,38,33,,,6.2
2017-02-05,13:00,3.8,25,32,,,6.1
2017-02-05,14:00,3.4,21,36,,,6.2
2017-02-05,15:00,3.6,31,38,,,6.6
2017-02-05,16:00,3.8,44,40,,,6.4
2017-02-05,17:00,3.3,54,43,,,5.4
2017-02-05,18:00,3.9,52,46,,,4.6
2017-02-05,19:00,4.3,53,47,,,3.9
2017-02-05,20:00,3.9,61,47,,,3.1
2017-02-05,21:00,3.7,61,39,,,2.4
2017-02-05,22:00,4.0,62,38,,,2.4
2017-02-05,23:00,4.6,75,36,,,2.7
