Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,01:00,,1,24,44,,12.1
2017-02-01,02:00,,1,23,43,,10.7
2017-02-01,03:00,,1,24,39,,10.1
2017-02-01,04:00,,1,22,38,,9.7
2017-02-01,05:00,,1,27,32,,9.6
2017-02-01,06:00,,1,29,29,,9.5
2017-02-01,07:00,,4,42,15,,11.0
2017-02-01,08:00,,8,48,9,,9.7
2017-02-01,09:00,,16,49,10,,12.9
2017-02-01,10:00,,10,38,21,,13.6
2017-02-01,11:00,,10,31,29,,15.1
2017-02-01,12:00,,11,29,38,,15.6
2017-02-01,13:00,,8,28,43,,20.9
2017-02-01,14:00,,11,37,36,,33.2
2017-02-01,15:00,,7,32,42,,18.7
2017-02-01,16:00,,7,38,35,,18.4
2017-02-01,17:00,,6,49,24,,19.4
2017-02-01,18:00,,10,63,10,,21.3
2017-02-01,19:00,,16,68,5,,36.1
2017-02-01,20:00,,23,68,6,,34.4
2017-02-01,21:00,,18,65,5,,30.8
2017-02-01,22:00,,15,62,5,,25.4
2017-02-01,23:00,,11,59,5,,21.4
2017-02-02,00:00,,7,55,5,,15.5
2017-02-02,01:00,,4,53,6,,13.6
2017-02-02,02:00,,5,53,5,,16.9
2017-02-02,03:00,,1,47,10,,15.6
2017-02-02,04:00,,1,42,13,,11.6
2017-02-02,05:00,,1,40,17,,15.0
2017-02-02,06:00,,3,47,11,,14.1
2017-02-02,07:00,,7,52,8,,14.7
2017-02-02,08:00,,15,56,5,,19.6
2017-02-02,09:00,,24,54,8,,23.2
2017-02-02,10:00,,17,44,16,,25.4
2017-02-02,11:00,,14,44,15,,23.5
2017-02-02,12:00,,15,42,16,,20.4
2017-02-02,13:00,,13,38,18,,16.4
2017-02-02,14:00,,13,35,21,,12.8
2017-02-02,15:00,,10,34,23,,11.9
2017-02-02,16:00,,8,38,20,,10.6
2017-02-02,17:00,,8,45,13,,12.3
2017-02-02,18:00,,5,47,11,,13.4
2017-02-02,19:00,,4,49,9,,16.6
2017-02-02,20:00,,3,48,9,,17.9
2017-02-02,21:00,,2,44,12,,18.0
2017-02-02,22:00,,1,43,13,,15.9
2017-02-02,23:00,,1,39,18,,15.3
2017-02-03,00:00,,1,37,21,,16.1
2017-02-03,01:00,,1,35,22,,18.4
2017-02-03,02:00,,1,34,24,,19.9
2017-02-03,03:00,,1,34,24,,20.8
2017-02-03,04:00,,1,30,27,,19.2
2017-02-03,05:00,,1,30,25,,18.7
2017-02-03,06:00,,1,34,21,,16.5
2017-02-03,07:00,,3,41,13,,18.5
2017-02-03,08:00,,5,43,11,,16.8
2017-02-03,09:00,,10,38,16,,17.0
2017-02-03,10:00,,13,35,21,,18.4
2017-02-03,11:00,,11,30,27,,15.9
2017-02-03,12:00,,10,29,29,,16.1
2017-02-03,13:00,,11,32,29,,13.6
2017-02-03,14:00,,14,41,22,,15.4
2017-02-03,15:00,,13,41,23,,15.1
2017-02-03,16:00,,11,47,21,,20.0
2017-02-03,17:00,,11,60,11,,25.6
2017-02-03,18:00,,6,63,8,,16.9
2017-02-03,19:00,,5,63,8,,17.5
2017-02-03,20:00,,4,62,8,,16.1
2017-02-03,21:00,,4,63,6,,14.4
2017-02-03,22:00,,2,57,10,,14.8
2017-02-03,23:00,,1,54,13,,14.6
2017-02-04,00:00,,1,55,11,,16.2
2017-02-04,01:00,,2,56,9,,15.3
2017-02-04,02:00,,1,54,9,,14.2
2017-02-04,03:00,,2,52,8,,12.1
2017-02-04,04:00,,4,57,4,,13.1
2017-02-04,05:00,,8,57,3,,13.4
2017-02-04,06:00,,6,52,3,,14.0
2017-02-04,07:00,,5,49,3,,15.4
2017-02-04,08:00,,13,49,4,,26.6
2017-02-04,09:00,,14,44,10,,26.3
2017-02-04,10:00,,18,40,15,,25.3
2017-02-04,11:00,,19,34,22,,27.2
2017-02-04,12:00,,15,30,28,,21.1
2017-02-04,13:00,,14,31,32,,20.2
2017-02-04,14:00,,14,32,31,,19.0
2017-02-04,15:00,,14,35,28,,18.9
2017-02-04,16:00,,12,39,24,,17.0
2017-02-04,17:00,,7,45,17,,12.3
2017-02-04,18:00,,3,46,15,,9.4
2017-02-04,19:00,,3,48,11,,8.1
2017-02-04,20:00,,2,43,13,,7.2
2017-02-04,21:00,,2,42,15,,8.0
2017-02-04,22:00,,1,45,13,,9.7
2017-02-04,23:00,,1,40,18,,6.8
2017-02-05,00:00,,1,31,27,,6.6
2017-02-05,01:00,,1,37,20,,10.7
2017-02-05,02:00,,1,41,17,,13.9
2017-02-05,03:00,,1,38,18,,12.5
2017-02-05,04:00,,1,40,15,,13.7
2017-02-05,05:00,,1,44,11,,14.3
2017-02-05,06:00,,1,45,9,,14.2
2017-02-05,07:00,,1,45,8,,14.7
2017-02-05,08:00,,2,46,6,,13.1
2017-02-05,09:00,,20,46,5,,9.7
2017-02-05,10:00,,33,47,5,,7.5
2017-02-05,11:00,,46,48,6,,7.4
2017-02-05,12:00,,54,53,6,,8.2
2017-02-05,13:00,,41,47,14,,11.2
2017-02-05,14:00,,5,20,43,,9.8
2017-02-05,15:00,,2,17,50,,12.1
2017-02-05,16:00,,4,31,36,,7.7
2017-02-05,17:00,,10,50,9,,7.4
2017-02-05,18:00,,13,55,4,,12.7
2017-02-05,19:00,,11,55,4,,15.1
2017-02-05,20:00,,14,54,4,,13.6
2017-02-05,21:00,,25,53,4,,10.6
2017-02-05,22:00,,23,49,4,,7.9
2017-02-05,23:00,,20,46,3,,6.1
2017-02-06,00:00,,20,45,3,,5.4
2017-02-06,01:00,,14,42,3,,4.2
2017-02-06,02:00,,24,40,3,,3.6
2017-02-06,03:00,,54,45,4,,5.8
2017-02-06,04:00,,41,46,4,,7.1
2017-02-06,05:00,,36,44,3,,5.2
2017-02-06,06:00,,16,33,3,,2.7
2017-02-06,07:00,,12,26,3,,2.0
2017-02-06,08:00,,13,26,3,,2.1
2017-02-06,09:00,,17,27,4,,2.3
2017-02-06,10:00,,10,25,7,,2.6
2017-02-06,11:00,,9,25,9,,2.6
2017-02-06,12:00,,10,26,10,,2.6
2017-02-06,13:00,,6,24,15,,2.7
2017-02-06,14:00,,6,23,19,,2.8
2017-02-06,15:00,,5,25,21,,2.5
2017-02-06,16:00,,8,28,20,,2.3
2017-02-06,17:00,,3,27,20,,2.0
