Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,01:00,3.3,8,46,2,,3.8
2017-02-01,02:00,3.4,10,44,2,,2.6
2017-02-01,03:00,3.3,10,42,2,,2.4
2017-02-01,04:00,3.2,8,41,2,,2.6
2017-02-01,05:00,2.9,9,40,2,,2.4
2017-02-01,06:00,3.0,9,40,2,,2.1
2017-02-01,07:00,3.4,6,40,4,,2.1
2017-02-01,08:00,3.8,4,38,10,,10.4
2017-02-01,09:00,3.4,10,29,14,,4.8
2017-02-01,10:00,3.8,6,23,37,,45.9
2017-02-01,11:00,5.5,13,27,33,,76.7
2017-02-01,12:00,5.8,10,21,39,,43.1
2017-02-01,13:00,4.6,13,20,42,,40.8
2017-02-01,14:00,4.7,15,24,41,,61.8
2017-02-01,15:00,4.2,19,27,38,,78.0
2017-02-01,16:00,4.0,11,27,37,,45.8
2017-02-01,17:00,3.9,7,39,26,,40.5
2017-02-01,18:00,3.7,2,43,22,,36.2
2017-02-01,19:00,3.5,1,35,33,,31.7
2017-02-01,20:00,4.1,1,25,45,,18.5
2017-02-01,21:00,4.1,1,24,40,,15.3
2017-02-01,22:00,3.6,1,34,25,,15.5
2017-02-01,23:00,4.3,1,51,16,,21.1
2017-02-02,00:00,5.3,1,45,24,,24.0
2017-02-02,01:00,5.4,1,44,26,,24.3
2017-02-02,02:00,5.5,2,47,18,,33.0
2017-02-02,03:00,5.4,1,40,23,,22.4
2017-02-02,04:00,,1,33,27,,15.1
2017-02-02,05:00,,1,34,25,,17.0
2017-02-02,06:00,,1,33,25,,18.0
2017-02-02,07:00,,1,32,25,,21.7
2017-02-02,08:00,,1,31,23,,20.8
2017-02-02,09:00,4.5,3,23,28,,14.1
2017-02-02,10:00,4.5,5,25,27,,13.4
2017-02-02,11:00,4.7,8,23,29,,14.0
2017-02-02,12:00,5.2,11,20,34,,14.0
2017-02-02,13:00,4.6,7,17,41,,11.6
2017-02-02,14:00,3.5,6,16,43,,11.1
2017-02-02,15:00,4.1,5,19,39,,14.0
2017-02-02,16:00,3.6,3,17,47,,7.3
2017-02-02,17:00,3.5,1,20,44,,7.4
2017-02-02,18:00,3.2,1,20,47,,6.9
2017-02-02,19:00,2.6,1,21,45,,10.6
2017-02-02,20:00,3.0,1,29,34,,16.7
2017-02-02,21:00,3.5,1,27,34,,15.5
2017-02-02,22:00,3.2,2,37,25,,21.5
2017-02-02,23:00,2.9,1,23,34,,13.0
2017-02-03,00:00,2.7,1,21,45,,11.3
2017-02-03,01:00,1.8,1,19,52,,10.0
2017-02-03,02:00,1.3,1,17,59,,9.0
2017-02-03,03:00,1.1,1,13,68,,6.7
2017-02-03,04:00,0.7,2,41,30,,20.2
2017-02-03,05:00,1.6,2,45,25,,27.8
2017-02-03,06:00,1.7,1,30,36,,45.5
2017-02-03,07:00,1.7,4,37,31,,47.1
2017-02-03,08:00,1.4,3,40,32,,40.5
2017-02-03,09:00,1.1,3,21,55,,21.7
2017-02-03,10:00,0.7,2,8,73,,5.8
2017-02-03,11:00,0.6,2,7,73,,6.5
2017-02-03,12:00,0.8,3,8,72,,7.8
2017-02-03,13:00,0.5,5,13,61,,11.2
2017-02-03,14:00,1.8,3,12,64,,9.1
2017-02-03,15:00,1.2,2,12,67,,8.5
2017-02-03,16:00,0.8,3,17,59,,9.8
2017-02-03,17:00,0.9,1,16,61,,8.3
2017-02-03,18:00,1.0,1,13,66,,6.7
2017-02-03,19:00,0.7,1,11,71,,4.9
2017-02-03,20:00,0.8,1,13,66,,5.8
2017-02-03,21:00,0.7,1,9,71,,3.6
2017-02-03,22:00,0.6,1,7,76,,2.6
2017-02-03,23:00,0.6,1,7,71,,3.3
2017-02-04,00:00,0.6,1,6,73,,3.1
2017-02-04,01:00,0.5,1,8,70,,5.0
2017-02-04,02:00,0.6,1,11,61,,5.6
2017-02-04,03:00,0.5,1,6,74,,3.3
2017-02-04,04:00,0.5,1,7,72,,3.5
2017-02-04,05:00,0.7,1,14,61,,8.2
2017-02-04,06:00,1.4,1,9,72,,4.4
2017-02-04,07:00,0.6,1,6,72,,2.4
2017-02-04,08:00,0.7,1,5,76,,2.3
2017-02-04,09:00,0.5,1,6,78,,2.2
2017-02-04,10:00,0.8,2,7,74,,3.7
2017-02-04,11:00,0.9,3,8,78,,3.8
2017-02-04,12:00,1.7,6,14,72,,12.1
2017-02-04,13:00,2.9,8,18,77,,19.2
2017-02-04,14:00,2.5,5,14,80,,10.7
2017-02-04,15:00,2.0,3,11,90,,11.4
2017-02-04,16:00,1.6,5,21,81,,28.0
2017-02-04,17:00,1.4,2,25,69,,19.7
2017-02-04,18:00,4.1,1,45,42,,38.4
2017-02-04,19:00,4.4,3,65,18,,56.6
2017-02-04,20:00,5.2,4,62,17,,74.0
2017-02-04,21:00,4.6,8,65,12,,102.5
2017-02-04,22:00,3.9,25,69,6,,130.3
2017-02-04,23:00,3.6,3,38,36,,40.5
2017-02-05,00:00,2.8,1,29,43,,44.6
2017-02-05,01:00,2.7,1,19,48,,9.9
2017-02-05,02:00,2.2,1,18,44,,7.7
2017-02-05,03:00,2.1,1,17,41,,6.9
2017-02-05,04:00,2.1,1,16,42,,5.8
2017-02-05,05:00,1.7,1,13,44,,4.1
2017-02-05,06:00,1.3,1,8,51,,2.5
2017-02-05,07:00,0.8,1,5,54,,2.0
2017-02-05,08:00,0.5,1,5,54,,1.9
2017-02-05,09:00,0.5,1,5,55,,2.0
2017-02-05,10:00,0.6,1,4,56,,1.9
2017-02-05,11:00,0.5,1,5,55,,2.1
2017-02-05,12:00,0.7,1,5,56,,2.0
2017-02-05,13:00,0.6,1,5,61,,2.0
2017-02-05,14:00,0.5,1,4,68,,2.1
2017-02-05,15:00,0.6,1,4,73,,2.2
2017-02-05,16:00,0.5,1,5,72,,2.1
2017-02-05,17:00,0.5,1,9,61,,3.8
2017-02-05,18:00,2.6,1,18,53,,23.2
2017-02-05,19:00,3.2,1,25,42,,44.8
2017-02-05,20:00,1.6,1,21,45,,26.7
2017-02-05,21:00,1.6,1,11,57,,10.4
2017-02-05,22:00,0.6,1,7,58,,5.7
2017-02-05,23:00,0.5,1,6,68,,4.2
2017-02-06,00:00,,1,5,67,,4.8
2017-02-06,01:00,,1,5,68,,7.9
2017-02-06,02:00,,1,4,70,,4.7
2017-02-06,03:00,,1,4,70,,4.6
2017-02-06,04:00,,1,4,70,,5.4
2017-02-06,05:00,0.4,1,5,61,,3.7
2017-02-06,06:00,0.4,1,7,51,,4.1
2017-02-06,07:00,1.0,1,10,41,,4.6
2017-02-06,08:00,1.3,1,11,35,,4.2
2017-02-06,09:00,1.5,2,11,33,,3.9
2017-02-06,10:00,1.7,4,15,27,,3.5
2017-02-06,11:00,3.0,9,22,19,,3.2
2017-02-06,12:00,2.7,8,18,21,,3.3
2017-02-06,13:00,3.1,10,18,20,,3.2
2017-02-06,14:00,4.0,15,21,13,,1.6
2017-02-06,15:00,5.4,13,22,13,,1.6
2017-02-06,16:00,5.0,12,25,9,,1.2
2017-02-06,17:00,4.4,7,26,8,,1.1
