Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,01:00,,1,24,35,,
2017-02-01,02:00,,1,23,36,,
2017-02-01,03:00,,1,21,36,,
2017-02-01,04:00,,1,20,41,,
2017-02-01,05:00,,1,19,42,,
2017-02-01,06:00,,1,18,43,,
2017-02-01,07:00,,1,22,35,,
2017-02-01,08:00,,1,26,32,,
2017-02-01,09:00,,2,29,28,,
2017-02-01,10:00,,3,27,31,,
2017-02-01,14:00,,,,29,,
2017-02-01,15:00,,,,27,,
2017-02-01,16:00,,,,29,,
2017-02-01,17:00,,,,32,,
2017-02-01,18:00,,,,19,,
2017-02-01,19:00,,,,19,,
2017-02-01,20:00,,,,10,,
2017-02-01,21:00,,,,4,,
2017-02-01,22:00,,,,11,,
2017-02-01,23:00,,,,21,,
2017-02-02,00:00,,,,21,,
2017-02-02,01:00,,,,16,,
2017-02-02,02:00,,,,19,,
2017-02-02,03:00,,,,15,,
2017-02-02,04:00,,,,11,,
2017-02-02,05:00,,,,18,,
2017-02-02,06:00,,,,29,,
2017-02-02,07:00,,,,34,,
2017-02-02,08:00,,,,33,,
2017-02-02,09:00,,,,30,,
2017-02-02,10:00,,3,32,29,,
2017-02-02,11:00,,4,28,32,,
2017-02-02,12:00,,5,26,32,,
2017-02-02,13:00,,6,25,32,,
2017-02-02,14:00,,9,32,27,,
2017-02-02,15:00,,11,40,22,,
2017-02-02,16:00,,10,47,17,,
2017-02-02,17:00,,11,54,8,,
2017-02-02,18:00,,6,57,4,,
2017-02-02,19:00,,5,59,3,,
2017-02-02,20:00,,9,58,5,,
2017-02-02,21:00,,7,50,12,,
2017-02-02,22:00,,4,45,17,,
2017-02-02,23:00,,2,36,25,,
2017-02-03,00:00,,1,22,37,,
2017-02-03,01:00,,1,19,41,,
2017-02-03,02:00,,1,22,38,,
2017-02-03,03:00,,1,27,29,,
2017-02-03,04:00,,1,25,32,,
2017-02-03,05:00,,1,19,42,,
2017-02-03,06:00,,1,18,45,,
2017-02-03,07:00,,1,12,56,,
2017-02-03,08:00,,1,16,53,,
2017-02-03,09:00,,1,18,49,,
2017-02-03,10:00,,2,15,53,,
2017-02-03,11:00,,3,19,51,,
