Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-05-01,,,,,,22,,
2017-05-01,01:00,,3,14,75,,,4.1
2017-05-01,02:00,,2,9,84,,,5.3
2017-05-01,03:00,,2,10,78,,,4.1
2017-05-01,04:00,,1,7,85,,,3.4
2017-05-01,05:00,,2,8,84,,,3.2
2017-05-01,06:00,,2,9,81,,,3.4
2017-05-01,07:00,,3,9,79,,,4.2
2017-05-01,08:00,,3,9,79,,,2.8
2017-05-01,09:00,,4,10,78,,,1.7
2017-05-01,10:00,,6,10,79,,,1.5
2017-05-01,11:00,,4,10,84,,,1.7
2017-05-01,12:00,,4,9,90,,,1.5
2017-05-01,13:00,,4,8,99,,,0.5
2017-05-01,14:00,,4,9,104,,,0.5
2017-05-01,15:00,,4,9,106,,,2.1
2017-05-01,16:00,,5,12,106,,,1.9
2017-05-01,17:00,,4,11,108,,,1.9
2017-05-01,18:00,,3,13,107,,,4.3
2017-05-01,19:00,,3,15,100,,,2.5
2017-05-01,20:00,,3,20,83,,,1.6
2017-05-01,21:00,,6,23,63,,,2.9
2017-05-01,22:00,,2,22,54,,,3.2
2017-05-01,23:00,,3,15,58,,,1.7
2017-05-02,,,,,,11,,
2017-05-02,00:00,,1,18,51,,,1.8
2017-05-02,01:00,,2,20,52,,,2.8
2017-05-02,02:00,,2,16,59,,,2.5
2017-05-02,03:00,,3,20,46,,,1.4
2017-05-02,04:00,,3,12,68,,,4.6
2017-05-02,05:00,,8,18,63,,,5.4
2017-05-02,06:00,,18,33,45,,,3.1
2017-05-02,07:00,,32,42,39,,,3.5
2017-05-02,08:00,,27,35,39,,,1.1
2017-05-02,09:00,,84,48,43,,,2.2
2017-05-02,10:00,,17,20,58,,,0.5
2017-05-02,11:00,,21,22,60,,,0.5
2017-05-02,12:00,,15,18,56,,,0.5
2017-05-02,13:00,,20,23,51,,,0.5
2017-05-02,14:00,,22,20,58,,,0.5
2017-05-02,15:00,,17,16,60,,,0.5
2017-05-02,16:00,,14,14,63,,,0.5
2017-05-02,17:00,,13,15,65,,,0.5
2017-05-02,18:00,,9,15,66,,,1.2
2017-05-02,19:00,,7,13,67,,,0.5
2017-05-02,20:00,,5,13,63,,,0.5
2017-05-02,21:00,,5,18,53,,,0.5
2017-05-02,22:00,,5,26,38,,,0.5
2017-05-02,23:00,,8,36,20,,,0.5
2017-05-03,,,,,,19,,
2017-05-03,00:00,,1,10,49,,,0.5
2017-05-03,01:00,,5,19,39,,,0.5
2017-05-03,02:00,,2,23,29,,,0.5
2017-05-03,03:00,,1,8,37,,,0.5
2017-05-03,04:00,,8,18,29,,,0.5
2017-05-03,05:00,,22,36,11,,,0.5
2017-05-03,06:00,,62,41,4,,,1.1
2017-05-03,07:00,,95,52,5,,,1.7
2017-05-03,08:00,,100,60,19,,,3.2
2017-05-03,09:00,,19,32,65,,,3.6
2017-05-03,10:00,,48,55,60,,,3.5
2017-05-03,11:00,,66,52,66,,,12.6
2017-05-03,12:00,,14,22,84,,,12.3
2017-05-03,13:00,,10,17,89,,,3.1
2017-05-03,14:00,,10,20,85,,,0.5
2017-05-03,15:00,,9,16,89,,,0.5
2017-05-03,16:00,,10,17,88,,,0.5
2017-05-03,17:00,,5,12,86,,,0.5
2017-05-03,18:00,,5,16,85,,,0.5
2017-05-03,19:00,,6,26,75,,,0.5
2017-05-03,20:00,,4,15,78,,,0.5
2017-05-03,21:00,,2,11,76,,,0.5
2017-05-03,22:00,,3,14,66,,,0.5
2017-05-03,23:00,,2,9,64,,,0.5
2017-05-04,,,,,,21,,
2017-05-04,00:00,,1,6,64,,,0.5
2017-05-04,01:00,,1,6,57,,,0.5
2017-05-04,02:00,,1,5,73,,,0.5
2017-05-04,03:00,,2,9,62,,,0.5
2017-05-04,04:00,,4,14,51,,,3.3
2017-05-04,05:00,,7,20,35,,,4.5
2017-05-04,06:00,,16,22,30,,,0.5
2017-05-04,07:00,,19,27,30,,,0.5
2017-05-04,08:00,,17,24,29,,,0.5
2017-05-04,09:00,,13,20,34,,,0.5
2017-05-04,10:00,,11,17,39,,,0.5
2017-05-04,11:00,,10,17,44,,,0.5
2017-05-04,12:00,,11,19,47,,,0.5
2017-05-04,13:00,,9,17,59,,,0.5
2017-05-04,14:00,,11,19,46,,,0.5
2017-05-04,15:00,,9,20,48,,,0.5
2017-05-04,16:00,,13,26,44,,,0.5
2017-05-04,17:00,,9,20,53,,,0.5
2017-05-04,18:00,,7,22,50,,,0.5
2017-05-04,19:00,,4,19,44,,,0.5
2017-05-04,20:00,,3,17,37,,,0.5
2017-05-04,21:00,,3,16,38,,,0.5
2017-05-04,22:00,,4,15,46,,,0.5
2017-05-04,23:00,,1,10,51,,,0.5
2017-05-05,,,,,,17,,
2017-05-05,00:00,,2,10,47,,,0.5
2017-05-05,01:00,,1,8,40,,,0.5
2017-05-05,02:00,,1,9,33,,,0.5
2017-05-05,03:00,,1,8,34,,,0.5
2017-05-05,04:00,,2,8,38,,,0.5
2017-05-05,05:00,,3,10,45,,,0.5
2017-05-05,06:00,,16,24,31,,,0.5
2017-05-05,07:00,,13,27,28,,,1.3
2017-05-05,08:00,,12,24,30,,,0.5
2017-05-05,09:00,,23,25,26,,,0.5
2017-05-05,10:00,,17,25,32,,,0.5
2017-05-05,11:00,,21,30,36,,,0.5
2017-05-05,12:00,,14,22,59,,,0.5
2017-05-05,13:00,,15,28,51,,,1.4
2017-05-05,14:00,,13,25,51,,,0.5
2017-05-05,15:00,,16,27,47,,,0.5
2017-05-05,16:00,,9,22,52,,,1.5
2017-05-05,17:00,,13,26,46,,,1.6
2017-05-05,18:00,,10,28,42,,,4.0
2017-05-05,19:00,,9,25,43,,,1.9
2017-05-05,20:00,,8,27,37,,,1.4
2017-05-05,21:00,,6,25,36,,,1.1
2017-05-05,22:00,,7,30,26,,,1.1
2017-05-05,23:00,,3,28,19,,,0.5
2017-05-06,,,,,,22,,
2017-05-06,00:00,,4,20,24,,,0.5
2017-05-06,01:00,,1,9,42,,,0.5
2017-05-06,02:00,,1,6,42,,,0.5
2017-05-06,03:00,,1,7,33,,,0.5
2017-05-06,04:00,,2,9,21,,,0.5
2017-05-06,05:00,,6,13,11,,,0.5
2017-05-06,06:00,,11,18,6,,,0.5
2017-05-06,07:00,,20,22,5,,,0.5
2017-05-06,08:00,,20,24,9,,,0.5
2017-05-06,09:00,,19,25,13,,,0.5
2017-05-06,10:00,,17,20,21,,,1.0
2017-05-06,11:00,,26,24,50,,,5.7
2017-05-06,12:00,,32,30,52,,,10.3
2017-05-06,13:00,,14,25,58,,,8.5
2017-05-06,14:00,,7,17,78,,,7.4
2017-05-06,15:00,,11,17,84,,,4.1
2017-05-06,16:00,,6,13,97,,,2.4
2017-05-06,17:00,,5,12,101,,,1.6
2017-05-06,18:00,,4,12,105,,,1.3
2017-05-06,19:00,,4,16,98,,,2.5
2017-05-06,20:00,,5,25,65,,,1.7
2017-05-06,21:00,,4,26,41,,,1.1
2017-05-06,22:00,,5,27,27,,,0.5
2017-05-06,23:00,,4,21,19,,,0.5
2017-05-07,,,,,,20,,
2017-05-07,00:00,,2,17,16,,,0.5
2017-05-07,01:00,,4,14,14,,,0.5
2017-05-07,02:00,,2,9,18,,,0.5
2017-05-07,03:00,,2,8,15,,,0.5
2017-05-07,04:00,,3,9,10,,,0.5
2017-05-07,05:00,,2,8,8,,,0.5
2017-05-07,06:00,,3,9,11,,,0.5
2017-05-07,07:00,,2,7,23,,,0.5
2017-05-07,08:00,,4,9,42,,,0.5
2017-05-07,09:00,,3,9,52,,,1.9
2017-05-07,10:00,,5,9,74,,,3.4
2017-05-07,11:00,,2,7,87,,,3.0
2017-05-07,12:00,,3,8,92,,,2.5
2017-05-07,13:00,,3,6,101,,,1.0
2017-05-07,14:00,,2,5,105,,,0.5
2017-05-07,15:00,,3,9,92,,,1.9
2017-05-07,16:00,,3,7,96,,,1.9
2017-05-07,17:00,,2,8,100,,,1.5
2017-05-07,18:00,,2,8,99,,,0.5
2017-05-07,19:00,,2,7,95,,,0.5
2017-05-07,20:00,,4,13,83,,,0.5
2017-05-07,21:00,,3,20,56,,,0.5
2017-05-07,22:00,,1,16,44,,,0.5
2017-05-07,23:00,,2,14,38,,,0.5
2017-05-08,,,,,,16,,
2017-05-08,00:00,,2,14,30,,,0.5
2017-05-08,01:00,,1,10,33,,,0.5
2017-05-08,02:00,,1,10,30,,,0.5
2017-05-08,03:00,,3,17,20,,,0.5
2017-05-08,04:00,,4,18,17,,,0.5
2017-05-08,05:00,,13,26,8,,,0.5
2017-05-08,06:00,,63,41,6,,,0.5
2017-05-08,07:00,,18,28,42,,,0.5
2017-05-08,08:00,,12,26,36,,,0.5
2017-05-08,09:00,,10,24,36,,,0.5
2017-05-08,10:00,,12,25,37,,,0.5
2017-05-08,11:00,,8,20,43,,,0.5
2017-05-08,12:00,,8,17,48,,,0.5
2017-05-08,13:00,,7,15,56,,,0.5
2017-05-08,14:00,,7,14,56,,,0.5
2017-05-08,15:00,,6,13,52,,,0.5
2017-05-08,16:00,,7,15,45,,,0.5
2017-05-08,17:00,,5,14,46,,,0.5
2017-05-08,18:00,,4,12,48,,,0.5
2017-05-08,19:00,,2,11,53,,,0.5
2017-05-08,20:00,,2,12,45,,,0.5
2017-05-08,21:00,,2,9,51,,,0.5
2017-05-08,22:00,,1,5,69,,,0.5
2017-05-08,23:00,,1,4,73,,,0.5
2017-05-09,,,,,,9,,
2017-05-09,00:00,,1,3,71,,,0.5
2017-05-09,01:00,,1,3,68,,,0.5
2017-05-09,02:00,,1,4,67,,,0.5
2017-05-09,03:00,,1,4,65,,,0.5
2017-05-09,04:00,,1,5,64,,,0.5
2017-05-09,05:00,,7,11,57,,,0.5
2017-05-09,06:00,,13,19,50,,,0.5
2017-05-09,07:00,,15,22,47,,,0.5
2017-05-09,08:00,,15,20,52,,,1.1
2017-05-09,09:00,,10,16,62,,,1.3
2017-05-09,10:00,,9,13,68,,,0.5
2017-05-09,11:00,,15,17,72,,,0.5
2017-05-09,12:00,,8,11,82,,,0.5
2017-05-09,13:00,,10,14,79,,,0.5
2017-05-09,14:00,,14,19,76,,,0.5
2017-05-09,15:00,,13,19,76,,,0.5
2017-05-09,16:00,,9,16,81,,,0.5
2017-05-09,17:00,,8,15,81,,,0.5
2017-05-09,18:00,,8,20,77,,,0.5
2017-05-09,19:00,,4,12,83,,,0.5
2017-05-09,20:00,,4,12,75,,,0.5
2017-05-09,21:00,,4,17,47,,,0.5
2017-05-09,22:00,,3,10,43,,,0.5
2017-05-09,23:00,,2,8,42,,,0.5
2017-05-10,,,,,,12,,
2017-05-10,00:00,,1,7,46,,,0.5
2017-05-10,01:00,,1,7,45,,,0.5
2017-05-10,02:00,,1,7,44,,,0.5
2017-05-10,03:00,,1,7,44,,,0.5
2017-05-10,04:00,,2,12,41,,,0.5
2017-05-10,05:00,,9,31,23,,,0.5
2017-05-10,06:00,,32,52,8,,,0.5
2017-05-10,07:00,,45,51,21,,,0.5
2017-05-10,08:00,,18,28,70,,,0.5
2017-05-10,09:00,,14,16,82,,,0.5
2017-05-10,10:00,,23,22,80,,,0.5
2017-05-10,11:00,,9,13,89,,,0.5
2017-05-10,12:00,,10,13,92,,,0.5
2017-05-10,13:00,,12,16,92,,,0.5
2017-05-10,14:00,,7,12,95,,,0.5
2017-05-10,15:00,,9,15,94,,,0.5
2017-05-10,16:00,,8,13,100,,,0.5
2017-05-10,17:00,,8,14,99,,,0.5
2017-05-10,18:00,,4,13,97,,,0.5
2017-05-10,19:00,,4,13,91,,,0.5
2017-05-10,20:00,,3,18,73,,,0.5
2017-05-10,21:00,,3,14,58,,,0.5
2017-05-10,22:00,,3,12,54,,,0.5
2017-05-10,23:00,,2,11,47,,,0.5
2017-05-11,,,,,,15,,
2017-05-11,00:00,,2,9,47,,,0.5
2017-05-11,01:00,,1,7,46,,,0.5
2017-05-11,02:00,,2,7,45,,,0.5
2017-05-11,03:00,,1,7,44,,,0.5
