Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-05-01,01:00,,1,6,100,,,5.3
2017-05-01,02:00,,1,6,98,,,5.6
2017-05-01,03:00,,1,6,94,,,5.5
2017-05-01,04:00,,1,6,93,,,5.6
2017-05-01,05:00,,1,6,93,,,5.6
2017-05-01,06:00,,1,6,93,,,4.8
2017-05-01,07:00,,1,6,91,,,3.0
2017-05-01,08:00,,1,5,89,,,2.4
2017-05-01,09:00,,1,5,91,,,2.5
2017-05-01,10:00,,1,5,97,,,2.4
2017-05-01,11:00,,1,5,101,,,2.1
2017-05-01,12:00,,1,5,107,,,1.7
2017-05-01,13:00,,1,4,112,,,1.4
2017-05-01,14:00,,1,5,110,,,1.8
2017-05-01,15:00,,1,5,109,,,2.1
2017-05-01,16:00,,1,5,109,,,1.7
2017-05-01,17:00,,1,5,110,,,1.7
2017-05-01,18:00,,1,5,111,,,1.4
2017-05-01,19:00,,1,6,108,,,1.6
2017-05-01,20:00,,1,9,105,,,5.7
2017-05-01,21:00,,3,11,91,,,4.5
2017-05-01,22:00,,1,6,87,,,2.9
2017-05-01,23:00,,1,6,88,,,2.5
2017-05-02,00:00,,1,5,87,,,2.4
2017-05-02,01:00,,1,5,83,,,2.2
2017-05-02,02:00,,1,5,84,,,2.3
2017-05-02,03:00,,1,5,86,,,3.2
2017-05-02,04:00,,1,4,86,,,3.0
2017-05-02,05:00,,1,5,83,,,3.6
2017-05-02,06:00,,1,8,75,,,6.0
2017-05-02,07:00,,1,11,64,,,6.3
2017-05-02,08:00,,1,7,63,,,1.2
2017-05-02,09:00,,1,9,59,,,1.4
2017-05-02,10:00,,1,9,63,,,1.5
2017-05-02,11:00,,1,6,70,,,1.1
2017-05-02,12:00,,2,10,67,,,3.0
2017-05-02,13:00,,1,5,70,,,1.2
2017-05-02,14:00,,1,6,69,,,1.8
2017-05-02,15:00,,1,5,79,,,1.0
2017-05-02,16:00,,1,4,88,,,1.1
2017-05-02,17:00,,1,5,87,,,1.6
2017-05-02,18:00,,1,5,84,,,1.5
2017-05-02,19:00,,1,6,82,,,1.6
2017-05-02,20:00,,1,6,77,,,2.0
2017-05-02,21:00,,1,9,74,,,11.4
2017-05-02,22:00,,1,6,75,,,6.9
2017-05-02,23:00,,1,6,76,,,6.5
2017-05-03,00:00,,1,8,76,,,8.1
2017-05-03,01:00,,1,9,81,,,3.4
2017-05-03,02:00,,1,10,81,,,5.5
2017-05-03,03:00,,1,8,81,,,6.4
2017-05-03,04:00,,1,9,79,,,7.5
2017-05-03,05:00,,1,15,73,,,15.3
2017-05-03,06:00,,1,17,73,,,20.6
2017-05-03,07:00,,1,5,85,,,6.6
2017-05-03,08:00,,1,5,88,,,7.4
2017-05-03,09:00,,1,5,92,,,6.9
2017-05-03,10:00,,1,4,98,,,3.1
2017-05-03,11:00,,1,4,98,,,1.5
2017-05-03,12:00,,3,7,88,,,1.2
2017-05-03,13:00,,1,4,89,,,1.1
2017-05-03,14:00,,1,4,95,,,1.1
2017-05-03,15:00,,1,4,90,,,1.4
2017-05-03,16:00,,1,3,95,,,1.3
2017-05-03,17:00,,1,3,97,,,1.1
2017-05-03,18:00,,1,4,93,,,1.3
2017-05-03,19:00,,1,4,88,,,1.1
2017-05-03,20:00,,1,4,78,,,1.1
2017-05-03,21:00,,1,5,73,,,1.1
2017-05-03,22:00,,1,5,69,,,1.1
2017-05-03,23:00,,1,5,65,,,0.5
2017-05-04,00:00,,1,5,61,,,0.5
2017-05-04,01:00,,1,5,60,,,1.2
2017-05-04,02:00,,1,4,72,,,1.5
2017-05-04,03:00,,1,2,92,,,1.2
2017-05-04,04:00,,1,2,94,,,1.1
2017-05-04,05:00,,1,3,67,,,1.1
2017-05-04,06:00,,1,5,42,,,0.5
2017-05-04,07:00,,1,7,36,,,0.5
2017-05-04,08:00,,1,7,42,,,0.5
2017-05-04,09:00,,1,6,56,,,0.5
2017-05-04,10:00,,1,5,62,,,0.5
2017-05-04,11:00,,1,5,77,,,1.1
2017-05-04,12:00,,1,6,79,,,1.0
2017-05-04,13:00,,1,6,83,,,1.0
2017-05-04,14:00,,2,11,64,,,0.5
2017-05-04,15:00,,1,11,57,,,0.5
2017-05-04,16:00,,1,9,58,,,0.5
2017-05-04,17:00,,1,12,59,,,0.5
2017-05-04,18:00,,1,9,63,,,0.5
2017-05-04,19:00,,1,8,58,,,0.5
2017-05-04,20:00,,1,7,64,,,0.5
2017-05-04,21:00,,1,6,75,,,0.5
2017-05-04,22:00,,1,4,84,,,0.5
2017-05-04,23:00,,1,4,80,,,0.5
2017-05-05,00:00,,1,3,82,,,0.5
2017-05-05,01:00,,1,3,84,,,0.5
2017-05-05,02:00,,1,3,66,,,0.5
2017-05-05,03:00,,1,5,48,,,0.5
2017-05-05,04:00,,1,7,41,,,0.5
2017-05-05,05:00,,2,9,36,,,0.5
2017-05-05,06:00,,1,6,44,,,0.5
2017-05-05,07:00,,1,6,48,,,0.5
