Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-05-01,01:00,,3,13,,,
2017-05-01,02:00,,2,11,,,
2017-05-01,03:00,,2,9,,,
2017-05-01,04:00,,4,11,,,
2017-05-01,05:00,,3,12,,,
2017-05-01,06:00,,3,13,,,
2017-05-01,07:00,,5,13,,,
2017-05-01,08:00,,6,13,,,
2017-05-01,09:00,,9,18,,,
2017-05-01,10:00,,9,21,,,
2017-05-01,11:00,,9,21,,,
2017-05-01,12:00,,6,16,,,
2017-05-01,13:00,,8,19,,,
2017-05-01,14:00,,9,22,,,
2017-05-01,15:00,,11,27,,,
2017-05-01,16:00,,10,23,,,
2017-05-01,17:00,,11,28,,,
2017-05-01,18:00,,10,28,,,
2017-05-01,19:00,,10,29,,,
2017-05-01,20:00,,9,31,,,
2017-05-01,21:00,,8,27,,,
2017-05-01,22:00,,7,22,,,
2017-05-01,23:00,,4,15,,,
2017-05-02,00:00,,4,13,,,
2017-05-02,01:00,,2,8,,,
2017-05-02,02:00,,3,13,,,
2017-05-02,03:00,,3,17,,,
2017-05-02,04:00,,13,30,,,
2017-05-02,05:00,,20,33,,,
2017-05-02,06:00,,40,54,,,
2017-05-02,07:00,,90,71,,,
2017-05-02,08:00,,60,60,,,
2017-05-02,09:00,,64,58,,,
2017-05-02,10:00,,62,55,,,
2017-05-02,11:00,,45,43,,,
2017-05-02,12:00,,34,33,,,
2017-05-02,13:00,,41,36,,,
2017-05-02,14:00,,32,40,,,
2017-05-02,15:00,,33,43,,,
2017-05-02,16:00,,41,49,,,
2017-05-02,17:00,,19,35,,,
2017-05-02,18:00,,10,25,,,
2017-05-02,19:00,,13,28,,,
2017-05-02,20:00,,5,23,,,
2017-05-02,21:00,,7,25,,,
2017-05-02,22:00,,10,30,,,
2017-05-02,23:00,,17,33,,,
2017-05-03,00:00,,15,30,,,
2017-05-03,01:00,,6,23,,,
2017-05-03,02:00,,3,20,,,
2017-05-03,03:00,,6,24,,,
2017-05-03,04:00,,41,41,,,
2017-05-03,05:00,,97,55,,,
2017-05-03,06:00,,134,67,,,
2017-05-03,07:00,,179,80,,,
2017-05-03,08:00,,141,74,,,
2017-05-03,09:00,,90,69,,,
2017-05-03,10:00,,59,55,,,
2017-05-03,11:00,,50,47,,,
2017-05-03,12:00,,53,47,,,
2017-05-03,13:00,,50,44,,,
2017-05-03,14:00,,40,46,,,
2017-05-03,15:00,,44,54,,,
2017-05-03,16:00,,37,55,,,
2017-05-03,17:00,,27,50,,,
2017-05-03,18:00,,24,42,,,
2017-05-03,19:00,,17,30,,,
2017-05-03,20:00,,18,34,,,
2017-05-03,21:00,,25,34,,,
2017-05-03,22:00,,15,29,,,
2017-05-03,23:00,,9,18,,,
2017-05-04,00:00,,7,15,,,
2017-05-04,01:00,,2,12,,,
2017-05-04,02:00,,6,13,,,
2017-05-04,03:00,,4,12,,,
2017-05-04,04:00,,10,14,,,
2017-05-04,05:00,,21,21,,,
2017-05-04,06:00,,40,36,,,
2017-05-04,07:00,,71,52,,,
2017-05-04,08:00,,75,50,,,
2017-05-04,09:00,,77,51,,,
2017-05-04,10:00,,61,43,,,
