Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-03-01,01:00,,1012,91.3,2,12,58,,,1.7,0,3.0,4.1,311
2019-03-01,02:00,,1012,97.5,2,14,47,,,0.5,0,3.1,3.3,294
2019-03-01,03:00,,1011,97.5,2,10,55,,,0.5,0,3.4,5.4,276
2019-03-01,04:00,,1011,96.1,2,4,68,,,0.5,0,3.3,5.5,287
2019-03-01,05:00,,1011,96.0,2,2,74,,,0.5,0,3.1,4.7,278
2019-03-01,06:00,,1010,95.3,2,2,73,,,0.5,0,3.0,5.0,285
2019-03-01,07:00,,1010,95.9,2,2,71,,,0.5,0,2.8,5.0,290
2019-03-01,08:00,,1010,96.4,2,2,71,,,0.5,6,2.6,4.5,281
2019-03-01,09:00,,1010,97.0,2,2,70,,,0.5,22,2.5,4.7,273
2019-03-01,10:00,,1011,96.7,2,1,71,,,0.5,60,2.4,4.0,278
2019-03-01,11:00,,1010,96.5,2,2,72,,,0.5,119,2.7,4.0,290
2019-03-01,12:00,,1010,97.0,2,3,64,,,0.5,112,3.0,4.2,289
2019-03-01,13:00,,1010,97.4,2,5,66,,,0.5,77,3.0,3.8,306
2019-03-01,14:00,,1010,97.9,3,4,70,,,0.5,142,3.4,4.5,303
2019-03-01,15:00,,1010,96.3,2,4,73,,,0.5,134,3.7,4.2,308
2019-03-01,16:00,,1010,95.5,2,5,76,,,0.5,69,3.0,6.3,325
2019-03-01,17:00,,1010,97.8,2,5,74,,,0.5,31,2.8,6.1,327
