Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-12-01,01:00,,1,29,,,
2016-12-01,02:00,,1,30,,,
2016-12-01,03:00,,1,31,,,
2016-12-01,04:00,,1,30,,,
2016-12-01,05:00,,1,28,,,
2016-12-01,06:00,,1,28,,,
2016-12-01,07:00,,4,27,,,
2016-12-01,08:00,,3,25,,,
2016-12-01,09:00,,6,25,,,
2016-12-01,10:00,,4,24,,,
2016-12-01,11:00,,3,22,,,
2016-12-01,12:00,,4,20,,,
2016-12-01,13:00,,6,20,,,
2016-12-01,14:00,,3,20,,,
2016-12-01,15:00,,4,22,,,
2016-12-01,16:00,,6,22,,,
2016-12-01,17:00,,3,22,,,
2016-12-01,18:00,,3,21,,,
2016-12-01,19:00,,2,20,,,
2016-12-01,20:00,,1,17,,,
2016-12-01,21:00,,1,16,,,
2016-12-01,22:00,,1,15,,,
2016-12-01,23:00,,1,15,,,
2016-12-02,00:00,,1,15,,,
2016-12-02,01:00,,1,14,,,
2016-12-02,02:00,,1,14,,,
2016-12-02,03:00,,1,10,,,
2016-12-02,04:00,,1,7,,,
2016-12-02,05:00,,1,6,,,
2016-12-02,06:00,,1,5,,,
2016-12-02,07:00,,4,9,,,
2016-12-02,08:00,,3,8,,,
2016-12-02,09:00,,3,11,,,
2016-12-02,10:00,,3,11,,,
2016-12-02,11:00,,2,9,,,
2016-12-02,12:00,,2,8,,,
2016-12-02,13:00,,1,8,,,
2016-12-02,14:00,,6,11,,,
2016-12-02,15:00,,7,13,,,
2016-12-02,16:00,,14,19,,,
2016-12-02,17:00,,30,41,,,
2016-12-02,18:00,,30,47,,,
2016-12-02,19:00,,88,64,,,
2016-12-02,20:00,,55,58,,,
2016-12-02,21:00,,35,44,,,
2016-12-02,22:00,,36,41,,,
2016-12-02,23:00,,16,28,,,
2016-12-03,00:00,,15,29,,,
2016-12-03,01:00,,12,24,,,
2016-12-03,02:00,,7,23,,,
2016-12-03,03:00,,4,20,,,
2016-12-03,04:00,,16,25,,,
2016-12-03,05:00,,15,26,,,
2016-12-03,06:00,,17,26,,,
2016-12-03,07:00,,18,28,,,
2016-12-03,08:00,,36,30,,,
2016-12-03,09:00,,79,33,,,
2016-12-03,10:00,,81,33,,,
2016-12-03,11:00,,72,34,,,
2016-12-03,12:00,,54,32,,,
2016-12-03,13:00,,37,29,,,
2016-12-03,14:00,,24,26,,,
2016-12-03,15:00,,29,32,,,
2016-12-03,16:00,,56,46,,,
2016-12-03,17:00,,52,44,,,
2016-12-03,18:00,,126,55,,,
2016-12-03,19:00,,84,45,,,
2016-12-03,20:00,,68,40,,,
2016-12-03,21:00,,48,33,,,
2016-12-03,22:00,,53,33,,,
2016-12-03,23:00,,42,27,,,
2016-12-04,00:00,,42,28,,,
2016-12-04,01:00,,25,23,,,
2016-12-04,02:00,,29,26,,,
2016-12-04,03:00,,23,26,,,
2016-12-04,04:00,,27,25,,,
2016-12-04,05:00,,28,24,,,
2016-12-04,06:00,,35,27,,,
2016-12-04,07:00,,34,25,,,
2016-12-04,08:00,,24,27,,,
2016-12-04,09:00,,30,27,,,
2016-12-04,10:00,,34,24,,,
2016-12-04,11:00,,28,23,,,
2016-12-04,12:00,,31,23,,,
2016-12-04,13:00,,24,22,,,
2016-12-04,14:00,,18,23,,,
2016-12-04,15:00,,20,31,,,
2016-12-04,16:00,,32,36,,,
2016-12-04,17:00,,35,38,,,
2016-12-04,18:00,,78,43,,,
2016-12-04,19:00,,89,42,,,
2016-12-04,20:00,,95,38,,,
2016-12-04,21:00,,65,37,,,
2016-12-04,22:00,,52,33,,,
2016-12-04,23:00,,46,27,,,
2016-12-05,00:00,,39,25,,,
2016-12-05,01:00,,28,22,,,
2016-12-05,02:00,,25,21,,,
2016-12-05,03:00,,28,23,,,
2016-12-05,04:00,,47,30,,,
2016-12-05,05:00,,66,31,,,
2016-12-05,06:00,,91,34,,,
2016-12-05,07:00,,140,40,,,
2016-12-05,08:00,,213,49,,,
2016-12-05,09:00,,179,54,,,
2016-12-05,10:00,,161,52,,,
2016-12-05,11:00,,137,51,,,
2016-12-05,12:00,,67,41,,,
2016-12-05,13:00,,62,38,,,
2016-12-05,14:00,,49,38,,,
2016-12-05,15:00,,55,43,,,
2016-12-05,16:00,,141,69,,,
2016-12-05,17:00,,201,65,,,
2016-12-05,18:00,,254,70,,,
2016-12-05,19:00,,169,54,,,
2016-12-05,20:00,,86,39,,,
2016-12-05,21:00,,70,39,,,
2016-12-05,22:00,,17,41,,,
2016-12-05,23:00,,12,36,,,
2016-12-06,00:00,,5,32,,,
2016-12-06,01:00,,3,30,,,
2016-12-06,02:00,,4,29,,,
2016-12-06,03:00,,7,29,,,
2016-12-06,04:00,,9,30,,,
2016-12-06,05:00,,26,32,,,
2016-12-06,06:00,,68,33,,,
2016-12-06,07:00,,141,43,,,
2016-12-06,08:00,,144,47,,,
2016-12-06,09:00,,91,40,,,
2016-12-06,10:00,,77,34,,,
2016-12-06,11:00,,73,30,,,
2016-12-06,12:00,,76,32,,,
2016-12-06,13:00,,64,30,,,
2016-12-06,14:00,,70,34,,,
2016-12-06,15:00,,62,41,,,
2016-12-06,16:00,,74,45,,,
2016-12-06,17:00,,149,58,,,
2016-12-06,18:00,,138,53,,,
2016-12-06,19:00,,114,49,,,
2016-12-06,20:00,,67,42,,,
2016-12-06,21:00,,49,41,,,
2016-12-06,22:00,,37,39,,,
2016-12-06,23:00,,26,36,,,
2016-12-07,00:00,,21,34,,,
2016-12-07,01:00,,24,32,,,
2016-12-07,02:00,,16,31,,,
2016-12-07,03:00,,15,29,,,
2016-12-07,04:00,,14,28,,,
2016-12-07,05:00,,17,29,,,
2016-12-07,06:00,,41,31,,,
2016-12-07,07:00,,90,40,,,
2016-12-07,08:00,,155,52,,,
2016-12-07,09:00,,130,46,,,
2016-12-07,10:00,,77,43,,,
2016-12-07,11:00,,57,38,,,
2016-12-07,12:00,,51,33,,,
2016-12-07,13:00,,40,30,,,
2016-12-07,14:00,,35,34,,,
2016-12-07,15:00,,40,39,,,
2016-12-07,16:00,,44,42,,,
2016-12-07,17:00,,37,41,,,
2016-12-07,18:00,,27,38,,,
2016-12-07,19:00,,20,34,,,
2016-12-07,20:00,,9,30,,,
2016-12-07,21:00,,7,29,,,
2016-12-07,22:00,,3,26,,,
2016-12-07,23:00,,2,25,,,
2016-12-08,00:00,,1,22,,,
2016-12-08,01:00,,1,20,,,
2016-12-08,02:00,,3,21,,,
2016-12-08,03:00,,1,21,,,
2016-12-08,04:00,,1,19,,,
2016-12-08,05:00,,3,23,,,
2016-12-08,06:00,,12,32,,,
2016-12-08,07:00,,22,33,,,
2016-12-08,08:00,,34,35,,,
2016-12-08,09:00,,47,44,,,
2016-12-08,10:00,,44,41,,,
2016-12-08,11:00,,43,37,,,
2016-12-08,12:00,,33,34,,,
2016-12-08,13:00,,41,38,,,
2016-12-08,14:00,,32,36,,,
2016-12-08,15:00,,51,44,,,
2016-12-08,16:00,,62,56,,,
2016-12-08,17:00,,43,55,,,
2016-12-08,18:00,,52,55,,,
2016-12-08,19:00,,20,44,,,
2016-12-08,20:00,,10,42,,,
2016-12-08,21:00,,8,38,,,
2016-12-08,22:00,,5,39,,,
2016-12-08,23:00,,6,42,,,
2016-12-09,00:00,,6,45,,,
2016-12-09,01:00,,3,41,,,
2016-12-09,02:00,,3,39,,,
2016-12-09,03:00,,5,46,,,
2016-12-09,04:00,,4,46,,,
2016-12-09,05:00,,8,45,,,
2016-12-09,06:00,,13,41,,,
2016-12-09,07:00,,44,51,,,
2016-12-09,08:00,,66,49,,,
2016-12-09,09:00,,27,35,,,
2016-12-09,10:00,,29,33,,,
