Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-12-01,01:00,,,,37,,1.0
2016-12-01,02:00,,,,38,,0.5
2016-12-01,03:00,,,,44,,0.5
2016-12-01,04:00,,,,48,,0.5
2016-12-01,05:00,,,,47,,0.5
2016-12-01,06:00,,,,44,,0.5
2016-12-01,07:00,,,,47,,0.5
2016-12-01,08:00,,,,45,,0.5
2016-12-01,09:00,,,,47,,0.5
2016-12-01,10:00,,,,46,,0.5
2016-12-01,11:00,,,,48,,0.5
2016-12-01,12:00,,,,49,,0.5
2016-12-01,13:00,,,,51,,0.5
2016-12-01,14:00,,,,48,,0.5
2016-12-01,15:00,,,,48,,0.5
2016-12-01,16:00,,,,50,,0.5
2016-12-01,17:00,,,,54,,0.5
2016-12-01,18:00,,,,52,,0.5
2016-12-01,19:00,,,,52,,0.5
2016-12-01,20:00,,,,52,,0.5
2016-12-01,21:00,,,,54,,0.5
2016-12-01,22:00,,,,53,,0.5
2016-12-01,23:00,,,,60,,0.5
2016-12-02,00:00,,,,47,,0.5
2016-12-02,01:00,,,,48,,0.5
2016-12-02,02:00,,,,48,,0.5
2016-12-02,03:00,,,,52,,0.5
2016-12-02,04:00,,,,61,,0.5
2016-12-02,05:00,,,,65,,0.5
2016-12-02,06:00,,,,68,,0.5
2016-12-02,07:00,,,,65,,0.5
2016-12-02,08:00,,,,73,,0.5
2016-12-02,09:00,,,,78,,0.5
2016-12-02,10:00,,,,78,,0.5
2016-12-02,11:00,,,,77,,0.5
2016-12-02,12:00,,,,75,,0.5
2016-12-02,13:00,,,,72,,1.0
2016-12-02,14:00,,,,72,,0.5
2016-12-02,15:00,,,,74,,0.5
2016-12-02,16:00,,,,69,,2.0
2016-12-02,17:00,,,,67,,2.1
2016-12-02,18:00,,,,69,,2.7
2016-12-02,19:00,,,,68,,2.8
2016-12-02,20:00,,,,70,,1.7
2016-12-02,21:00,,,,71,,1.7
2016-12-02,22:00,,,,70,,2.3
2016-12-02,23:00,,,,66,,2.8
2016-12-03,00:00,,,,63,,3.4
2016-12-03,01:00,,,,65,,2.5
2016-12-03,02:00,,,,66,,2.0
2016-12-03,03:00,,,,68,,1.6
2016-12-03,04:00,,,,71,,1.5
2016-12-03,05:00,,,,76,,1.2
2016-12-03,06:00,,,,80,,0.5
