Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-12-01,01:00,,1,21,32,,1.3
2016-12-01,02:00,,1,22,31,,1.1
2016-12-01,03:00,,1,23,30,,1.0
2016-12-01,04:00,,1,22,32,,1.0
2016-12-01,05:00,,1,19,35,,1.0
2016-12-01,06:00,,1,18,35,,0.5
2016-12-01,07:00,,1,18,35,,0.5
2016-12-01,08:00,,1,17,37,,0.5
2016-12-01,09:00,,1,17,39,,0.5
2016-12-01,10:00,,1,17,39,,0.5
2016-12-01,11:00,,2,17,38,,0.5
2016-12-01,12:00,,3,17,39,,0.5
2016-12-01,13:00,,2,16,44,,0.5
2016-12-01,14:00,,1,15,47,,0.5
2016-12-01,15:00,,1,15,46,,0.5
2016-12-01,16:00,,1,16,45,,0.5
2016-12-01,17:00,,1,16,44,,0.5
2016-12-01,18:00,,1,15,47,,0.5
2016-12-01,19:00,,1,13,51,,0.5
2016-12-01,20:00,,1,11,52,,0.5
2016-12-01,21:00,,1,10,55,,0.5
2016-12-01,22:00,,1,10,51,,0.5
2016-12-01,23:00,,1,10,50,,0.5
2016-12-02,00:00,,1,9,54,,0.5
2016-12-02,01:00,,1,9,51,,0.5
2016-12-02,02:00,,1,7,57,,0.5
2016-12-02,03:00,,1,6,57,,0.5
2016-12-02,04:00,,1,4,63,,1.0
2016-12-02,05:00,,1,3,65,,1.0
2016-12-02,06:00,,2,3,77,,1.1
2016-12-02,07:00,,1,3,80,,1.1
2016-12-02,08:00,,1,3,78,,1.0
2016-12-02,09:00,,1,4,76,,1.0
2016-12-02,10:00,,1,4,75,,0.5
2016-12-02,11:00,,1,4,76,,0.5
2016-12-02,12:00,,1,4,75,,0.5
2016-12-02,13:00,,2,6,73,,0.5
2016-12-02,14:00,,1,5,73,,0.5
2016-12-02,15:00,,1,5,72,,0.5
2016-12-02,16:00,,1,4,72,,0.5
2016-12-02,17:00,,1,6,67,,1.1
2016-12-02,18:00,,1,7,64,,0.5
2016-12-02,19:00,,1,8,62,,1.3
2016-12-02,20:00,,1,8,60,,1.0
2016-12-02,21:00,,1,9,59,,1.2
2016-12-02,22:00,,1,10,55,,1.5
2016-12-02,23:00,,1,11,53,,1.8
2016-12-03,00:00,,1,10,56,,1.7
2016-12-03,01:00,,1,12,55,,1.6
2016-12-03,02:00,,1,13,52,,2.2
2016-12-03,03:00,,1,9,56,,1.9
2016-12-03,04:00,,1,8,59,,1.8
2016-12-03,05:00,,1,6,63,,1.5
2016-12-03,06:00,,1,5,65,,1.5
2016-12-03,07:00,,1,4,68,,1.7
2016-12-03,08:00,,1,5,63,,1.7
2016-12-03,09:00,,2,10,59,,1.7
2016-12-03,10:00,,2,10,63,,1.3
2016-12-03,11:00,,2,6,69,,1.1
2016-12-03,12:00,,1,3,72,,1.1
2016-12-03,13:00,,1,3,73,,1.1
2016-12-03,14:00,,1,3,68,,0.5
2016-12-03,15:00,,1,5,67,,0.5
2016-12-03,16:00,,1,3,66,,1.0
2016-12-03,17:00,,1,3,67,,0.5
2016-12-03,18:00,,1,4,66,,1.2
2016-12-03,19:00,,1,4,65,,1.3
