Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-12-01,01:00,,,,14,,
2016-12-01,02:00,,,,12,,
2016-12-01,03:00,,,,13,,
2016-12-01,04:00,,,,15,,
2016-12-01,05:00,,,,16,,
2016-12-01,06:00,,,,17,,
2016-12-01,07:00,,,,18,,
2016-12-01,08:00,,,,17,,
2016-12-01,09:00,,,,17,,
2016-12-01,10:00,,,,20,,
2016-12-01,11:00,,,,25,,
2016-12-01,12:00,,,,25,,
2016-12-01,13:00,,,,24,,
2016-12-01,14:00,,,,24,,
2016-12-01,15:00,,,,25,,
2016-12-01,16:00,,,,25,,
2016-12-01,17:00,,,,28,,
2016-12-01,18:00,,,,31,,
2016-12-01,19:00,,,,33,,
2016-12-01,20:00,,,,34,,
2016-12-01,21:00,,,,32,,
2016-12-01,22:00,,,,32,,
2016-12-01,23:00,,,,31,,
2016-12-02,00:00,,,,33,,
2016-12-02,01:00,,,,46,,
2016-12-02,02:00,,,,58,,
2016-12-02,03:00,,,,67,,
2016-12-02,04:00,,,,68,,
2016-12-02,05:00,,,,66,,
