Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-10-01,01:00,,1013,85.4,,,1,,,,,,0,5.2,0.0,105
2018-10-01,02:00,,1012,84.6,,,2,,,,,,0,4.9,0.0,33
2018-10-01,03:00,,1012,85.3,,,1,,,,,,0,4.9,0.0,18
2018-10-01,04:00,,1012,83.3,,,1,,,,,,0,6.1,0.0,24
2018-10-01,05:00,,1012,81.2,,,3,,,,,,0,6.0,0.0,47
2018-10-01,06:00,,1012,83.2,,,3,,,,,,0,5.4,0.0,85
2018-10-01,07:00,,1012,82.7,,,2,,,,,,14,5.5,0.0,306
2018-10-01,08:00,,1012,79.4,,,2,,,,,,71,7.3,0.0,344
2018-10-01,09:00,,1013,71.3,,,5,,,,,,108,9.5,0.0,254
2018-10-01,10:00,,1013,64.3,,,19,,,,,,203,11.8,0.3,248
2018-10-01,11:00,,1013,63.7,,,33,,,,,,246,13.6,0.6,253
2018-10-01,12:00,,1013,63.6,,,41,,,,,,223,14.8,0.7,258
2018-10-01,13:00,,1014,77.8,,,47,,,,,,103,12.5,0.3,296
2018-10-01,14:00,,1014,76.6,,,43,,,,,,92,12.6,0.5,302
2018-10-01,15:00,,1014,72.3,,,41,,,,,,81,12.9,0.5,256
2018-10-01,16:00,,1014,69.6,,,37,,,,,,85,13.3,0.4,244
2018-10-01,17:00,,1014,65.5,,,43,,,,,,63,13.4,0.5,251
2018-10-01,18:00,,1015,66.8,,,48,,,,,,12,12.1,0.6,261
2018-10-01,19:00,,1015,70.1,,,49,,,,,,0,11.0,0.5,260
2018-10-01,20:00,,1016,71.4,,,44,,,,,,0,10.6,0.4,270
2018-10-01,21:00,,1017,74.3,,,44,,,,,,0,9.8,0.3,267
2018-10-01,22:00,,1017,70.6,,,54,,,,,,0,9.3,0.4,267
2018-10-01,23:00,,1018,71.9,,,51,,,,,,0,8.6,0.4,259
2018-10-02,00:00,,1018,78.6,,,42,,,,,,0,7.6,0.4,244
2018-10-02,01:00,,1018,81.4,,,41,,,,,,0,7.3,0.5,248
2018-10-02,02:00,,1018,79.6,,,44,,,,,,0,7.8,0.6,252
2018-10-02,03:00,,1018,80.2,,,42,,,,,,0,7.9,0.7,246
2018-10-02,04:00,,1019,83.2,,,38,,,,,,0,7.8,0.5,246
2018-10-02,05:00,,1018,83.1,,,36,,,,,,0,7.6,0.5,247
2018-10-02,06:00,,1018,80.3,,,43,,,,,,0,7.5,0.7,250
2018-10-02,07:00,,1019,79.4,,,35,,,,,,15,7.3,0.5,245
2018-10-02,08:00,,1019,77.0,,,38,,,,,,84,7.9,0.6,243
2018-10-02,09:00,,1019,71.7,,,43,,,,,,121,9.2,0.9,237
2018-10-02,10:00,,1019,67.7,,,48,,,,,,207,9.9,1.2,242
2018-10-02,11:00,,1019,62.8,,,52,,,,,,253,11.2,1.4,242
2018-10-02,12:00,,1018,65.2,,,52,,,,,,129,10.4,1.7,246
2018-10-02,13:00,,1018,69.6,,,53,,,,,,126,10.3,1.4,242
2018-10-02,14:00,,1017,70.4,,,49,,,,,,119,10.3,1.1,234
2018-10-02,15:00,,1016,72.4,,,47,,,,,,70,9.9,1.3,231
2018-10-02,16:00,,1015,80.1,,,42,,,,,,30,9.2,1.0,230
2018-10-02,17:00,,1015,74.4,,,42,,,,,,13,9.8,1.4,239
2018-10-02,18:00,,1014,78.6,,,39,,,,,,1,9.8,1.2,240
2018-10-02,19:00,,1015,85.5,,,33,,,,,,0,9.4,1.2,241
2018-10-02,20:00,,1015,82.6,,,35,,,,,,1,10.0,1.4,240
2018-10-02,21:00,,1015,80.3,,,34,,,,,,1,10.7,1.4,244
2018-10-02,22:00,,1014,79.0,,,32,,,,,,0,11.2,1.4,245
2018-10-02,23:00,,1014,79.3,,,31,,,,,,0,11.3,1.4,241
2018-10-03,00:00,,1014,79.2,,,32,,,,,,0,11.5,1.1,242
2018-10-03,01:00,,1014,79.3,,,34,,,,,,0,11.4,1.3,247
2018-10-03,02:00,,1015,76.1,,,41,,,,,,0,11.6,1.5,249
2018-10-03,03:00,,1015,66.5,,,61,,,,,,0,11.5,1.7,253
2018-10-03,04:00,,1016,65.3,,,65,,,,,,0,10.9,1.4,253
2018-10-03,05:00,,1016,64.4,,,66,,,,,,0,11.1,1.5,251
2018-10-03,06:00,,1016,64.5,,,63,,,,,,0,11.0,1.3,248
2018-10-03,07:00,,1017,62.8,,,62,,,,,,5,11.4,1.2,254
2018-10-03,08:00,,1017,67.8,,,59,,,,,,43,11.5,1.1,256
2018-10-03,09:00,,1018,63.2,,,59,,,,,,132,12.9,1.6,254
2018-10-03,10:00,,1019,58.1,,,63,,,,,,170,14.0,1.5,263
2018-10-03,11:00,,1019,57.3,,,63,,,,,,142,14.3,1.3,258
2018-10-03,12:00,,1020,50.7,,,68,,,,,,129,14.5,1.4,276
2018-10-03,13:00,,1021,62.3,,,64,,,,,,174,13.9,1.3,265
2018-10-03,14:00,,1021,64.2,,,63,,,,,,341,14.3,1.3,258
2018-10-03,15:00,,1022,54.3,,,64,,,,,,218,15.9,1.0,271
2018-10-03,16:00,,1022,55.3,,,63,,,,,,57,14.8,0.9,289
2018-10-03,17:00,,1022,58.5,,,64,,,,,,39,14.0,0.5,295
2018-10-03,18:00,,1023,57.8,,,62,,,,,,6,13.7,0.4,279
2018-10-03,19:00,,1024,59.4,,,60,,,,,,0,13.4,0.0,298
2018-10-03,20:00,,1024,68.0,,,43,,,,,,0,11.7,0.0,264
2018-10-03,21:00,,1025,72.8,,,29,,,,,,0,11.0,0.0,285
2018-10-03,22:00,,1025,69.3,,,41,,,,,,0,11.4,0.3,251
2018-10-03,23:00,,1026,74.6,,,39,,,,,,0,10.0,0.0,332
2018-10-04,00:00,,1026,75.3,,,34,,,,,,0,9.9,0.0,258
2018-10-04,01:00,,1026,75.2,,,35,,,,,,0,9.8,0.0,293
2018-10-04,02:00,,1026,79.6,,,17,,,,,,0,8.6,0.0,353
2018-10-04,03:00,,1026,81.0,,,19,,,,,,0,7.9,0.0,355
2018-10-04,04:00,,1026,81.7,,,19,,,,,,0,7.5,0.0,347
2018-10-04,05:00,,1026,83.2,,,21,,,,,,0,6.9,0.0,330
2018-10-04,06:00,,1026,83.1,,,19,,,,,,0,6.9,0.0,341
2018-10-04,07:00,,1027,82.9,,,8,,,,,,11,7.4,0.0,326
2018-10-04,08:00,,1027,77.4,,,9,,,,,,59,9.0,0.0,276
2018-10-04,09:00,,1027,70.1,,,19,,,,,,107,11.3,0.3,241
2018-10-04,10:00,,1028,63.9,,,29,,,,,,194,13.4,0.5,245
2018-10-04,11:00,,1028,60.1,,,40,,,,,,226,14.8,0.6,246
2018-10-04,12:00,,1028,61.1,,,41,,,,,,177,15.0,0.6,239
2018-10-04,13:00,,1028,53.5,,,49,,,,,,492,17.9,0.8,235
2018-10-04,14:00,,1027,51.1,,,53,,,,,,368,19.4,0.7,243
2018-10-04,15:00,,1027,54.7,,,52,,,,,,204,18.5,0.4,242
2018-10-04,16:00,,1027,58.7,,,46,,,,,,87,17.4,0.2,241
2018-10-04,17:00,,1027,62.1,,,47,,,,,,38,16.6,0.1,252
2018-10-04,18:00,,1026,64.3,,,45,,,,,,5,15.8,0.0,288
2018-10-04,19:00,,1026,66.7,,,34,,,,,,0,15.5,0.0,308
2018-10-04,20:00,,1026,69.0,,,22,,,,,,0,15.3,0.0,206
2018-10-04,21:00,,1026,72.1,,,6,,,,,,0,14.8,0.0,222
2018-10-04,22:00,,1026,75.0,,,3,,,,,,0,14.3,0.0,277
2018-10-04,23:00,,1026,75.6,,,2,,,,,,0,14.1,0.0,347
2018-10-05,00:00,,1026,75.9,,,8,,,,,,0,13.9,0.0,72
2018-10-05,01:00,,1026,74.0,,,17,,,,,,0,13.9,0.0,244
2018-10-05,02:00,,1026,79.7,,,13,,,,,,0,12.2,0.0,352
2018-10-05,03:00,,1025,82.8,,,4,,,,,,0,10.5,0.0,198
2018-10-05,04:00,,1025,83.1,,,2,,,,,,0,9.5,0.0,334
2018-10-05,05:00,,1025,84.5,,,2,,,,,,0,8.9,0.0,10
2018-10-05,06:00,,1024,84.6,,,1,,,,,,0,8.5,0.0,346
2018-10-05,07:00,,1024,84.8,,,1,,,,,,6,7.9,0.0,83
2018-10-05,08:00,,1024,85.7,,,2,,,,,,32,8.9,0.0,105
2018-10-05,09:00,,1024,78.3,,,11,,,,,,65,11.2,0.2,201
2018-10-05,10:00,,1024,61.6,,,29,,,,,,227,15.1,0.4,213
2018-10-05,11:00,,1024,50.8,,,38,,,,,,417,18.7,0.5,212
2018-10-05,12:00,,1023,41.2,,,54,,,,,,586,22.5,0.6,240
2018-10-05,13:00,,1023,38.3,,,63,,,,,,581,23.9,0.5,207
