Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-10-01,01:00,,1010,57.6,1,5,69,11,,0,9.6,2.2,185
2018-10-01,02:00,,1010,59.2,1,5,68,12,,0,9.3,2.2,188
2018-10-01,03:00,,1010,60.8,1,5,66,12,,0,9.0,2.2,208
2018-10-01,04:00,,1009,62.9,1,6,63,10,,0,8.5,1.7,216
2018-10-01,05:00,,1009,65.7,2,11,57,12,,0,7.9,1.7,217
2018-10-01,06:00,,1009,67.6,5,17,50,14,,0,7.4,1.6,211
2018-10-01,07:00,,1009,67.8,13,32,36,18,,26,7.5,1.4,225
2018-10-01,08:00,,1009,64.7,6,23,41,18,,84,8.6,1.5,224
2018-10-01,09:00,,1010,63.8,7,24,37,18,,121,9.3,2.3,240
2018-10-01,10:00,,1010,62.3,9,26,36,18,,118,9.4,2.1,237
2018-10-01,11:00,,1011,61.6,10,27,34,19,,189,9.8,2.3,242
2018-10-01,12:00,,1011,58.0,8,25,38,19,,195,10.9,2.0,246
2018-10-01,13:00,,1011,56.7,9,23,48,21,,237,11.9,1.9,249
2018-10-01,14:00,,1011,58.7,5,18,57,25,,264,12.7,2.4,257
2018-10-01,15:00,,1011,60.4,6,21,53,28,,168,12.6,2.3,254
2018-10-01,16:00,,1011,63.1,5,22,55,31,,126,12.3,2.8,255
2018-10-01,17:00,,1012,69.7,3,15,52,23,,29,11.0,2.8,257
2018-10-01,18:00,,1012,71.8,2,14,54,11,,2,10.2,2.2,253
2018-10-01,19:00,,1013,78.2,1,12,48,9,,0,9.4,2.6,245
2018-10-01,20:00,,1013,84.3,1,13,41,11,,0,8.7,2.8,244
2018-10-01,21:00,,1014,84.9,1,13,40,11,,0,8.4,2.5,244
2018-10-01,22:00,,1014,81.0,1,10,45,10,,0,8.2,2.2,250
