Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-10-01,01:00,,1012,52.2,1,11,64,13,,,0,11.3,0.5,241
2018-10-01,02:00,,1011,50.5,1,8,68,12,,,0,11.4,0.3,255
2018-10-01,03:00,,1011,54.7,1,10,60,11,,,0,10.3,0.6,227
2018-10-01,04:00,,1011,63.5,1,16,44,12,,,0,8.3,0.9,270
2018-10-01,05:00,,1010,56.1,1,15,58,14,,,0,9.4,0.9,328
2018-10-01,06:00,,1010,67.6,1,24,32,15,,,0,7.4,1.7,305
2018-10-01,07:00,,1011,69.3,1,19,41,16,,,18,6.5,1.5,329
2018-10-01,08:00,,1011,65.6,1,17,42,15,,,100,7.5,1.3,328
2018-10-01,09:00,,1012,60.7,1,14,51,15,,,248,10.8,1.0,319
2018-10-01,10:00,,1012,57.7,2,19,38,20,,,238,12.1,1.0,294
2018-10-01,11:00,,1013,59.0,4,25,36,21,,,300,12.4,1.3,292
2018-10-01,12:00,,1013,62.6,2,18,48,25,,,250,13.0,1.3,291
2018-10-01,13:00,,1013,64.6,2,15,52,23,,,233,13.0,1.6,288
2018-10-01,14:00,,1013,74.5,1,7,58,18,,,126,11.4,1.8,304
2018-10-01,15:00,,1013,83.1,1,7,55,9,,,82,10.3,1.4,301
2018-10-01,16:00,,1013,89.9,1,10,41,7,,,62,9.7,1.3,280
2018-10-01,17:00,,1014,88.3,1,13,35,9,,,23,9.7,0.8,246
2018-10-01,18:00,,1014,88.5,1,14,35,10,,,6,9.3,0.9,257
2018-10-01,19:00,,1015,89.1,1,12,37,8,,,0,8.6,1.2,277
2018-10-01,20:00,,1015,86.7,1,6,53,6,,,0,7.7,2.1,298
2018-10-01,21:00,,1016,87.5,1,7,48,3,,,0,7.6,1.8,307
2018-10-01,22:00,,1016,88.7,1,8,44,3,,,0,7.2,1.9,298
2018-10-01,23:00,,1017,87.5,1,7,49,2,,,0,6.4,1.9,294
2018-10-02,00:00,,1017,86.6,1,6,52,3,,,0,5.9,1.9,290
2018-10-02,01:00,,1017,88.4,1,7,47,4,,,0,5.4,1.7,282
2018-10-02,02:00,,1017,92.0,1,8,42,4,,,0,4.9,1.8,280
2018-10-02,03:00,,1018,92.5,1,9,39,5,,,0,5.0,1.3,268
2018-10-02,04:00,,1018,92.6,1,8,38,6,,,0,5.4,1.3,268
2018-10-02,05:00,,1018,93.9,1,8,36,6,,,0,5.3,0.9,246
2018-10-02,06:00,,1018,94.5,1,8,35,5,,,0,5.0,0.9,232
2018-10-02,07:00,,1018,93.9,1,8,38,6,,,14,5.1,1.0,238
2018-10-02,08:00,,1019,89.9,1,8,45,7,,,62,5.6,1.0,225
2018-10-02,09:00,,1019,77.6,1,8,50,7,,,241,7.9,1.1,218
2018-10-02,10:00,,1018,69.5,1,9,53,7,,,332,9.5,1.2,222
2018-10-02,11:00,,1018,63.2,1,8,59,11,,,324,10.4,1.4,222
2018-10-02,12:00,,1017,63.5,1,6,62,11,,,164,9.2,1.8,215
2018-10-02,13:00,,1017,68.7,1,5,59,9,,,151,8.8,1.6,222
2018-10-02,14:00,,1016,76.3,1,6,56,6,,,133,8.2,1.7,204
2018-10-02,15:00,,1015,73.7,1,6,58,5,,,122,8.3,2.4,202
2018-10-02,16:00,,1014,78.7,1,6,58,5,,,71,7.7,2.6,206
2018-10-02,17:00,,1014,79.4,1,7,56,5,,,18,7.5,2.7,205
2018-10-02,18:00,,1013,83.6,1,7,52,4,,,4,7.5,2.4,209
2018-10-02,19:00,,1014,94.0,1,8,46,5,,,1,6.8,2.1,209
2018-10-02,20:00,,1013,93.5,1,8,41,2,,,1,7.3,2.2,218
2018-10-02,21:00,,1013,88.2,1,9,40,2,,,1,8.3,2.2,224
2018-10-02,22:00,,1014,85.0,1,10,39,2,,,1,9.1,2.1,237
2018-10-02,23:00,,1014,89.8,1,11,36,4,,,1,9.1,2.0,259
2018-10-03,00:00,,1013,87.2,1,11,35,6,,,0,9.4,2.0,246
2018-10-03,01:00,,1014,85.6,1,10,38,7,,,0,9.6,1.9,251
2018-10-03,02:00,,1014,85.3,1,9,41,8,,,0,9.5,2.1,260
2018-10-03,03:00,,1014,81.1,1,6,49,8,,,0,9.4,2.5,267
2018-10-03,04:00,,1015,71.2,1,3,66,10,,,0,9.0,3.1,283
2018-10-03,05:00,,1015,70.1,1,3,68,12,,,0,8.9,2.4,268
2018-10-03,06:00,,1015,68.7,1,4,68,12,,,0,9.2,2.4,270
2018-10-03,07:00,,1016,69.9,1,4,65,12,,,9,9.3,2.4,267
2018-10-03,08:00,,1017,72.9,1,4,65,11,,,54,9.2,2.5,274
2018-10-03,09:00,,1017,71.3,1,4,63,11,,,178,10.3,2.6,275
2018-10-03,10:00,,1018,64.5,1,4,64,11,,,239,11.9,2.8,285
2018-10-03,11:00,,1018,60.8,1,3,68,10,,,184,11.9,3.4,294
2018-10-03,12:00,,1019,59.4,1,3,69,9,,,111,11.8,3.2,301
2018-10-03,13:00,,1020,61.8,1,2,70,9,,,134,11.6,3.5,303
2018-10-03,14:00,,1020,64.0,1,3,68,9,,,177,12.2,2.7,285
2018-10-03,15:00,,1021,61.6,1,3,71,5,,,131,12.5,3.2,294
2018-10-03,16:00,,1021,71.8,1,3,67,6,,,65,10.9,2.0,313
