Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-10-01,01:00,,1013,75.4,1,22,33,13,,0.5,0,6.9,0.0,317
2018-10-01,02:00,,1012,72.0,1,7,54,9,,1.4,0,7.7,0.0,204
2018-10-01,03:00,,1012,68.1,1,6,61,9,,2.0,0,8.5,0.4,186
2018-10-01,04:00,,1011,71.3,1,12,50,11,,1.5,0,7.7,0.0,205
2018-10-01,05:00,,1011,74.3,1,11,50,10,,1.4,0,7.1,0.0,57
2018-10-01,06:00,,1010,82.2,3,30,10,12,,0.5,0,5.4,0.0,188
2018-10-01,07:00,,1010,81.4,29,46,4,19,,0.5,12,5.6,0.0,174
2018-10-01,08:00,,1010,70.6,20,33,25,24,,2.1,33,8.6,0.5,195
2018-10-01,09:00,,1010,60.7,3,12,56,15,,3.5,99,11.2,1.5,186
2018-10-01,10:00,,1010,60.3,5,18,49,15,,3.5,107,11.8,0.9,210
2018-10-01,11:00,,1010,59.2,2,15,51,16,,3.6,89,11.7,1.1,245
2018-10-01,12:00,,1010,60.1,2,17,46,16,,5.3,64,11.4,0.9,257
2018-10-01,13:00,,1011,60.6,2,21,41,18,,4.1,57,11.4,0.9,259
2018-10-01,14:00,,1011,66.9,4,24,37,21,,2.7,101,11.4,0.6,253
2018-10-01,15:00,,1011,62.1,5,24,36,18,,2.9,145,13.0,0.5,217
2018-10-01,16:00,,1011,60.4,2,20,51,18,,2.7,73,13.4,0.9,287
2018-10-01,17:00,,1011,61.8,1,18,59,27,,2.1,44,13.0,1.7,278
2018-10-01,18:00,,1012,66.7,1,12,60,26,,1.4,3,11.9,1.9,285
2018-10-01,19:00,,1012,70.9,1,9,59,10,,1.1,0,11.2,1.5,265
2018-10-01,20:00,,1013,75.7,1,9,52,7,,1.2,0,10.5,1.5,261
2018-10-01,21:00,,1013,78.7,1,9,48,10,,1.2,0,10.0,1.5,260
2018-10-01,22:00,,1014,79.3,1,9,47,8,,1.5,0,9.6,1.5,263
2018-10-01,23:00,,1014,79.0,1,8,46,7,,1.1,0,9.3,1.8,267
2018-10-02,00:00,,1014,77.6,1,5,51,7,,0.5,0,8.9,2.3,273
2018-10-02,01:00,,1015,80.5,1,5,50,7,,0.5,0,8.6,1.7,269
2018-10-02,02:00,,1015,82.5,1,5,46,6,,0.5,0,8.3,1.5,273
2018-10-02,03:00,,1015,80.3,1,5,50,7,,0.5,0,7.9,1.6,276
2018-10-02,04:00,,1015,79.5,1,5,53,8,,0.5,0,7.4,1.6,266
2018-10-02,05:00,,1016,77.7,1,5,57,7,,0.5,0,7.3,1.8,276
2018-10-02,06:00,,1016,78.2,1,8,55,6,,0.5,0,7.2,1.3,258
2018-10-02,07:00,,1016,81.3,1,17,43,8,,0.5,8,7.0,1.3,258
2018-10-02,08:00,,1017,79.2,1,10,51,7,,1.1,47,7.4,1.5,255
2018-10-02,09:00,,1017,78.6,1,8,51,12,,1.4,83,7.8,2.0,247
2018-10-02,10:00,,1018,75.5,2,8,55,12,,1.5,123,8.3,2.1,257
2018-10-02,11:00,,1018,72.7,2,8,58,4,,1.0,149,8.5,2.2,246
2018-10-02,12:00,,1018,60.6,2,7,62,4,,1.1,239,9.9,2.8,247
2018-10-02,13:00,,1017,53.2,1,6,68,2,,1.0,276,11.0,3.1,234
2018-10-02,14:00,,1017,52.0,2,8,66,9,,2.5,151,10.8,2.9,230
2018-10-02,15:00,,1016,50.5,2,12,64,7,,3.0,119,11.2,3.0,220
2018-10-02,16:00,,1015,54.3,2,10,64,4,,3.0,118,10.8,3.4,220
2018-10-02,17:00,,1015,60.8,2,13,57,7,,2.1,26,9.9,2.7,214
2018-10-02,18:00,,1014,65.8,1,11,57,9,,2.2,1,9.2,2.6,204
2018-10-02,19:00,,1014,69.7,1,12,57,8,,2.1,0,8.9,2.7,212
2018-10-02,20:00,,1014,78.7,1,9,54,6,,1.6,0,8.3,1.8,195
2018-10-02,21:00,,1014,82.2,1,12,47,7,,1.6,0,8.3,1.6,194
2018-10-02,22:00,,1014,82.5,1,12,43,7,,1.6,0,8.6,1.8,198
2018-10-02,23:00,,1014,80.7,1,13,41,5,,1.7,0,9.3,2.4,208
2018-10-03,00:00,,1014,82.8,1,14,37,5,,1.5,0,9.6,1.9,201
2018-10-03,01:00,,1014,87.7,1,14,30,7,,1.3,0,9.0,1.0,175
2018-10-03,02:00,,1014,83.6,1,15,33,6,,1.8,1,9.7,1.7,196
2018-10-03,03:00,,1014,75.6,1,7,50,7,,1.4,2,10.9,2.5,240
