Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-04-01,01:00,,1,16,46,,
2017-04-01,02:00,,1,18,46,,
2017-04-01,03:00,,1,13,50,,
2017-04-01,04:00,,1,12,45,,
2017-04-01,05:00,,1,13,41,,
2017-04-01,06:00,,1,14,38,,
2017-04-01,07:00,,3,17,33,,
2017-04-01,08:00,,37,47,11,,
2017-04-01,09:00,,9,30,47,,
2017-04-01,10:00,,1,10,73,,
2017-04-01,11:00,,1,9,81,,
2017-04-01,12:00,,1,8,90,,
2017-04-01,13:00,,1,5,125,,
2017-04-01,14:00,,1,4,123,,
2017-04-01,15:00,,1,3,127,,
2017-04-01,16:00,,1,4,126,,
2017-04-01,17:00,,1,3,121,,
2017-04-01,18:00,,1,6,118,,
2017-04-01,19:00,,1,7,111,,
2017-04-01,20:00,,1,15,92,,
2017-04-01,21:00,,1,18,85,,
2017-04-01,22:00,,1,13,95,,
2017-04-01,23:00,,1,13,79,,
2017-04-02,00:00,,1,9,67,,
2017-04-02,01:00,,1,14,61,,
2017-04-02,02:00,,1,11,49,,
2017-04-02,03:00,,1,12,42,,
2017-04-02,04:00,,1,15,36,,
2017-04-02,05:00,,1,13,30,,
2017-04-02,06:00,,1,10,29,,
2017-04-02,07:00,,1,11,33,,
2017-04-02,08:00,,1,12,62,,
2017-04-02,09:00,,1,8,81,,
2017-04-02,10:00,,1,10,80,,
2017-04-02,11:00,,2,15,72,,
2017-04-02,12:00,,1,14,73,,
2017-04-02,13:00,,1,12,76,,
2017-04-02,14:00,,1,10,84,,
2017-04-02,15:00,,1,6,89,,
2017-04-02,16:00,,1,7,89,,
2017-04-02,17:00,,1,6,92,,
2017-04-02,18:00,,1,7,91,,
2017-04-02,19:00,,1,13,76,,
2017-04-02,20:00,,1,7,63,,
2017-04-02,21:00,,1,7,52,,
2017-04-02,22:00,,1,5,47,,
2017-04-02,23:00,,1,7,41,,
2017-04-03,00:00,,1,13,28,,
2017-04-03,01:00,,1,13,19,,
2017-04-03,02:00,,1,10,19,,
2017-04-03,03:00,,1,9,15,,
2017-04-03,04:00,,1,11,14,,
2017-04-03,05:00,,1,10,12,,
2017-04-03,06:00,,1,13,9,,
2017-04-03,07:00,,5,17,6,,
2017-04-03,08:00,,20,28,7,,
2017-04-03,09:00,,19,41,19,,
2017-04-03,10:00,,7,23,35,,
2017-04-03,11:00,,6,18,48,,
2017-04-03,12:00,,2,14,66,,
2017-04-03,13:00,,2,11,72,,
2017-04-03,14:00,,2,11,68,,
2017-04-03,15:00,,3,11,71,,
2017-04-03,16:00,,2,11,70,,
2017-04-03,17:00,,1,11,67,,
2017-04-03,18:00,,1,9,68,,
2017-04-03,19:00,,1,8,73,,
2017-04-03,20:00,,1,5,79,,
2017-04-03,21:00,,1,8,71,,
2017-04-03,22:00,,1,8,65,,
2017-04-03,23:00,,1,7,60,,
2017-04-04,00:00,,1,5,58,,
2017-04-04,01:00,,1,6,51,,
2017-04-04,02:00,,1,6,48,,
2017-04-04,03:00,,1,9,43,,
2017-04-04,04:00,,1,10,43,,
2017-04-04,05:00,,1,15,38,,
2017-04-04,06:00,,2,21,32,,
2017-04-04,07:00,,8,33,15,,
2017-04-04,08:00,,5,27,22,,
2017-04-04,09:00,,4,22,27,,
2017-04-04,10:00,,3,21,32,,
2017-04-04,11:00,,4,22,33,,
2017-04-04,12:00,,3,21,39,,
2017-04-04,13:00,,2,19,53,,
2017-04-04,14:00,,2,20,56,,
2017-04-04,15:00,,2,15,61,,
2017-04-04,16:00,,1,14,66,,
2017-04-04,17:00,,1,17,58,,
2017-04-04,18:00,,1,21,50,,
2017-04-04,19:00,,1,12,50,,
2017-04-04,20:00,,1,13,33,,
2017-04-04,21:00,,1,14,26,,
2017-04-04,22:00,,1,14,17,,
2017-04-04,23:00,,1,20,13,,
2017-04-05,00:00,,1,14,13,,
2017-04-05,01:00,,1,16,15,,
2017-04-05,02:00,,1,15,32,,
2017-04-05,03:00,,1,10,48,,
2017-04-05,04:00,,1,12,50,,
2017-04-05,05:00,,1,9,50,,
2017-04-05,06:00,,1,14,43,,
2017-04-05,07:00,,4,24,28,,
2017-04-05,08:00,,9,35,27,,
2017-04-05,09:00,,4,21,47,,
2017-04-05,10:00,,3,16,54,,
