Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-04-01,,,,,,26,,
2017-04-01,01:00,0.5,1,8,,,,2.1
2017-04-01,02:00,0.4,2,13,,,,1.8
2017-04-01,03:00,0.5,1,8,,,,2.4
2017-04-01,04:00,0.4,2,11,,,,3.0
2017-04-01,05:00,0.5,4,14,,,,2.4
2017-04-01,06:00,0.6,6,13,,,,2.7
2017-04-01,07:00,0.6,13,20,,,,2.2
2017-04-01,08:00,0.6,22,27,,,,4.5
2017-04-01,09:00,1.1,16,21,,,,4.8
2017-04-01,10:00,0.9,20,24,,,,5.9
2017-04-01,11:00,0.9,22,27,,,,6.7
2017-04-01,12:00,0.8,19,22,,,,4.3
2017-04-01,13:00,0.8,15,18,,,,2.0
2017-04-01,14:00,0.9,18,21,,,,3.0
2017-04-01,15:00,1.1,17,19,,,,2.8
2017-04-01,16:00,1.0,19,23,,,,3.6
2017-04-01,17:00,0.9,10,17,,,,4.3
2017-04-01,18:00,0.7,5,14,,,,5.3
2017-04-01,19:00,0.7,1,13,,,,4.9
2017-04-01,20:00,1.2,10,39,,,,5.1
2017-04-01,21:00,1.9,11,32,,,,4.3
2017-04-01,22:00,2.0,32,37,,,,1.7
2017-04-01,23:00,2.4,12,25,,,,1.0
2017-04-02,,,,,,26,,
2017-04-02,00:00,1.8,16,27,,,,0.5
2017-04-02,01:00,2.1,11,26,,,,0.5
2017-04-02,02:00,1.6,16,19,,,,0.5
2017-04-02,03:00,1.0,6,10,,,,0.5
2017-04-02,04:00,0.7,4,6,,,,2.0
2017-04-02,05:00,0.6,3,9,,,,1.8
2017-04-02,06:00,0.6,8,12,,,,1.2
2017-04-02,07:00,0.9,5,8,,,,0.5
2017-04-02,08:00,0.6,7,8,,,,0.5
2017-04-02,09:00,0.7,11,11,,,,0.5
2017-04-02,10:00,0.7,14,14,,,,0.5
2017-04-02,11:00,0.6,11,9,,,,0.5
2017-04-02,12:00,0.5,9,7,,,,0.5
2017-04-02,13:00,,8,7,,,,0.5
2017-04-02,14:00,,9,7,,,,0.5
2017-04-02,15:00,,9,11,,,,3.5
2017-04-02,16:00,,16,14,,,,2.4
2017-04-02,17:00,,19,17,,,,1.6
2017-04-02,18:00,0.8,18,17,,,,1.4
2017-04-02,19:00,0.7,25,25,,,,1.1
2017-04-02,20:00,1.5,26,25,,,,0.5
2017-04-02,21:00,0.9,12,16,,,,0.5
2017-04-02,22:00,0.7,12,13,,,,0.5
2017-04-02,23:00,0.4,2,9,,,,0.5
2017-04-03,,,,,,22,,
2017-04-03,00:00,0.4,5,13,,,,0.5
2017-04-03,01:00,0.3,5,11,,,,0.5
2017-04-03,02:00,0.4,3,9,,,,0.5
2017-04-03,03:00,0.3,12,16,,,,0.5
2017-04-03,04:00,0.5,7,13,,,,0.5
2017-04-03,05:00,0.8,38,34,,,,0.5
2017-04-03,06:00,1.1,37,41,,,,0.5
2017-04-03,07:00,1.5,73,46,,,,0.5
2017-04-03,08:00,1.3,67,42,,,,0.5
2017-04-03,09:00,1.2,87,45,,,,0.5
2017-04-03,10:00,1.4,52,40,,,,0.5
2017-04-03,11:00,1.1,75,45,,,,0.5
2017-04-03,12:00,1.6,42,38,,,,0.5
2017-04-03,13:00,1.2,5,13,,,,0.5
2017-04-03,14:00,0.7,3,8,,,,0.5
2017-04-03,15:00,0.6,1,13,,,,0.5
2017-04-03,16:00,0.9,2,16,,,,0.5
2017-04-03,17:00,1.0,2,11,,,,1.1
2017-04-03,18:00,0.7,5,10,,,,0.5
2017-04-03,19:00,0.8,19,35,,,,0.5
2017-04-03,20:00,1.3,40,38,,,,0.5
2017-04-03,21:00,1.8,24,27,,,,0.5
2017-04-03,22:00,1.6,49,37,,,,0.5
2017-04-03,23:00,1.5,8,14,,,,0.5
2017-04-04,00:00,0.5,2,10,,,,0.5
2017-04-04,01:00,0.6,1,5,,,,0.5
2017-04-04,02:00,0.6,1,4,,,,0.5
2017-04-04,03:00,0.6,1,4,,,,0.5
2017-04-04,04:00,0.7,1,3,,,,0.5
2017-04-04,05:00,0.6,1,4,,,,0.5
2017-04-04,06:00,0.7,6,11,,,,0.5
