Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,01:00,,1,4,93,7,
2018-05-01,02:00,,1,5,87,8,
2018-05-01,03:00,,1,6,82,14,
2018-05-01,04:00,,1,5,82,14,
2018-05-01,05:00,,1,4,82,10,
2018-05-01,06:00,,1,4,77,6,
2018-05-01,07:00,,1,4,77,5,
2018-05-01,08:00,,1,4,74,4,
2018-05-01,09:00,,1,3,71,4,
2018-05-01,10:00,,1,3,71,4,
2018-05-01,11:00,,1,3,77,6,
2018-05-01,12:00,,1,2,86,4,
2018-05-01,13:00,,1,2,90,5,
2018-05-01,14:00,,1,2,89,6,
2018-05-01,15:00,,1,2,89,7,
2018-05-01,16:00,,1,2,91,5,
2018-05-01,17:00,,1,3,87,8,
2018-05-01,18:00,,1,3,90,3,
2018-05-01,19:00,,1,3,91,3,
2018-05-01,20:00,,1,4,89,3,
2018-05-01,21:00,,1,4,89,3,
2018-05-01,22:00,,1,6,88,4,
2018-05-01,23:00,,1,7,90,5,
2018-05-02,00:00,,1,6,89,5,
2018-05-02,01:00,,1,7,84,6,
2018-05-02,02:00,,1,8,81,7,
2018-05-02,03:00,,1,6,83,7,
2018-05-02,04:00,,1,5,82,8,
2018-05-02,05:00,,1,5,82,9,
2018-05-02,06:00,,1,6,78,7,
2018-05-02,07:00,,1,9,75,8,
2018-05-02,08:00,,1,13,57,9,
2018-05-02,09:00,,1,17,46,9,
2018-05-02,10:00,,1,13,50,12,
2018-05-02,11:00,,1,12,44,15,
2018-05-02,12:00,,2,9,52,14,
2018-05-02,13:00,,2,7,65,11,
2018-05-02,14:00,,1,6,73,14,
2018-05-02,15:00,,1,5,79,14,
2018-05-02,16:00,,1,5,78,15,
2018-05-02,18:00,,1,7,69,13,
2018-05-02,19:00,,1,6,70,14,
2018-05-02,20:00,,1,6,70,15,
2018-05-02,21:00,,1,6,70,13,
2018-05-02,22:00,,1,7,58,17,
2018-05-02,23:00,,1,6,61,14,
2018-05-03,00:00,,1,6,58,14,
2018-05-03,01:00,,1,6,47,11,
2018-05-03,02:00,,1,6,44,14,
2018-05-03,03:00,,1,7,44,14,
2018-05-03,04:00,,1,6,33,10,
2018-05-03,05:00,,1,7,43,11,
2018-05-03,06:00,,1,9,35,16,
2018-05-03,07:00,,2,12,30,16,
2018-05-03,08:00,,1,11,33,17,
2018-05-03,09:00,,1,12,37,17,
2018-05-03,10:00,,1,10,48,17,
