Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,01:00,,,,81,,
2018-05-01,02:00,,,,74,,
2018-05-01,03:00,,,,73,,
2018-05-01,04:00,,,,78,,
2018-05-01,05:00,,,,76,,
2018-05-01,06:00,,,,69,,
2018-05-01,07:00,,,,72,,
2018-05-01,08:00,,,,71,,
2018-05-01,09:00,,,,74,,
2018-05-01,10:00,,,,74,,
2018-05-01,11:00,,,,75,,
2018-05-01,12:00,,,,77,,
2018-05-01,13:00,,,,80,,
2018-05-01,14:00,,,,80,,
2018-05-01,15:00,,,,82,,
2018-05-01,16:00,,,,85,,
2018-05-01,17:00,,,,86,,
2018-05-01,18:00,,,,88,,
2018-05-01,19:00,,,,92,,
2018-05-01,20:00,,,,86,,
2018-05-01,21:00,,,,76,,
2018-05-01,22:00,,,,54,,
2018-05-01,23:00,,,,40,,
2018-05-02,00:00,,,,32,,
2018-05-02,01:00,,,,29,,
2018-05-02,02:00,,,,24,,
2018-05-02,03:00,,,,19,,
2018-05-02,04:00,,,,14,,
2018-05-02,05:00,,,,11,,
2018-05-02,06:00,,,,8,,
2018-05-02,07:00,,,,19,,
2018-05-02,08:00,,,,21,,
2018-05-02,09:00,,,,28,,
2018-05-02,10:00,,,,40,,
2018-05-02,11:00,,,,55,,
2018-05-02,12:00,,,,60,,
2018-05-02,13:00,,,,70,,
2018-05-02,14:00,,,,81,,
2018-05-02,15:00,,,,76,,
2018-05-02,16:00,,,,70,,
2018-05-02,17:00,,,,71,,
2018-05-02,18:00,,,,72,,
2018-05-02,19:00,,,,75,,
2018-05-02,20:00,,,,61,,
2018-05-02,21:00,,,,56,,
2018-05-02,22:00,,,,53,,
2018-05-02,23:00,,,,48,,
2018-05-03,00:00,,,,40,,
2018-05-03,01:00,,,,31,,
2018-05-03,02:00,,,,33,,
2018-05-03,03:00,,,,33,,
2018-05-03,04:00,,,,27,,
2018-05-03,05:00,,,,20,,
2018-05-03,06:00,,,,21,,
2018-05-03,07:00,,,,26,,
2018-05-03,08:00,,,,29,,
2018-05-03,09:00,,,,37,,
2018-05-03,10:00,,,,49,,
2018-05-03,11:00,,,,56,,
2018-05-03,12:00,,,,68,,
2018-05-03,13:00,,,,77,,
2018-05-03,14:00,,,,78,,
2018-05-03,15:00,,,,90,,
2018-05-03,16:00,,,,97,,
2018-05-03,17:00,,,,97,,
2018-05-03,18:00,,,,97,,
2018-05-03,19:00,,,,93,,
2018-05-03,20:00,,,,89,,
2018-05-03,21:00,,,,86,,
2018-05-03,22:00,,,,83,,
2018-05-03,23:00,,,,86,,
2018-05-04,00:00,,,,89,,
2018-05-04,01:00,,,,87,,
2018-05-04,02:00,,,,83,,
2018-05-04,03:00,,,,83,,
2018-05-04,04:00,,,,82,,
2018-05-04,05:00,,,,76,,
2018-05-04,06:00,,,,72,,
2018-05-04,07:00,,,,71,,
2018-05-04,08:00,,,,73,,
2018-05-04,09:00,,,,74,,
2018-05-04,10:00,,,,75,,
2018-05-04,11:00,,,,77,,
2018-05-04,12:00,,,,84,,
2018-05-04,13:00,,,,89,,
2018-05-04,14:00,,,,93,,
2018-05-04,15:00,,,,97,,
