Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,01:00,,1,13,,33,
2018-05-01,02:00,,1,9,,24,
2018-05-01,03:00,,2,9,,14,
2018-05-01,04:00,,1,8,,15,
2018-05-01,05:00,,1,9,,10,
2018-05-01,06:00,,1,9,,8,
2018-05-01,07:00,,1,8,,6,
2018-05-01,08:00,,1,7,,8,
2018-05-01,09:00,,2,6,,7,
2018-05-01,10:00,,2,6,,11,
2018-05-01,11:00,,3,6,,9,
2018-05-01,12:00,,2,6,,10,
2018-05-01,13:00,,2,6,,8,
2018-05-01,14:00,,2,6,,8,
2018-05-01,15:00,,2,6,,4,
2018-05-01,16:00,,2,6,,9,
2018-05-01,17:00,,3,8,,7,
2018-05-01,18:00,,3,9,,6,
2018-05-01,19:00,,4,12,,9,
2018-05-01,20:00,,4,17,,10,
2018-05-01,21:00,,3,16,,9,
2018-05-01,22:00,,4,29,,12,
2018-05-01,23:00,,3,32,,13,
2018-05-02,00:00,,1,22,,12,
2018-05-02,01:00,,1,14,,12,
2018-05-02,02:00,,1,12,,11,
2018-05-02,03:00,,1,12,,10,
2018-05-02,04:00,,2,15,,9,
2018-05-02,05:00,,17,29,,11,
2018-05-02,06:00,,41,42,,16,
2018-05-02,07:00,,58,49,,26,
2018-05-02,08:00,,70,51,,29,
2018-05-02,09:00,,47,52,,27,
2018-05-02,10:00,,49,54,,26,
2018-05-02,11:00,,33,41,,24,
2018-05-02,12:00,,29,30,,20,
2018-05-02,13:00,,20,28,,24,
2018-05-02,14:00,,20,30,,26,
2018-05-02,15:00,,20,31,,21,
2018-05-02,16:00,,14,26,,24,
2018-05-02,17:00,,13,27,,24,
2018-05-02,18:00,,10,24,,22,
2018-05-02,19:00,,9,25,,23,
2018-05-02,20:00,,9,28,,23,
2018-05-02,21:00,,4,22,,20,
2018-05-02,22:00,,3,22,,21,
2018-05-02,23:00,,2,20,,23,
2018-05-03,00:00,,1,18,,25,
2018-05-03,01:00,,3,18,,26,
2018-05-03,02:00,,2,18,,24,
2018-05-03,03:00,,1,18,,20,
2018-05-03,04:00,,4,22,,21,
2018-05-03,05:00,,7,26,,22,
2018-05-03,06:00,,39,36,,23,
2018-05-03,07:00,,36,39,,32,
2018-05-03,08:00,,34,38,,34,
2018-05-03,09:00,,38,41,,34,
2018-05-03,10:00,,36,43,,33,
2018-05-03,11:00,,27,34,,32,
2018-05-03,12:00,,15,31,,28,
2018-05-03,13:00,,14,38,,27,
2018-05-03,14:00,,10,34,,30,
2018-05-03,15:00,,10,34,,33,
2018-05-03,16:00,,8,33,,34,
