Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-01-01,01:00,,1029,88.8,19,32,,134,,,3,7.7,0.5,222
2019-01-01,02:00,,1029,85.8,3,15,,299,,,3,7.8,0.7,211
2019-01-01,03:00,,1028,83.5,4,13,,45,,,3,7.6,0.6,198
2019-01-01,04:00,,1027,79.4,3,10,,22,,,3,7.8,0.8,208
2019-01-01,05:00,,1026,79.5,1,6,,8,,,3,7.6,1.2,208
2019-01-01,06:00,,1025,79.0,1,7,,7,,,3,7.6,1.0,209
2019-01-01,07:00,,1024,79.5,1,6,,8,,,3,7.5,1.2,217
2019-01-01,08:00,,1024,81.5,1,6,,10,,,3,7.5,1.2,211
2019-01-01,09:00,,1023,81.3,1,6,,10,,,5,7.6,1.4,218
2019-01-01,10:00,,1022,78.0,1,7,,13,,,19,7.9,1.2,216
2019-01-01,11:00,,1022,77.1,3,8,,15,,,49,8.1,1.3,219
2019-01-01,12:00,,1022,82.0,2,7,,14,,,76,7.8,1.6,219
2019-01-01,13:00,,1020,82.9,3,7,,10,,,84,7.9,1.8,219
2019-01-01,14:00,,1020,82.7,3,8,,6,,,62,7.9,1.4,221
2019-01-01,15:00,,1019,82.9,3,9,,3,,,29,7.8,1.5,222
2019-01-01,16:00,,1019,85.7,4,11,,2,,,12,7.5,1.2,232
2019-01-01,17:00,,1019,87.2,4,12,,1,,,3,6.7,1.2,356
2019-01-01,18:00,,1019,85.0,3,11,,2,,,3,6.6,1.3,350
2019-01-01,19:00,,1019,79.3,3,8,,2,,,3,5.9,1.4,269
2019-01-01,20:00,,1019,74.8,3,7,,5,,,3,5.5,1.5,322
2019-01-01,21:00,,1019,82.1,2,5,,6,,,3,4.1,1.7,348
2019-01-01,22:00,,1019,80.6,2,6,,6,,,3,3.2,1.1,3
2019-01-01,23:00,,1019,79.0,1,5,,5,,,3,3.5,1.1,354
2019-01-02,00:00,,1019,77.3,1,4,,8,,,3,3.4,1.3,317
2019-01-02,01:00,,1019,74.9,1,3,,11,,,3,3.2,1.6,353
2019-01-02,02:00,,1019,76.9,1,4,,7,,,3,2.5,1.8,340
2019-01-02,03:00,,1020,85.2,1,5,,6,,,3,2.0,1.1,340
2019-01-02,04:00,,1020,91.4,1,6,,6,,,3,1.6,1.1,299
2019-01-02,05:00,,1020,89.2,1,5,,8,,,3,1.9,1.1,352
2019-01-02,06:00,,1021,86.3,5,11,,6,,,3,2.5,1.0,343
2019-01-02,07:00,,1021,82.9,6,13,,11,,,3,2.5,1.1,358
2019-01-02,08:00,,1022,80.4,8,15,,12,,,3,2.3,1.2,350
2019-01-02,09:00,,1023,73.3,4,11,,9,,,11,2.5,1.9,349
2019-01-02,10:00,,1023,70.1,3,10,,8,,,27,2.6,3.0,340
2019-01-02,11:00,,1023,68.7,4,9,,8,,,52,2.7,3.6,333
2019-01-02,12:00,,1024,81.3,8,13,,12,,,69,1.1,2.4,340
2019-01-02,13:00,,1025,73.9,6,12,,7,,,128,2.0,2.8,338
2019-01-02,14:00,,1025,69.2,8,14,,6,,,53,2.0,2.5,340
2019-01-02,15:00,,1026,65.1,7,14,,5,,,39,2.1,2.4,338
2019-01-02,16:00,,1027,61.2,7,15,,5,,,27,1.8,2.2,339
2019-01-02,17:00,,1028,62.3,7,16,,7,,,3,1.3,1.9,336
