Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-01-01,01:00,3.7,1029,99.3,53,24,,243,,5.8,0,2.9,0.2,
2019-01-01,02:00,3.7,1028,98.6,39,25,,580,,3.2,0,3.0,0.1,
2019-01-01,03:00,2.7,1027,98.5,5,21,,311,,1.2,0,2.8,0.1,
2019-01-01,04:00,1.0,1027,98.6,2,11,,57,,0.5,0,2.5,0.2,
2019-01-01,05:00,0.9,1026,99.3,1,7,,19,,1.2,0,2.9,0.2,
2019-01-01,06:00,0.5,1025,98.9,1,5,,9,,1.1,0,2.9,0.4,
2019-01-01,07:00,0.5,1024,95.3,1,6,,7,,1.5,0,3.5,0.7,
2019-01-01,08:00,0.5,1023,94.9,1,7,,8,,1.4,0,3.5,0.9,
2019-01-01,09:00,0.5,1023,94.7,1,7,,11,,1.4,2,3.7,1.5,
2019-01-01,10:00,0.5,1022,91.2,1,6,,13,,1.5,16,4.0,1.5,
2019-01-01,11:00,0.5,1021,91.8,1,6,,14,,1.5,18,3.9,1.5,
2019-01-01,12:00,0.7,1021,94.6,1,7,,12,,1.4,33,3.7,1.7,
2019-01-01,13:00,0.5,1020,95.9,1,6,,8,,1.3,42,3.8,2.1,
2019-01-01,14:00,0.6,1019,95.6,2,7,,5,,1.2,36,3.7,2.2,
2019-01-01,15:00,0.6,1018,95.7,1,6,,3,,1.3,30,3.4,2.3,
2019-01-01,16:00,0.5,1018,96.4,1,6,,2,,1.2,8,3.2,2.1,
2019-01-01,17:00,0.5,1018,94.8,1,6,,1,,1.3,1,3.3,2.3,
2019-01-01,18:00,0.5,1017,95.1,1,7,,1,,1.2,0,2.9,2.3,
2019-01-01,19:00,0.5,1018,93.1,1,4,,1,,1.7,0,1.6,2.9,
2019-01-01,20:00,0.4,1018,90.0,1,5,,5,,1.6,1,1.7,1.8,
2019-01-01,21:00,0.4,1017,89.7,1,4,,9,,1.6,1,1.6,2.9,
2019-01-01,22:00,0.4,1018,84.9,1,3,,5,,1.7,1,1.2,3.4,
2019-01-01,23:00,0.3,1017,85.8,1,3,,4,,1.6,0,0.7,2.8,
2019-01-02,00:00,0.4,1017,82.9,1,2,,6,,1.6,0,0.2,3.5,
2019-01-02,01:00,0.3,1017,86.4,1,1,,5,,1.6,0,,2.8,
2019-01-02,02:00,0.4,1018,97.2,1,1,,2,,1.6,0,,2.4,
2019-01-02,03:00,0.4,1018,96.8,1,1,,3,,1.6,0,,2.2,
2019-01-02,04:00,0.4,1018,98.2,1,2,,2,,1.5,0,,2.3,
2019-01-02,05:00,0.4,1018,98.4,1,3,,1,,1.5,0,,2.2,
2019-01-02,06:00,0.4,1019,98.0,2,4,,3,,1.5,0,,3.1,
2019-01-02,07:00,0.4,1019,92.0,2,3,,7,,1.5,0,,3.3,
2019-01-02,08:00,0.4,1020,87.0,2,5,,7,,1.5,0,,3.2,
2019-01-02,09:00,0.4,1020,85.4,2,6,,7,,1.5,11,,2.9,
2019-01-02,10:00,0.6,1021,83.1,2,7,,6,,1.5,28,,2.8,
2019-01-02,11:00,0.5,1021,80.5,4,8,,7,,1.5,54,,3.0,
2019-01-02,12:00,0.5,1022,74.9,4,7,,7,,1.6,84,,3.4,
2019-01-02,13:00,0.5,1022,87.7,3,7,,9,,1.6,74,,3.1,
2019-01-02,14:00,0.5,1023,80.1,3,6,,7,,1.7,81,,3.1,
2019-01-02,15:00,0.5,1023,78.1,3,6,,6,,1.9,64,,3.3,
2019-01-02,16:00,0.5,1024,73.7,4,9,,6,,1.9,30,,2.7,
2019-01-02,17:00,0.6,1025,75.2,4,10,,4,,1.6,1,,1.9,
2019-01-02,18:00,0.7,1026,80.6,3,9,,6,,1.7,0,,2.4,
2019-01-02,19:00,0.6,1026,88.2,3,7,,4,,1.6,0,,2.7,
2019-01-02,20:00,0.6,1026,82.3,2,5,,4,,1.7,0,,3.5,
2019-01-02,21:00,0.6,1027,72.3,1,4,,4,,1.8,0,,3.2,
2019-01-02,22:00,0.5,1027,71.0,1,3,,6,,1.7,0,,2.8,
