Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-04-01,01:00,,1,9,54,,
2018-04-01,02:00,,1,9,56,,
2018-04-01,03:00,,1,10,52,,
2018-04-01,04:00,,1,9,65,,
2018-04-01,05:00,,1,8,67,,
2018-04-01,06:00,,1,9,65,,
2018-04-01,07:00,,1,10,59,,
2018-04-01,08:00,,1,10,62,,
2018-04-01,09:00,,1,11,61,,
2018-04-01,10:00,,1,10,74,,
2018-04-01,11:00,,1,8,83,,
2018-04-01,12:00,,1,8,81,,
2018-04-01,13:00,,1,8,83,,
2018-04-01,14:00,,1,9,80,,
2018-04-01,15:00,,1,9,82,,
2018-04-01,16:00,,1,9,83,,
2018-04-01,17:00,,1,11,78,,
2018-04-01,18:00,,1,12,78,,
2018-04-01,19:00,,1,11,81,,
2018-04-01,20:00,,1,12,78,,
2018-04-01,21:00,,1,13,77,,
2018-04-01,22:00,,1,10,79,,
2018-04-01,23:00,,1,10,78,,
2018-04-02,00:00,,1,10,75,,
2018-04-02,01:00,,1,10,76,,
2018-04-02,02:00,,1,6,81,,
2018-04-02,03:00,,1,6,85,,
2018-04-02,04:00,,1,6,85,,
2018-04-02,05:00,,1,10,67,,
2018-04-02,06:00,,1,13,60,,
2018-04-02,07:00,,1,13,53,,
2018-04-02,08:00,,1,12,68,,
2018-04-02,09:00,,1,11,74,,
2018-04-02,10:00,,1,7,88,,
2018-04-02,11:00,,1,7,90,,
2018-04-02,12:00,,1,6,89,,
2018-04-02,13:00,,1,6,91,,
2018-04-02,14:00,,1,7,90,,
2018-04-02,15:00,,1,6,98,,
2018-04-02,16:00,,1,6,102,,
2018-04-02,17:00,,1,6,99,,
2018-04-02,18:00,,1,7,96,,
2018-04-02,19:00,,1,10,84,,
2018-04-02,20:00,,1,8,76,,
2018-04-02,21:00,,1,8,75,,
2018-04-02,22:00,,1,6,73,,
2018-04-02,23:00,,1,6,81,,
2018-04-03,00:00,,1,5,84,,
2018-04-03,01:00,,1,5,87,,
2018-04-03,02:00,,1,6,82,,
2018-04-03,03:00,,1,5,76,,
2018-04-03,04:00,,1,5,79,,
2018-04-03,05:00,,1,8,67,,
2018-04-03,06:00,,1,24,52,,
2018-04-03,07:00,,1,21,40,,
2018-04-03,08:00,,4,22,43,,
2018-04-03,09:00,,2,16,63,,
2018-04-03,10:00,,2,12,75,,
2018-04-03,11:00,,2,9,82,,
2018-04-03,12:00,,2,9,86,,
2018-04-03,13:00,,1,8,91,,
2018-04-03,14:00,,1,8,93,,
2018-04-03,15:00,,2,9,93,,
2018-04-03,16:00,,2,14,89,,
