Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-04-01,01:00,,1,7,67,,0.5
2018-04-01,02:00,,1,6,68,,0.5
2018-04-01,03:00,,1,6,69,,0.5
2018-04-01,04:00,,1,6,66,,0.5
2018-04-01,05:00,,1,6,74,,0.5
2018-04-01,06:00,,1,5,78,,0.5
2018-04-01,07:00,,1,5,77,,0.5
2018-04-01,08:00,,1,5,75,,0.5
2018-04-01,09:00,,1,5,76,,0.5
2018-04-01,10:00,,1,5,76,,0.5
2018-04-01,11:00,,1,5,81,,0.5
2018-04-01,12:00,,1,4,84,,0.5
2018-04-01,13:00,,1,4,88,,0.5
2018-04-01,14:00,,1,4,87,,0.5
2018-04-01,15:00,,1,4,88,,0.5
2018-04-01,16:00,,1,5,87,,0.5
2018-04-01,17:00,,1,5,88,,0.5
2018-04-01,18:00,,1,6,85,,0.5
2018-04-01,19:00,,1,6,87,,0.5
2018-04-01,20:00,,1,5,88,,0.5
2018-04-01,21:00,,1,6,83,,0.5
2018-04-01,22:00,,1,6,85,,0.5
2018-04-01,23:00,,1,5,88,,0.5
2018-04-02,00:00,,1,5,85,,0.5
2018-04-02,01:00,,1,5,86,,0.5
2018-04-02,02:00,,1,5,91,,0.5
2018-04-02,03:00,,1,4,89,,0.5
2018-04-02,04:00,,1,4,88,,0.5
2018-04-02,05:00,,1,4,89,,0.5
2018-04-02,06:00,,1,4,89,,0.5
2018-04-02,07:00,,1,4,88,,0.5
2018-04-02,08:00,,1,4,86,,0.5
2018-04-02,09:00,,1,3,94,,0.5
2018-04-02,10:00,,1,3,96,,0.5
2018-04-02,11:00,,1,3,98,,0.5
2018-04-02,12:00,,1,3,98,,0.5
2018-04-02,13:00,,1,3,97,,0.5
2018-04-02,14:00,,1,3,97,,0.5
2018-04-02,15:00,,1,3,100,,0.5
2018-04-02,16:00,,1,4,100,,3.2
2018-04-02,17:00,,1,6,101,,5.2
2018-04-02,18:00,,1,6,102,,4.6
2018-04-02,19:00,,1,6,96,,2.4
2018-04-02,20:00,,1,5,94,,1.1
2018-04-02,21:00,,1,6,91,,1.7
2018-04-02,22:00,,1,6,89,,1.8
