Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,01:00,1.2,1016,64.5,2,14,,24,,7.4,0,,4.1,197
2018-12-01,02:00,1.2,1016,70.4,1,13,,24,,7.2,0,,4.1,199
2018-12-01,03:00,1.1,1016,81.8,1,10,,24,,3.3,0,,3.8,195
2018-12-01,04:00,1.1,1015,86.4,1,10,,23,,3.2,0,,3.6,190
2018-12-01,05:00,1.1,1015,87.6,1,10,,24,,3.1,0,,3.2,196
2018-12-01,06:00,1.1,1015,87.4,4,11,,23,,3.1,0,,3.6,208
2018-12-01,07:00,1.1,1016,89.4,4,11,,22,,3.2,0,,3.5,211
2018-12-01,08:00,1.1,1016,90.0,8,12,,23,,3.1,0,,3.1,213
2018-12-01,09:00,1.2,1016,89.6,9,14,,24,,3.1,19,,2.6,214
2018-12-01,10:00,1.3,1016,88.8,22,17,,26,,3.4,46,,2.6,204
2018-12-01,11:00,1.5,1017,88.1,21,18,,28,,3.6,87,,2.4,196
2018-12-01,12:00,1.6,1016,87.2,37,22,,30,,3.6,103,,2.1,199
2018-12-01,13:00,2.0,1016,87.4,38,21,,30,,4.2,113,,2.3,200
2018-12-01,14:00,1.7,1016,86.0,34,24,,30,,6.1,90,0.3,2.5,202
2018-12-01,15:00,1.9,1016,87.4,32,24,,30,,5.4,34,0.1,2.6,198
2018-12-01,16:00,1.8,1017,88.5,31,24,,33,,4.6,7,,2.3,200
2018-12-01,17:00,,1017,87.4,32,27,,31,,5.7,0,0.1,2.4,198
2018-12-01,18:00,,1017,86.7,32,27,,30,,6.1,0,0.3,2.0,212
2018-12-01,19:00,,1017,86.6,31,26,,29,,6.0,0,0.3,2.4,211
2018-12-01,20:00,,1016,88.0,19,27,,29,,5.9,0,0.2,2.4,204
2018-12-01,21:00,,1016,89.9,11,25,,29,,4.4,0,0.1,2.6,192
2018-12-01,22:00,1.8,1015,90.9,6,22,,26,,3.4,0,0.2,3.0,197
2018-12-01,23:00,1.7,1015,92.4,10,21,,21,,3.3,0,0.5,3.6,196
2018-12-02,00:00,1.5,1015,91.5,4,18,,20,,3.3,0,1.0,3.6,193
2018-12-02,01:00,1.3,1014,91.5,3,17,,18,,3.2,0,1.5,3.9,188
2018-12-02,02:00,1.3,1013,91.5,2,15,,20,,3.4,0,1.5,3.8,192
2018-12-02,03:00,1.2,1013,91.1,3,13,,18,,3.1,0,1.6,3.4,200
2018-12-02,04:00,1.2,1012,90.8,3,14,,17,,2.9,0,1.7,3.2,199
2018-12-02,05:00,1.4,1011,89.8,1,17,,21,,3.1,0,1.4,2.6,205
2018-12-02,06:00,1.7,1010,88.3,3,18,,24,,3.0,0,1.4,2.8,197
2018-12-02,07:00,1.5,1009,85.1,2,17,,23,,6.1,0,1.9,3.2,190
2018-12-02,08:00,1.3,1009,83.3,2,13,,21,,3.7,2,2.1,4.1,185
2018-12-02,09:00,1.3,1008,81.3,4,18,,20,,6.5,39,1.8,4.5,196
2018-12-02,10:00,1.2,1008,79.4,13,22,,19,,9.4,48,2.2,4.1,197
2018-12-02,11:00,1.4,1008,78.5,17,26,,22,,12.4,36,2.4,3.3,216
