Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,01:00,1.5,1016,92.3,3,21,24,22,1.19,,1,0.0,2.5,128
2018-12-01,02:00,1.4,1016,93.8,3,23,22,20,1.15,,0,,2.7,128
2018-12-01,03:00,1.4,1016,93.1,1,21,22,21,1.05,,0,0.0,2.1,131
2018-12-01,04:00,1.3,1015,91.9,3,22,21,21,1.02,,0,0.2,1.8,131
2018-12-01,05:00,1.3,1016,91.6,2,20,21,21,0.97,,0,0.4,1.5,131
2018-12-01,06:00,1.3,1016,92.0,3,22,19,19,1.00,,0,0.6,1.3,132
2018-12-01,07:00,1.4,1016,92.1,4,23,17,21,1.02,,0,0.6,1.6,129
2018-12-01,08:00,1.3,1016,93.4,5,23,15,21,1.06,,1,0.6,1.6,131
2018-12-01,09:00,1.4,1017,93.4,8,25,14,24,1.15,,15,0.7,1.6,130
2018-12-01,10:00,1.6,1017,93.1,16,26,13,29,1.65,,57,1.0,1.6,127
2018-12-01,11:00,1.8,1017,92.3,20,26,14,31,1.68,,85,1.5,1.5,131
2018-12-01,12:00,2.1,1017,91.3,20,27,14,33,1.75,,128,2.1,1.9,127
2018-12-01,13:00,2.1,1016,90.0,20,27,13,35,1.89,,126,2.8,1.8,128
2018-12-01,14:00,2.2,1016,89.4,22,32,10,38,2.25,,85,3.2,1.4,128
2018-12-01,15:00,2.5,1016,88.8,26,33,9,42,2.38,,70,3.3,1.9,124
2018-12-01,16:00,2.5,1017,88.8,20,35,6,45,2.11,,29,3.0,1.8,130
2018-12-01,17:00,2.3,1017,90.9,20,38,2,42,2.07,,0,2.1,1.7,133
2018-12-01,18:00,,1017,90.4,20,39,2,42,2.45,,1,2.0,1.9,129
2018-12-01,19:00,,1017,90.7,19,37,2,44,2.29,,0,1.9,1.9,132
2018-12-01,20:00,,1016,91.3,20,38,2,42,2.25,,0,1.8,2.1,130
2018-12-01,21:00,,1015,92.0,12,37,2,38,2.24,,0,1.5,2.6,131
2018-12-01,22:00,,1015,91.5,11,38,4,37,2.20,,0,1.6,2.3,130
2018-12-01,23:00,2.3,1015,90.4,12,39,6,31,1.75,,0,2.2,1.7,129
