Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,01:00,2.2,1013,91.6,32,30,,24,,1.5,0,4.4,2.2,273
2018-12-01,02:00,1.7,1013,92.0,28,28,,23,,1.3,0,4.3,2.4,275
2018-12-01,03:00,1.4,1013,92.2,14,26,,22,,1.1,0,4.0,2.3,275
2018-12-01,04:00,1.4,1013,91.7,14,25,,24,,1.2,0,4.2,2.4,276
2018-12-01,05:00,1.4,1014,91.6,20,26,,22,,1.2,0,4.5,1.9,272
2018-12-01,06:00,1.5,1014,92.9,15,27,,23,,1.1,0,4.8,1.8,272
2018-12-01,07:00,1.5,1014,92.9,22,28,,22,,1.1,0,5.0,1.7,272
2018-12-01,08:00,1.4,1014,91.9,31,32,,24,,1.2,0,5.1,2.2,271
2018-12-01,09:00,1.3,1015,90.9,57,37,,23,,1.5,17,5.4,1.4,264
2018-12-01,10:00,2.0,1015,89.0,88,47,,24,,2.1,55,5.9,1.3,269
2018-12-01,11:00,2.1,1015,86.7,90,44,,25,,2.2,81,6.7,1.5,263
2018-12-01,12:00,2.4,1015,82.8,96,48,,24,,2.6,101,7.8,1.2,262
2018-12-01,13:00,2.4,1014,78.7,89,50,,22,,3.0,134,8.8,1.8,271
2018-12-01,14:00,2.1,1014,73.8,64,42,,22,,3.4,132,9.6,3.0,271
2018-12-01,15:00,1.9,1014,73.4,79,54,,21,,3.1,54,9.7,2.3,268
2018-12-01,16:00,2.5,1014,73.2,89,56,,21,,2.8,13,9.6,1.9,272
2018-12-01,17:00,2.2,1014,74.9,79,52,,22,,2.6,0,8.8,2.3,272
2018-12-01,18:00,1.7,1014,75.7,63,51,,25,,2.5,0,8.1,1.7,264
2018-12-01,19:00,1.9,1014,78.6,63,50,,25,,2.2,0,7.4,1.1,222
2018-12-01,20:00,2.7,1013,80.2,80,58,,27,,2.0,0,7.0,0.7,192
2018-12-01,21:00,3.4,1013,81.3,59,45,,23,,1.8,0,6.9,0.9,210
2018-12-01,22:00,2.1,1012,81.8,35,34,,23,,1.6,0,6.7,0.9,199
2018-12-01,23:00,1.7,1011,81.9,47,40,,23,,1.5,0,6.7,0.9,204
2018-12-02,00:00,1.8,1011,81.5,26,31,,19,,1.4,0,6.7,1.0,192
2018-12-02,01:00,1.5,1010,80.8,17,26,,17,,1.3,0,6.6,0.8,186
2018-12-02,02:00,1.1,1009,79.7,21,27,,17,,1.4,0,6.9,0.9,194
2018-12-02,03:00,1.0,1008,78.2,11,24,,16,,2.3,0,7.1,1.0,134
2018-12-02,04:00,0.9,1008,77.0,11,23,,19,,2.4,0,7.3,1.0,198
2018-12-02,05:00,1.0,1007,75.2,11,19,,17,,1.8,0,7.4,1.1,193
2018-12-02,06:00,0.9,1006,74.5,9,17,,15,,1.8,0,7.4,1.0,182
2018-12-02,07:00,0.7,1005,73.9,4,13,,13,,1.8,0,7.5,1.9,236
2018-12-02,08:00,0.9,1004,75.0,4,14,,13,,1.8,0,7.6,1.8,211
2018-12-02,09:00,0.8,1004,76.6,7,20,,13,,5.1,13,7.7,1.5,144
2018-12-02,10:00,0.8,1003,77.0,21,28,,11,,6.3,27,8.0,1.2,124
2018-12-02,11:00,1.1,1002,77.5,32,30,,8,,3.8,40,8.3,1.6,203
2018-12-02,12:00,1.2,1001,83.0,34,31,,10,,2.6,85,8.4,1.1,200
2018-12-02,13:00,1.4,1001,86.9,52,36,,9,,2.1,52,8.5,1.0,211
2018-12-02,14:00,1.3,1000,85.6,47,38,,10,,2.0,40,8.9,1.0,208
2018-12-02,15:00,1.5,1000,87.2,64,47,,11,,2.1,13,9.2,1.2,239
2018-12-02,16:00,1.7,1000,88.6,63,44,,10,,2.4,4,9.3,1.4,260
2018-12-02,17:00,1.9,1000,92.1,56,36,,9,,2.1,0,9.1,1.9,265
2018-12-02,18:00,1.9,1000,93.5,55,37,,8,,2.0,0,9.3,2.4,273
2018-12-02,19:00,1.8,1000,91.6,66,41,,7,,2.1,0,9.7,2.2,274
2018-12-02,20:00,,1000,90.5,64,45,,7,,2.0,0,10.1,1.6,276
2018-12-02,21:00,,1001,88.2,42,39,,7,,1.9,0,11.0,1.4,270
2018-12-02,22:00,,1001,87.5,24,28,,4,,2.0,0,11.3,2.4,269
2018-12-02,23:00,,1001,88.0,39,37,,6,,1.9,0,11.1,1.1,273
2018-12-03,00:00,,1001,87.4,16,25,,7,,1.8,0,11.2,0.6,225
2018-12-03,01:00,0.9,1001,86.8,7,17,,7,,2.0,0,11.5,0.6,188
2018-12-03,02:00,0.8,1001,87.1,9,18,,7,,1.9,0,11.6,0.6,264
2018-12-03,03:00,0.5,1000,87.7,3,9,,8,,2.1,0,11.8,1.4,270
2018-12-03,04:00,0.5,1000,86.3,8,17,,8,,2.0,0,11.9,0.3,250
2018-12-03,05:00,0.7,1000,89.2,30,27,,7,,2.0,0,11.7,0.6,275
2018-12-03,06:00,0.5,1000,92.5,30,25,,8,,1.9,0,11.4,1.3,269
2018-12-03,07:00,0.9,1000,92.2,92,51,,8,,2.1,0,11.5,1.3,271
2018-12-03,08:00,1.5,1000,90.4,97,52,,10,,2.1,0,11.6,1.9,269
2018-12-03,09:00,1.1,1000,87.4,72,47,,9,,2.2,17,11.6,2.8,270
2018-12-03,10:00,1.0,1000,85.1,86,54,,9,,2.3,35,12.1,2.5,270
2018-12-03,11:00,1.2,1001,81.5,75,52,,8,,2.5,73,12.8,3.4,268
2018-12-03,12:00,0.8,1001,76.4,58,42,,6,,2.6,64,13.7,3.9,267
2018-12-03,13:00,0.8,1000,71.9,60,42,,8,,2.7,99,14.5,3.6,266
2018-12-03,14:00,0.9,1000,79.6,60,45,,10,,2.4,61,13.0,3.1,268
2018-12-03,15:00,1.6,1000,80.6,102,65,,12,,2.4,80,13.5,2.0,271
2018-12-03,16:00,1.4,1000,78.2,81,54,,11,,2.3,20,13.3,2.7,269
