Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,01:00,,1014,98.1,15,33,,20,,,,1.7,0.4,
2018-12-01,02:00,,1014,98.2,8,33,,16,,,,2.2,0.4,
2018-12-01,03:00,,1014,97.9,18,34,,12,,,,2.6,0.3,
2018-12-01,04:00,,1014,97.2,8,27,,13,,,,2.9,0.3,
2018-12-01,05:00,,1014,97.0,8,26,,14,,,,3.1,0.4,
2018-12-01,06:00,,1015,97.1,12,27,,12,,,,3.4,0.3,
2018-12-01,07:00,,1015,96.6,21,31,,12,,,,3.6,0.3,
2018-12-01,08:00,,1015,97.0,38,41,,14,,,,3.1,0.2,
2018-12-01,09:00,,1016,97.5,55,40,,15,,,,2.8,0.3,
2018-12-01,10:00,,1016,96.4,52,45,,16,,,,3.5,0.3,
2018-12-01,11:00,,1016,93.7,69,47,,14,,,,4.4,0.6,
2018-12-01,12:00,,1016,90.3,59,44,,17,,,,5.6,0.8,
2018-12-01,13:00,,1015,86.2,48,40,,15,,,,6.3,0.9,
2018-12-01,14:00,,1015,83.5,39,37,,12,,,,6.6,0.9,
2018-12-01,15:00,,1015,84.6,50,43,,13,,,,6.1,0.8,
2018-12-01,16:00,,1015,85.7,56,52,,14,,,,5.7,0.5,
2018-12-01,17:00,,1016,88.1,91,72,,17,,,,5.0,0.6,
2018-12-01,18:00,,1015,91.3,135,82,,24,,,,4.2,0.5,
2018-12-01,19:00,,1015,93.0,144,83,,30,,,,3.4,0.3,
2018-12-01,20:00,,1014,92.5,94,70,,25,,,,2.9,0.3,
2018-12-01,21:00,,1014,93.4,80,65,,38,,,,2.4,0.4,
2018-12-01,22:00,,1014,91.0,28,46,,30,,,,3.5,0.3,
2018-12-01,23:00,,1013,88.7,20,35,,14,,,,4.1,0.3,
2018-12-02,00:00,,1012,89.1,17,30,,10,,,,4.1,0.3,
2018-12-02,01:00,,1012,89.1,10,25,,12,,,,3.9,0.2,
2018-12-02,02:00,,1011,88.7,6,18,,11,,,,3.9,0.3,
2018-12-02,03:00,,1010,85.8,4,12,,9,,,,4.5,0.7,
2018-12-02,04:00,,1009,84.8,3,14,,4,,,,4.5,1.1,
2018-12-02,05:00,,1008,83.5,6,17,,7,,,,4.6,0.8,
2018-12-02,06:00,,1008,77.7,7,12,,7,,,,5.7,0.5,
2018-12-02,07:00,,1007,76.0,9,12,,5,,,,6.2,0.7,
2018-12-02,08:00,,1006,82.2,4,15,,6,,,,5.8,0.7,
2018-12-02,09:00,,1005,86.3,11,24,,5,,,,5.2,0.9,
2018-12-02,10:00,,1005,85.9,17,28,,7,,,,5.1,0.9,
2018-12-02,11:00,,1004,85.1,33,36,,10,,,,5.5,0.6,
2018-12-02,12:00,,1003,90.3,32,35,,12,,,,6.5,0.5,
2018-12-02,13:00,,1002,91.2,26,32,,7,,,,6.8,0.6,
2018-12-02,14:00,,1002,87.2,36,39,,4,,,,7.3,0.5,
2018-12-02,15:00,,1002,87.8,48,44,,4,,,,7.6,0.6,
2018-12-02,16:00,,1001,90.5,32,41,,7,,,,7.7,0.5,
2018-12-02,17:00,,1001,94.9,28,34,,7,,,,7.6,0.5,
2018-12-02,18:00,,1001,96.5,40,38,,4,,,,7.9,0.6,
2018-12-02,19:00,,1002,95.1,36,33,,4,,,,8.5,0.8,
2018-12-02,20:00,,1002,93.5,17,22,,5,,,,9.2,1.0,
2018-12-02,21:00,,1002,92.5,17,21,,5,,,,9.6,0.6,
2018-12-02,22:00,,1002,92.9,11,18,,4,,,,9.6,0.6,
2018-12-02,23:00,,1003,93.5,9,15,,6,,,,9.9,0.5,
2018-12-03,00:00,,1003,92.9,7,16,,2,,,,10.1,0.3,
2018-12-03,01:00,,1002,93.2,8,13,,2,,,,10.1,0.3,
2018-12-03,02:00,,1002,94.3,2,7,,0,,,,10.2,0.4,
2018-12-03,03:00,,1002,92.8,8,10,,3,,,,10.6,0.3,
2018-12-03,04:00,,1002,89.7,6,14,,6,,,,10.9,0.3,
2018-12-03,05:00,,1002,90.3,13,22,,4,,,,10.8,0.3,
2018-12-03,06:00,,1002,94.2,30,34,,0,,,,10.6,0.3,
2018-12-03,07:00,,1002,95.9,76,52,,0,,,,10.2,0.5,
2018-12-03,08:00,,1002,95.8,94,68,,5,,,,9.9,0.4,
2018-12-03,09:00,,1002,93.2,55,52,,8,,,,10.1,0.6,
2018-12-03,10:00,,1002,91.5,51,44,,8,,,,10.6,0.6,
2018-12-03,11:00,,1002,90.1,,,,6,,,,11.1,0.6,
2018-12-03,12:00,,1002,81.2,,,,4,,,,11.9,1.2,
2018-12-03,13:00,,1002,78.6,,,,6,,,,12.2,1.2,
2018-12-03,14:00,,1002,80.7,,,,6,,,,12.1,0.8,
2018-12-03,15:00,,1002,91.6,,,,3,,,,11.1,0.8,
2018-12-03,16:00,,1002,94.2,,,,4,,,,9.9,0.4,
2018-12-03,17:00,,1002,95.1,,,,11,,,,9.5,0.5,
