Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,01:00,,1016,71.5,1,9,40,22,,3.4,1,,2.4,168
2018-12-01,02:00,,1016,77.8,1,10,38,23,,3.0,1,,2.9,170
2018-12-01,03:00,,1016,82.6,1,9,36,22,,2.7,1,,2.5,166
2018-12-01,04:00,,1016,81.1,1,9,36,23,,2.9,1,,3.1,164
2018-12-01,05:00,,1016,83.0,1,9,35,22,,2.7,1,,3.1,166
2018-12-01,06:00,,1016,84.6,1,9,34,21,,2.6,1,,2.8,165
2018-12-01,07:00,,1016,86.5,1,9,33,20,,2.7,1,,2.4,175
2018-12-01,08:00,,1016,86.4,1,9,31,23,,2.6,1,,1.9,169
2018-12-01,09:00,,1017,86.6,2,10,30,24,,2.9,9,,2.2,171
2018-12-01,10:00,,1017,86.6,3,11,28,28,,3.0,31,,1.8,169
2018-12-01,11:00,,1017,87.2,2,10,28,28,,3.0,51,,2.7,175
2018-12-01,12:00,,1017,87.0,3,11,28,30,,3.7,89,,2.7,172
2018-12-01,13:00,,1017,86.3,3,12,27,30,,5.1,115,,2.5,175
2018-12-01,14:00,,1017,87.1,4,13,26,27,,5.4,94,,2.5,169
2018-12-01,15:00,,1017,88.4,3,15,24,30,,4.9,29,,2.3,165
2018-12-01,16:00,,1017,87.4,3,17,21,30,,5.4,10,,2.0,167
2018-12-01,17:00,,1017,87.4,2,18,19,31,,5.5,1,,2.3,168
