Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-08-01,01:00,,,,17,,,
2017-08-01,02:00,,,,17,,,
2017-08-01,03:00,,,,8,,,
2017-08-01,04:00,,,,12,,,
2017-08-01,05:00,,,,16,,,
2017-08-01,06:00,,,,27,,,
2017-08-01,07:00,,,,57,,,
2017-08-01,08:00,,,,47,,,
2017-08-01,09:00,,,,51,,,
2017-08-01,10:00,,,,61,,,
2017-08-01,11:00,,,,66,,,
2017-08-01,12:00,,,,76,,,
2017-08-01,13:00,,,,90,,,
2017-08-01,14:00,,,,99,,,
2017-08-01,15:00,,,,94,,,
2017-08-01,16:00,,,,99,,,
2017-08-01,17:00,,,,108,,,
2017-08-01,18:00,,,,100,,,
2017-08-01,19:00,,,,91,,,
2017-08-01,20:00,,,,84,,,
2017-08-01,21:00,,,,60,,,
2017-08-01,22:00,,,,37,,,
2017-08-01,23:00,,,,22,,,
2017-08-02,00:00,,,,20,,,
2017-08-02,01:00,,,,37,,,
2017-08-02,02:00,,,,42,,,
2017-08-02,03:00,,,,33,,,
2017-08-02,04:00,,,,20,,,
2017-08-02,05:00,,,,20,,,
2017-08-02,06:00,,,,31,,,
2017-08-02,07:00,,,,28,,,
2017-08-02,08:00,,,,43,,,
2017-08-02,09:00,,,,40,,,
2017-08-02,10:00,,,,54,,,
2017-08-02,11:00,,,,64,,,
2017-08-02,12:00,,,,76,,,
2017-08-02,13:00,,,,85,,,
2017-08-02,14:00,,,,87,,,
2017-08-02,15:00,,,,91,,,
2017-08-02,16:00,,,,91,,,
2017-08-02,17:00,,,,92,,,
2017-08-02,18:00,,,,87,,,
2017-08-02,19:00,,,,84,,,
2017-08-02,20:00,,,,68,,,
2017-08-02,21:00,,,,49,,,
2017-08-02,22:00,,,,43,,,
2017-08-02,23:00,,,,34,,,
2017-08-03,00:00,,,,17,,,
2017-08-03,01:00,,,,14,,,
2017-08-03,02:00,,,,15,,,
2017-08-03,03:00,,,,20,,,
2017-08-03,04:00,,,,16,,,
2017-08-03,05:00,,,,4,,,
2017-08-03,06:00,,,,1,,,
2017-08-03,07:00,,,,3,,,
2017-08-03,08:00,,,,11,,,
2017-08-03,09:00,,,,34,,,
2017-08-03,10:00,,,,45,,,
2017-08-03,11:00,,,,41,,,
2017-08-03,12:00,,,,43,,,
2017-08-03,13:00,,,,47,,,
2017-08-03,14:00,,,,57,,,
2017-08-03,15:00,,,,67,,,
2017-08-03,16:00,,,,77,,,
2017-08-03,17:00,,,,83,,,
2017-08-03,18:00,,,,77,,,
2017-08-03,19:00,,,,72,,,
2017-08-03,20:00,,,,67,,,
2017-08-03,21:00,,,,64,,,
2017-08-03,22:00,,,,53,,,
2017-08-03,23:00,,,,45,,,
2017-08-04,00:00,,,,44,,,
2017-08-04,01:00,,,,35,,,
2017-08-04,02:00,,,,27,,,
