Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-08-01,,,,,,18,,
2017-08-01,01:00,,1,10,50,,,
2017-08-01,02:00,,1,7,48,,,
2017-08-01,03:00,,1,9,40,,,
2017-08-01,04:00,,1,13,37,,,
2017-08-01,05:00,,1,11,34,,,
2017-08-01,06:00,,2,25,25,,,
2017-08-01,07:00,,1,13,45,,,
2017-08-01,09:00,,1,8,,,,
2017-08-01,10:00,,1,9,,,,
2017-08-01,11:00,,1,6,77,,,
2017-08-01,12:00,,1,7,88,,,
2017-08-01,13:00,,1,6,96,,,
2017-08-01,14:00,,1,6,113,,,
2017-08-01,15:00,,1,5,131,,,
2017-08-01,16:00,,1,5,123,,,
2017-08-01,17:00,,1,5,123,,,
2017-08-01,18:00,,1,5,116,,,
2017-08-01,19:00,,1,6,110,,,
2017-08-01,20:00,,1,4,110,,,
2017-08-01,21:00,,1,3,100,,,
2017-08-01,22:00,,1,3,99,,,
2017-08-01,23:00,,1,4,86,,,
2017-08-02,,,,,,14,,
2017-08-02,00:00,,1,7,75,,,
2017-08-02,01:00,,1,9,78,,,
2017-08-02,02:00,,1,5,77,,,
2017-08-02,03:00,,1,7,63,,,
2017-08-02,04:00,,1,7,63,,,
2017-08-02,05:00,,1,7,56,,,
2017-08-02,06:00,,1,9,51,,,
2017-08-02,07:00,,2,11,45,,,
2017-08-02,08:00,,2,12,45,,,
2017-08-02,09:00,,2,11,54,,,
2017-08-02,10:00,,1,8,70,,,
2017-08-02,11:00,,1,6,78,,,
2017-08-02,12:00,,1,6,85,,,
2017-08-02,13:00,,1,5,95,,,
2017-08-02,14:00,,1,4,102,,,
2017-08-02,15:00,,1,4,102,,,
2017-08-02,16:00,,1,3,104,,,
2017-08-02,17:00,,1,3,109,,,
2017-08-02,18:00,,1,3,108,,,
2017-08-02,19:00,,1,4,105,,,
2017-08-02,20:00,,1,8,97,,,
2017-08-02,21:00,,1,9,81,,,
2017-08-02,22:00,,1,16,74,,,
2017-08-02,23:00,,1,21,61,,,
2017-08-03,,,,,,16,,
2017-08-03,00:00,,1,19,51,,,
2017-08-03,01:00,,1,14,47,,,
2017-08-03,02:00,,1,12,42,,,
2017-08-03,03:00,,1,9,40,,,
2017-08-03,04:00,,1,10,35,,,
2017-08-03,05:00,,1,14,30,,,
2017-08-03,06:00,,1,12,33,,,
2017-08-03,07:00,,2,18,32,,,
2017-08-03,08:00,,6,26,32,,,
2017-08-03,09:00,,4,22,47,,,
2017-08-03,10:00,,2,24,45,,,
2017-08-03,11:00,,2,16,55,,,
2017-08-03,12:00,,2,16,50,,,
2017-08-03,13:00,,3,27,44,,,
2017-08-03,14:00,,2,19,53,,,
2017-08-03,15:00,,2,13,64,,,
2017-08-03,16:00,,1,6,82,,,
2017-08-03,17:00,,1,5,89,,,
2017-08-03,18:00,,1,4,93,,,
2017-08-03,19:00,,1,4,95,,,
2017-08-03,20:00,,1,5,93,,,
2017-08-03,21:00,,1,7,86,,,
2017-08-03,22:00,,1,8,78,,,
2017-08-03,23:00,,1,7,74,,,
2017-08-04,00:00,,1,7,71,,,
2017-08-04,01:00,,1,6,65,,,
2017-08-04,02:00,,1,7,57,,,
2017-08-04,03:00,,1,7,56,,,
2017-08-04,04:00,,1,7,54,,,
2017-08-04,05:00,,1,7,50,,,
2017-08-04,06:00,,1,8,49,,,
2017-08-04,07:00,,1,10,49,,,
2017-08-04,08:00,,1,10,46,,,
2017-08-04,09:00,,2,9,49,,,
2017-08-04,10:00,,1,6,67,,,
2017-08-04,11:00,,1,3,85,,,
2017-08-04,12:00,,1,3,87,,,
2017-08-04,13:00,,1,3,86,,,
2017-08-04,14:00,,1,3,88,,,
2017-08-04,15:00,,1,3,90,,,
2017-08-04,16:00,,1,3,94,,,
2017-08-04,17:00,,1,4,98,,,
2017-08-04,18:00,,1,4,102,,,
2017-08-04,19:00,,1,4,101,,,
2017-08-04,20:00,,1,8,93,,,
2017-08-04,21:00,,1,8,85,,,
2017-08-04,22:00,,1,6,83,,,
2017-08-04,23:00,,1,6,77,,,
2017-08-05,00:00,,1,14,67,,,
2017-08-05,01:00,,1,10,73,,,
2017-08-05,02:00,,1,9,72,,,
2017-08-05,03:00,,1,10,68,,,
2017-08-05,04:00,,1,8,67,,,
2017-08-05,05:00,,1,10,61,,,
2017-08-05,06:00,,1,10,58,,,
2017-08-05,07:00,,1,8,57,,,
2017-08-05,08:00,,1,8,62,,,
2017-08-05,09:00,,1,6,74,,,
2017-08-05,10:00,,1,3,85,,,
2017-08-05,11:00,,1,2,87,,,
2017-08-05,12:00,,1,2,86,,,
2017-08-05,13:00,,1,2,87,,,
2017-08-05,14:00,,1,2,86,,,
2017-08-05,15:00,,1,2,85,,,
2017-08-05,16:00,,1,2,83,,,
2017-08-05,17:00,,1,3,79,,,
2017-08-05,18:00,,1,2,73,,,
2017-08-05,19:00,,1,3,60,,,
2017-08-05,20:00,,1,4,54,,,
2017-08-05,21:00,,1,8,47,,,
2017-08-05,22:00,,1,12,42,,,
2017-08-05,23:00,,1,13,36,,,
2017-08-06,00:00,,1,6,46,,,
2017-08-06,01:00,,1,6,42,,,
2017-08-06,02:00,,1,5,41,,,
2017-08-06,03:00,,1,5,43,,,
2017-08-06,04:00,,1,5,48,,,
2017-08-06,05:00,,1,5,50,,,
2017-08-06,06:00,,1,4,53,,,
2017-08-06,07:00,,1,4,50,,,
2017-08-06,08:00,,1,3,54,,,
2017-08-06,09:00,,1,3,57,,,
2017-08-06,10:00,,1,2,65,,,
2017-08-06,11:00,,1,2,70,,,
2017-08-06,12:00,,1,2,72,,,
2017-08-06,13:00,,1,2,78,,,
2017-08-06,14:00,,1,2,82,,,
2017-08-06,15:00,,1,2,89,,,
2017-08-06,16:00,,1,2,92,,,
2017-08-06,17:00,,1,2,90,,,
2017-08-06,18:00,,1,2,89,,,
2017-08-06,19:00,,1,3,79,,,
2017-08-06,20:00,,1,3,72,,,
2017-08-06,21:00,,1,4,71,,,
2017-08-06,22:00,,1,3,76,,,
2017-08-06,23:00,,1,2,83,,,
2017-08-07,00:00,,1,5,75,,,
2017-08-07,01:00,,1,28,26,,,
2017-08-07,02:00,,1,14,32,,,
2017-08-07,03:00,,1,11,31,,,
2017-08-07,04:00,,1,10,29,,,
2017-08-07,05:00,,1,10,29,,,
2017-08-07,06:00,,1,11,28,,,
2017-08-07,07:00,,7,19,20,,,
2017-08-07,08:00,,8,21,28,,,
2017-08-07,09:00,,3,13,53,,,
2017-08-07,10:00,,2,8,78,,,
2017-08-07,11:00,,1,4,89,,,
2017-08-07,12:00,,1,3,95,,,
2017-08-07,13:00,,1,3,100,,,
2017-08-07,14:00,,1,3,105,,,
2017-08-07,15:00,,1,3,106,,,
2017-08-07,16:00,,1,3,107,,,
2017-08-07,17:00,,1,3,107,,,
2017-08-07,18:00,,1,4,103,,,
2017-08-07,19:00,,1,5,97,,,
2017-08-07,20:00,,1,10,92,,,
2017-08-07,21:00,,1,9,91,,,
2017-08-07,22:00,,1,16,78,,,
2017-08-07,23:00,,1,8,76,,,
2017-08-08,00:00,,1,8,65,,,
2017-08-08,01:00,,1,7,62,,,
2017-08-08,02:00,,1,7,61,,,
2017-08-08,03:00,,1,7,63,,,
2017-08-08,04:00,,1,8,66,,,
2017-08-08,05:00,,1,8,69,,,
2017-08-08,06:00,,1,11,67,,,
2017-08-08,07:00,,1,14,65,,,
2017-08-08,08:00,,1,8,73,,,
2017-08-08,09:00,,1,5,79,,,
2017-08-08,10:00,,1,5,85,,,
2017-08-08,11:00,,1,5,92,,,
2017-08-08,12:00,,1,4,99,,,
2017-08-08,13:00,,1,4,99,,,
2017-08-08,14:00,,1,4,105,,,
2017-08-08,15:00,,1,4,108,,,
2017-08-08,16:00,,1,5,111,,,
2017-08-08,17:00,,1,5,115,,,
2017-08-08,18:00,,1,5,116,,,
2017-08-08,19:00,,1,6,113,,,
2017-08-08,20:00,,1,8,108,,,
2017-08-08,21:00,,1,9,99,,,
2017-08-08,22:00,,1,11,91,,,
2017-08-08,23:00,,1,12,87,,,
2017-08-09,00:00,,1,10,79,,,
2017-08-09,01:00,,1,11,67,,,
2017-08-09,02:00,,1,10,60,,,
2017-08-09,03:00,,1,5,70,,,
2017-08-09,04:00,,1,6,69,,,
2017-08-09,05:00,,1,7,60,,,
2017-08-09,06:00,,1,14,48,,,
2017-08-09,07:00,,2,16,46,,,
2017-08-09,08:00,,3,23,39,,,
2017-08-09,09:00,,5,22,42,,,
2017-08-09,10:00,,1,5,73,,,
2017-08-09,11:00,,1,4,83,,,
2017-08-09,12:00,,1,5,91,,,
2017-08-09,13:00,,1,4,100,,,
2017-08-09,14:00,,1,5,104,,,
2017-08-09,15:00,,1,5,112,,,
2017-08-09,16:00,,1,5,113,,,
2017-08-09,17:00,,1,5,114,,,
2017-08-09,18:00,,1,5,113,,,
2017-08-09,19:00,,1,6,103,,,
2017-08-09,20:00,,1,12,95,,,
2017-08-09,21:00,,1,14,78,,,
2017-08-09,22:00,,1,11,70,,,
2017-08-09,23:00,,1,7,78,,,
2017-08-10,00:00,,1,5,79,,,
2017-08-10,01:00,,1,5,80,,,
2017-08-10,02:00,,1,4,67,,,
2017-08-10,03:00,,1,4,64,,,
