Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-11-01,01:00,,1016,95.0,17,12,,11,,,0,0.3,0.2,187
2018-11-01,02:00,,1015,94.9,13,12,,8,,,0,0.2,0.2,182
2018-11-01,03:00,,1015,94.6,7,11,,8,,,0,0.3,0.1,162
2018-11-01,04:00,,1015,94.1,15,12,,11,,,0,0.7,0.2,223
2018-11-01,05:00,,1015,94.5,21,12,,8,,,0,0.5,0.2,224
2018-11-01,06:00,,1014,94.0,39,11,,12,,,0,0.3,0.2,194
2018-11-01,07:00,,1014,94.8,91,19,,13,,,0,0.1,0.2,316
2018-11-01,08:00,,1013,93.7,149,21,,21,,,18,0.2,0.1,174
2018-11-01,09:00,,1013,86.7,145,28,,27,,,83,3.3,0.3,334
2018-11-01,10:00,,1012,85.8,153,31,,34,,,105,5.3,0.4,332
2018-11-01,11:00,,1012,83.3,178,43,,36,,,102,8.5,0.3,318
2018-11-01,12:00,,1012,70.3,38,38,,32,,,82,12.0,0.3,237
2018-11-01,13:00,,1011,68.0,72,47,,21,,,85,12.5,0.2,266
2018-11-01,14:00,,1010,67.6,36,38,,20,,,70,12.8,0.2,246
2018-11-01,15:00,,1010,67.2,46,44,,22,,,58,12.4,0.5,201
2018-11-01,16:00,,1010,68.4,42,39,,17,,,37,11.9,0.5,199
2018-11-01,17:00,,1010,70.1,16,25,,16,,,13,11.3,0.5,218
2018-11-01,18:00,,1011,76.1,116,51,,17,,,0,10.1,0.2,227
2018-11-01,19:00,,1011,82.7,98,45,,26,,,0,8.4,0.6,199
2018-11-01,20:00,,1012,81.0,35,36,,19,,,0,8.5,0.5,205
2018-11-01,21:00,,1013,81.7,19,29,,15,,,0,8.3,0.5,203
2018-11-01,22:00,,1014,83.2,15,25,,14,,,0,7.8,0.2,225
2018-11-01,23:00,,1014,85.4,20,24,,14,,,0,7.3,0.3,225
2018-11-02,00:00,,1015,81.2,6,22,,14,,,0,8.3,0.3,212
2018-11-02,01:00,,1015,82.2,6,20,,13,,,0,7.7,0.3,199
2018-11-02,02:00,,1015,90.3,10,18,,13,,,0,5.1,0.1,263
2018-11-02,03:00,,1016,92.0,12,16,,12,,,0,4.4,0.2,254
2018-11-02,04:00,,1016,95.1,14,13,,10,,,0,3.8,0.3,199
2018-11-02,05:00,,1017,94.1,29,25,,7,,,0,4.8,0.4,206
2018-11-02,06:00,,1017,93.3,63,30,,6,,,0,4.5,0.5,202
2018-11-02,07:00,,1018,93.6,239,50,,15,,,0,4.0,0.1,277
2018-11-02,08:00,,1019,93.5,264,54,,38,,,17,3.5,0.2,355
2018-11-02,09:00,,1020,90.8,192,48,,56,,,57,4.7,0.2,320
2018-11-02,10:00,,1021,83.5,118,48,,33,,,101,8.0,0.4,319
2018-11-02,11:00,,1021,75.2,74,47,,30,,,133,10.9,0.4,146
2018-11-02,12:00,,1021,70.1,47,40,,17,,,117,12.4,0.4,170
2018-11-02,13:00,,1022,68.5,39,35,,11,,,123,12.7,0.7,217
2018-11-02,14:00,,1021,67.9,54,39,,12,,,76,12.5,0.5,338
2018-11-02,15:00,,1021,64.0,46,46,,14,,,65,13.4,0.3,159
2018-11-02,16:00,,1022,65.0,69,63,,19,,,32,13.3,0.4,137
2018-11-02,17:00,,1022,73.8,169,65,,22,,,3,12.1,0.1,162
2018-11-02,18:00,,1022,77.4,98,60,,26,,,0,11.1,0.4,26
2018-11-02,19:00,,1023,85.9,102,47,,24,,,0,9.2,0.2,169
2018-11-02,20:00,,1024,87.8,63,36,,19,,,0,8.8,0.2,181
2018-11-02,21:00,,1024,89.4,61,31,,17,,,0,8.5,0.1,186
2018-11-02,22:00,,1025,90.6,35,24,,16,,,0,8.4,0.1,171
2018-11-02,23:00,,1025,91.1,52,27,,18,,,0,8.4,0.1,231
2018-11-03,00:00,,1025,91.1,42,23,,20,,,0,8.2,0.1,162
2018-11-03,01:00,,1025,92.4,21,18,,18,,,0,7.4,0.1,158
2018-11-03,02:00,,1025,91.6,15,16,,17,,,0,7.5,0.1,142
2018-11-03,03:00,,1026,92.9,9,14,,16,,,0,7.1,0.2,173
2018-11-03,04:00,,1026,90.6,12,20,,17,,,0,7.1,0.3,16
2018-11-03,05:00,,1026,86.9,6,23,,15,,,0,7.7,0.4,48
2018-11-03,06:00,,1026,87.3,32,26,,17,,,0,7.7,0.2,60
2018-11-03,07:00,,1027,87.5,23,25,,21,,,0,7.5,0.6,30
2018-11-03,08:00,,1027,88.3,31,30,,25,,,14,7.4,0.6,1
2018-11-03,09:00,,1027,88.3,27,27,,30,,,32,7.5,1.3,10
2018-11-03,10:00,,1027,88.5,23,24,,30,,,56,7.5,1.9,353
2018-11-03,11:00,,1027,86.5,43,28,,34,,,75,8.1,1.4,9
