Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-11-01,01:00,,1017,93.2,,,5,,,,0,1.0,0.7,230
2018-11-01,02:00,,1017,94.4,,,3,,,,0,0.5,0.6,232
2018-11-01,03:00,,1017,94.8,,,2,,,,0,0.6,0.8,230
2018-11-01,04:00,,1017,94.7,,,1,,,,0,0.2,1.0,262
2018-11-01,05:00,,1016,95.3,,,1,,,,0,0.1,1.1,194
2018-11-01,06:00,,1016,95.6,,,1,,,,0,,0.8,199
2018-11-01,07:00,,1015,96.2,,,1,,,,0,,1.3,264
2018-11-01,08:00,,1015,95.6,,,2,,,,29,,0.8,238
2018-11-01,09:00,,1014,89.6,,,4,,,,133,1.6,1.3,263
2018-11-01,10:00,,1013,86.6,,,10,,,,187,4.7,1.7,266
2018-11-01,11:00,,1012,78.4,,,21,,,,144,8.9,1.8,201
2018-11-01,12:00,,1012,67.7,,,31,,,,110,10.9,1.9,223
2018-11-01,13:00,,1011,66.6,,,32,,,,112,11.0,1.4,228
2018-11-01,14:00,,1010,67.2,,,29,,,,92,11.2,1.2,209
2018-11-01,15:00,,1010,64.3,,,30,,,,77,11.2,2.8,176
2018-11-01,16:00,,1011,65.8,,,35,,,,57,10.7,3.4,185
2018-11-01,17:00,,1011,68.8,,,37,,,,30,10.1,3.0,197
2018-11-01,18:00,,1012,73.9,,,31,,,,0,9.0,1.7,217
2018-11-01,19:00,,1013,76.6,,,25,,,,0,8.3,3.3,188
2018-11-01,20:00,,1013,77.3,,,27,,,,0,8.0,3.3,190
2018-11-01,21:00,,1014,79.4,,,25,,,,0,7.3,3.2,194
2018-11-01,22:00,,1015,81.9,,,21,,,,0,6.7,2.7,195
2018-11-01,23:00,,1016,81.4,,,18,,,,0,6.9,2.4,205
2018-11-02,00:00,,1017,78.9,,,18,,,,0,7.4,2.6,197
2018-11-02,01:00,,1017,80.1,,,17,,,,0,6.7,2.7,193
2018-11-02,02:00,,1017,83.7,,,25,,,,0,5.9,2.2,184
2018-11-02,03:00,,1017,84.4,,,34,,,,0,5.6,2.1,208
2018-11-02,04:00,,1018,84.1,,,37,,,,0,5.8,2.3,191
2018-11-02,05:00,,1019,83.1,,,43,,,,0,6.3,2.8,188
2018-11-02,06:00,,1019,84.0,,,39,,,,0,5.9,2.7,186
2018-11-02,07:00,,1020,86.5,,,27,,,,0,5.1,2.8,190
2018-11-02,08:00,,1021,89.0,,,18,,,,22,4.6,2.1,194
2018-11-02,09:00,,1022,84.6,,,23,,,,83,5.8,2.3,185
2018-11-02,10:00,,1022,78.0,,,28,,,,161,7.9,1.3,187
2018-11-02,11:00,,1023,74.4,,,38,,,,198,9.4,1.2,170
2018-11-02,12:00,,1023,69.8,,,50,,,,220,10.6,1.3,187
2018-11-02,13:00,,1022,66.7,,,55,,,,245,11.3,1.2,182
2018-11-02,14:00,,1022,62.2,,,59,,,,240,11.9,1.0,212
2018-11-02,15:00,,1022,62.1,,,59,,,,100,12.0,0.8,181
2018-11-02,16:00,,1022,65.0,,,50,,,,42,11.6,0.7,149
2018-11-02,17:00,,1023,69.5,,,47,,,,2,10.8,0.7,319
2018-11-02,18:00,,1024,75.8,,,21,,,,0,9.9,1.6,40
2018-11-02,19:00,,1025,78.9,,,24,,,,0,9.2,1.0,61
2018-11-02,20:00,,1026,81.2,,,22,,,,0,8.8,0.8,14
2018-11-02,21:00,,1026,85.0,,,7,,,,0,8.1,0.7,46
2018-11-02,22:00,,1027,86.8,,,5,,,,0,7.8,1.0,75
2018-11-02,23:00,,1027,87.3,,,6,,,,0,7.7,0.9,22
2018-11-03,00:00,,1027,88.1,,,7,,,,0,7.4,1.2,80
2018-11-03,01:00,,1027,87.5,,,20,,,,0,7.2,1.0,56
2018-11-03,02:00,,1028,89.6,,,12,,,,0,6.8,0.6,287
2018-11-03,03:00,,1027,89.7,,,12,,,,0,6.6,1.0,29
2018-11-03,04:00,,1027,87.4,,,19,,,,0,6.4,1.5,18
2018-11-03,05:00,,1028,87.1,,,18,,,,0,6.3,1.6,25
2018-11-03,06:00,,1029,88.3,,,17,,,,0,6.2,1.2,20
2018-11-03,07:00,,1029,88.0,,,18,,,,0,6.2,1.7,36
2018-11-03,08:00,,1029,88.3,,,17,,,,14,6.2,1.8,7
2018-11-03,09:00,,1029,87.1,,,24,,,,38,6.5,2.6,7
2018-11-03,10:00,,1029,85.9,,,25,,,,68,6.9,2.4,18
2018-11-03,11:00,,1029,83.8,,,25,,,,97,7.4,2.3,30
2018-11-03,12:00,,1028,81.8,,,27,,,,130,8.1,2.6,14
2018-11-03,13:00,,1028,78.9,,,28,,,,154,8.9,3.0,29
2018-11-03,14:00,,1027,79.1,,,27,,,,101,8.9,3.2,33
2018-11-03,15:00,,1027,81.2,,,25,,,,37,8.6,2.6,26
2018-11-03,16:00,,1027,83.4,,,22,,,,19,8.3,2.7,30
2018-11-03,17:00,,1027,85.2,,,23,,,,2,8.1,2.5,35
2018-11-03,18:00,,1027,86.4,,,22,,,,0,7.9,2.4,36
2018-11-03,19:00,,1027,87.6,,,21,,,,0,7.8,2.3,37
2018-11-03,20:00,,1026,88.7,,,20,,,,0,7.6,2.2,33
2018-11-03,21:00,,1026,89.9,,,15,,,,0,7.6,1.5,29
2018-11-03,22:00,,1026,90.3,,,11,,,,0,7.6,1.2,26
2018-11-03,23:00,,1025,91.0,,,7,,,,0,7.6,1.0,27
