Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,01:00,,997,80.1,15,44,,28,,,,,1.1,112
2019-02-01,02:00,,996,81.5,7,33,,24,,,,,1.1,113
2019-02-01,03:00,,996,82.1,5,27,,23,,,,,1.0,112
2019-02-01,04:00,,996,83.3,6,28,,20,,,,,1.2,112
2019-02-01,05:00,,995,83.4,16,28,,17,,,,,1.4,112
2019-02-01,06:00,,995,80.8,18,29,,15,,,,,1.5,112
2019-02-01,07:00,,994,79.2,52,50,,18,,,,,1.4,110
2019-02-01,08:00,,994,77.0,73,59,,23,,,,0.4,1.3,110
2019-02-01,09:00,,993,75.9,84,63,,28,,,,0.9,1.3,111
2019-02-01,10:00,,994,70.0,47,52,,69,,,,2.0,1.3,109
2019-02-01,11:00,,994,67.8,74,64,,94,,,,2.7,1.1,108
2019-02-01,12:00,,994,65.0,50,55,,75,,,,3.3,1.2,107
2019-02-01,13:00,,994,64.8,47,56,,54,,,,3.7,1.3,105
2019-02-01,14:00,,994,65.1,61,61,,47,,,,4.0,1.0,108
2019-02-01,15:00,,994,64.5,60,62,,42,,,,4.4,1.1,107
2019-02-01,16:00,,994,63.5,58,63,,42,,,,4.9,1.0,109
2019-02-01,17:00,,994,66.9,74,71,,62,,,,4.6,1.0,111
2019-02-01,18:00,,993,69.6,119,83,,65,,,,4.6,0.8,113
2019-02-01,19:00,,993,72.3,64,63,,48,,,,4.1,1.2,109
2019-02-01,20:00,,992,75.0,61,61,,70,,,,3.8,1.0,112
2019-02-01,21:00,,993,75.5,53,60,,75,,,,3.5,0.8,112
2019-02-01,22:00,,993,76.2,42,53,,64,,,,3.1,0.5,156
2019-02-01,23:00,,992,79.6,33,47,,41,,,,2.6,0.9,109
2019-02-02,00:00,,992,78.4,21,38,,32,,,,2.9,0.8,111
2019-02-02,01:00,,992,80.5,17,31,,30,,,,2.8,0.7,109
2019-02-02,02:00,,992,82.3,13,28,,26,,,,2.5,0.4,176
2019-02-02,03:00,,992,81.9,13,28,,27,,,,2.5,0.4,170
2019-02-02,04:00,,992,83.3,13,24,,27,,,,2.3,0.4,256
2019-02-02,05:00,,992,85.9,9,25,,25,,,,2.0,0.5,260
2019-02-02,06:00,,992,86.7,11,24,,26,,,,1.9,0.5,261
2019-02-02,07:00,,993,88.2,17,26,,29,,,,1.8,0.5,262
2019-02-02,08:00,,993,89.5,24,30,,37,,,,1.7,0.5,268
2019-02-02,09:00,,994,89.3,40,39,,43,,,,2.0,0.4,254
2019-02-02,10:00,,995,89.3,54,43,,53,,,,2.2,0.5,274
2019-02-02,11:00,,995,89.6,38,37,,55,,,,2.2,0.7,283
2019-02-02,12:00,,995,90.5,43,38,,53,,,,2.4,0.8,289
2019-02-02,13:00,,996,93.5,33,36,,54,,,,2.1,1.2,290
2019-02-02,14:00,,996,94.4,44,38,,47,,,,2.1,0.9,291
2019-02-02,15:00,,997,93.9,41,39,,40,,,,2.1,1.0,290
2019-02-02,16:00,,998,95.7,42,40,,45,,,,1.9,0.9,288
2019-02-02,17:00,,999,96.0,36,39,,44,,,,2.0,1.1,291
2019-02-02,18:00,,1000,96.0,39,39,,43,,,,1.8,1.0,291
2019-02-02,19:00,,1000,94.6,38,40,,41,,,,1.9,1.1,291
2019-02-02,20:00,,1001,93.0,54,43,,46,,,,2.3,0.5,168
2019-02-02,21:00,,1002,91.6,47,40,,45,,,,2.6,0.6,281
2019-02-02,22:00,,1003,93.3,34,37,,42,,,,2.2,0.8,283
2019-02-02,23:00,,1004,91.3,27,36,,30,,,,2.1,0.7,273
2019-02-03,00:00,,1005,91.8,21,32,,33,,,,1.8,0.7,272
2019-02-03,01:00,,1006,92.7,19,29,,35,,,,1.7,0.8,272
2019-02-03,02:00,,1006,94.2,16,25,,38,,,,1.5,0.9,270
2019-02-03,03:00,,1006,94.6,8,22,,39,,,,1.4,1.0,271
2019-02-03,04:00,,1007,92.2,6,15,,34,,,,1.2,1.1,264
2019-02-03,05:00,,1008,89.3,11,21,,31,,,,1.2,0.8,270
2019-02-03,06:00,,1009,88.3,9,21,,32,,,,1.4,0.7,270
2019-02-03,07:00,,1009,89.9,8,18,,32,,,,1.3,0.9,265
2019-02-03,08:00,,1010,91.5,5,17,,33,,,,0.9,1.3,271
2019-02-03,09:00,,1010,90.8,6,14,,29,,,,0.6,1.4,269
2019-02-03,10:00,,1011,89.9,15,19,,32,,,,0.7,1.1,270
2019-02-03,11:00,,1012,90.2,14,20,,26,,,,0.9,1.2,268
2019-02-03,12:00,,1012,91.7,17,22,,28,,,,1.0,1.1,268
2019-02-03,13:00,,1013,92.7,17,22,,27,,,,1.0,1.3,269
2019-02-03,14:00,,1013,96.8,23,24,,30,,,,0.7,1.2,269
2019-02-03,15:00,,1014,98.6,30,28,,24,,,,0.7,1.1,269
2019-02-03,16:00,,1015,98.9,28,28,,25,,,,0.8,1.0,268
2019-02-03,17:00,,1016,97.5,29,30,,20,,,,1.1,0.9,269
2019-02-03,18:00,,1017,94.2,32,36,,19,,,,1.2,1.0,276
2019-02-03,19:00,,1018,92.1,31,39,,22,,,,1.3,0.9,274
2019-02-03,20:00,,1019,90.3,28,39,,18,,,,1.5,0.9,278
2019-02-03,21:00,,1020,90.0,19,36,,17,,,,1.4,1.0,283
2019-02-03,22:00,,1021,87.2,16,32,,15,,,,1.6,1.1,284
2019-02-03,23:00,,1022,86.1,10,28,,12,,,,1.6,1.0,283
2019-02-04,00:00,,1023,87.1,7,20,,10,,,,1.5,1.1,284
2019-02-04,01:00,,1023,90.2,4,18,,9,,,,1.1,1.2,286
2019-02-04,02:00,,1024,91.5,3,19,,9,,,,1.0,1.2,290
2019-02-04,03:00,,1025,91.8,3,22,,11,,,,1.0,0.8,289
2019-02-04,04:00,,1025,90.7,6,27,,8,,,,1.0,0.5,139
2019-02-04,05:00,,1026,90.3,7,23,,6,,,,0.5,1.6,294
2019-02-04,06:00,,1027,90.1,9,25,,7,,,,0.5,1.5,294
2019-02-04,07:00,,1027,90.7,49,52,,12,,,,0.4,0.9,292
2019-02-04,08:00,,1028,90.0,81,66,,15,,,,0.2,0.7,109
2019-02-04,09:00,,1028,90.3,67,59,,17,,,,,0.6,112
2019-02-04,10:00,,1028,87.1,57,50,,17,,,,0.8,0.7,105
2019-02-04,11:00,,1029,81.0,74,53,,15,,,,2.1,0.8,110
