Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,01:00,,998,88.5,,,12,,,,0,,1.1,183
2019-02-01,02:00,,998,89.9,,,11,,,,0,,0.9,217
2019-02-01,03:00,,997,87.0,,,24,,,,0,,1.2,196
2019-02-01,04:00,,996,78.6,,,40,,,,0,,3.0,170
2019-02-01,05:00,,996,75.2,,,43,,,,0,,3.9,173
2019-02-01,06:00,,995,74.2,,,48,,,,0,,4.6,165
2019-02-01,07:00,,995,77.4,,,51,,,,0,,3.2,178
2019-02-01,08:00,,995,76.3,,,52,,,,0,,4.9,179
2019-02-01,09:00,,995,75.4,,,51,,,,19,,6.5,174
2019-02-01,10:00,,995,74.5,,,49,,,,66,,7.8,171
2019-02-01,11:00,,995,73.4,,,48,,,,72,,7.1,172
2019-02-01,12:00,,995,72.7,,,47,,,,98,0.0,5.7,174
2019-02-01,13:00,,996,73.0,,,46,,,,56,0.4,3.8,178
2019-02-01,14:00,,995,72.6,,,44,,,,66,0.7,3.6,182
2019-02-01,15:00,,995,71.6,,,42,,,,93,1.4,4.3,178
2019-02-01,16:00,,994,72.0,,,40,,,,63,1.7,1.8,215
2019-02-01,17:00,,994,75.3,,,33,,,,18,1.2,1.1,224
2019-02-01,18:00,,994,79.1,,,25,,,,0,0.5,1.4,210
2019-02-01,19:00,,993,79.9,,,28,,,,0,0.4,1.3,175
2019-02-01,20:00,,993,75.6,,,41,,,,0,0.7,1.4,171
2019-02-01,21:00,,993,75.6,,,39,,,,0,0.6,2.7,196
2019-02-01,22:00,,993,85.3,,,34,,,,0,0.1,1.3,210
2019-02-01,23:00,,993,91.7,,,31,,,,0,,1.0,253
2019-02-02,00:00,,993,95.1,,,28,,,,0,,0.3,270
2019-02-02,01:00,,993,96.5,,,19,,,,0,,0.6,17
2019-02-02,02:00,,993,97.2,,,6,,,,0,,0.5,37
2019-02-02,03:00,,993,97.7,,,14,,,,0,,0.9,61
2019-02-02,04:00,,993,97.4,,,14,,,,0,,0.9,59
2019-02-02,05:00,,993,97.2,,,11,,,,0,,0.9,36
2019-02-02,06:00,,994,97.2,,,10,,,,0,,0.8,97
2019-02-02,07:00,,994,97.4,,,4,,,,0,,0.7,32
2019-02-02,08:00,,994,97.3,,,1,,,,0,0.0,0.6,236
2019-02-02,09:00,,995,97.3,,,3,,,,4,0.1,0.6,360
2019-02-02,10:00,,996,97.1,,,4,,,,23,0.2,1.2,203
2019-02-02,11:00,,996,95.4,,,11,,,,54,0.7,1.1,198
2019-02-02,12:00,,996,94.1,,,15,,,,64,1.2,1.5,199
2019-02-02,13:00,,997,92.7,,,17,,,,66,1.5,2.0,195
2019-02-02,14:00,,997,92.4,,,17,,,,69,1.8,1.7,189
2019-02-02,15:00,,998,90.5,,,21,,,,109,2.2,2.0,191
2019-02-02,16:00,,999,90.3,,,17,,,,27,2.2,1.7,208
2019-02-02,17:00,,1000,91.7,,,12,,,,10,2.0,1.6,195
2019-02-02,18:00,,1000,93.4,,,9,,,,0,1.7,1.7,187
2019-02-02,19:00,,1001,93.9,,,9,,,,0,1.7,1.9,183
2019-02-02,20:00,,1002,94.3,,,6,,,,0,1.6,1.7,187
2019-02-02,21:00,,1003,96.2,,,4,,,,0,1.2,1.2,182
2019-02-02,22:00,,1003,97.2,,,2,,,,0,0.9,1.0,236
2019-02-02,23:00,,1004,97.7,,,2,,,,0,0.9,0.8,7
2019-02-03,00:00,,1005,97.4,,,2,,,,0,1.1,0.8,57
2019-02-03,01:00,,1006,97.0,,,8,,,,0,1.0,2.8,353
