Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,01:00,,996,83.2,4,20,,30,,,,,1.3,
2019-02-01,02:00,,996,83.2,2,18,,29,,,,,1.4,
2019-02-01,03:00,,996,83.4,2,17,,26,,,,,1.0,
2019-02-01,04:00,,995,81.8,2,19,,24,,,,,0.8,
2019-02-01,05:00,,995,79.4,5,19,,22,,,,,1.0,
2019-02-01,06:00,,994,78.6,15,28,,23,,,,,1.9,
2019-02-01,07:00,,994,78.0,31,37,,25,,,,,1.9,
2019-02-01,08:00,,993,76.0,61,54,,26,,,,,1.0,
2019-02-01,09:00,,993,74.7,35,40,,24,,,,,1.5,
2019-02-01,10:00,,993,75.5,46,41,,25,,,,,1.2,
2019-02-01,11:00,,994,71.2,48,46,,32,,,,0.9,1.4,
2019-02-01,12:00,,994,70.0,49,48,,35,,,,1.3,1.1,
2019-02-01,13:00,,994,72.1,48,51,,33,,,,1.8,1.1,
2019-02-01,14:00,,994,74.2,50,50,,31,,,,2.2,1.0,
2019-02-01,15:00,,994,75.0,51,51,,27,,,,2.4,1.0,
2019-02-01,16:00,,994,81.2,47,52,,24,,,,2.2,1.0,
2019-02-01,17:00,,993,85.0,71,69,,26,,,,2.2,0.5,
2019-02-01,18:00,,993,80.1,51,56,,27,,,,1.7,1.0,
2019-02-01,19:00,,993,79.9,60,61,,31,,,,1.0,0.5,
2019-02-01,20:00,,992,80.0,18,34,,35,,,,0.9,1.3,
2019-02-01,21:00,,992,81.7,14,35,,29,,,,1.0,0.8,
2019-02-01,22:00,,992,82.3,15,38,,31,,,,1.2,0.6,
2019-02-01,23:00,,991,86.7,16,41,,33,,,,1.3,0.3,
2019-02-02,00:00,,991,93.1,8,32,,33,,,,0.9,0.2,
2019-02-02,01:00,,991,95.7,4,25,,33,,,,0.9,0.2,
2019-02-02,02:00,,991,98.0,4,24,,32,,,,0.7,0.2,
2019-02-02,03:00,,991,98.8,4,35,,35,,,,0.7,0.2,
2019-02-02,04:00,,991,99.3,8,40,,36,,,,0.7,0.5,
2019-02-02,05:00,,991,98.9,10,34,,33,,,,0.8,0.3,
2019-02-02,06:00,,991,98.3,21,42,,38,,,,0.7,0.3,
2019-02-02,07:00,,992,98.2,30,49,,37,,,,0.4,0.2,
2019-02-02,08:00,,992,97.9,36,51,,33,,,,0.6,0.3,
2019-02-02,09:00,,993,97.6,64,56,,36,,,,0.7,0.4,
2019-02-02,10:00,,994,97.6,74,56,,39,,,,0.8,0.5,
2019-02-02,11:00,,994,95.9,91,60,,44,,,,1.3,0.3,
