Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,01:00,,1,6,95,13,
2018-08-01,02:00,,1,7,90,13,
2018-08-01,03:00,,1,6,95,16,
2018-08-01,04:00,,1,8,84,16,
2018-08-01,05:00,,1,11,80,16,
2018-08-01,06:00,,1,15,72,17,
2018-08-01,07:00,,1,18,76,18,
2018-08-01,08:00,,2,18,69,18,
2018-08-01,09:00,,2,13,75,16,
2018-08-01,10:00,,1,9,93,16,
2018-08-01,11:00,,1,8,121,19,
2018-08-01,12:00,,1,6,132,21,
2018-08-01,13:00,,1,5,144,21,
2018-08-01,14:00,,1,5,153,22,
2018-08-01,15:00,,1,4,151,25,
2018-08-01,16:00,,1,3,144,24,
2018-08-01,17:00,,1,7,140,24,
2018-08-01,18:00,,1,5,139,31,
2018-08-01,19:00,,1,4,139,23,
2018-08-01,20:00,,1,7,127,18,
2018-08-01,21:00,,1,7,137,18,
2018-08-01,22:00,,1,8,125,19,
2018-08-01,23:00,,1,8,111,18,
2018-08-02,00:00,,1,8,102,18,
2018-08-02,01:00,,1,9,95,19,
2018-08-02,02:00,,1,11,88,19,
2018-08-02,03:00,,1,10,88,25,
2018-08-02,04:00,,1,10,78,20,
2018-08-02,05:00,,2,12,59,20,
2018-08-02,06:00,,2,11,61,21,
2018-08-02,07:00,,2,10,68,21,
2018-08-02,08:00,,1,8,76,21,
2018-08-02,09:00,,1,6,84,17,
2018-08-02,10:00,,1,6,103,17,
2018-08-02,11:00,,1,5,112,20,
2018-08-02,12:00,,1,4,123,23,
2018-08-02,13:00,,1,4,129,29,
2018-08-02,14:00,,1,3,132,24,
2018-08-02,15:00,,1,4,125,19,
2018-08-02,16:00,,1,3,126,18,
2018-08-02,17:00,,1,3,126,21,
2018-08-02,18:00,,1,3,127,18,
2018-08-02,19:00,,1,8,116,18,
2018-08-02,20:00,,1,12,106,14,
2018-08-02,21:00,,1,9,99,15,
2018-08-02,22:00,,1,5,96,13,
2018-08-02,23:00,,1,4,96,13,
2018-08-03,00:00,,1,6,89,12,
2018-08-03,01:00,,1,8,77,13,
2018-08-03,02:00,,1,8,72,13,
2018-08-03,03:00,,1,14,56,14,
2018-08-03,04:00,,1,11,45,16,
2018-08-03,05:00,,1,15,37,16,
2018-08-03,06:00,,2,15,31,17,
2018-08-03,07:00,,2,10,51,17,
2018-08-03,08:00,,2,9,57,18,
2018-08-03,09:00,,2,10,62,19,
2018-08-03,10:00,,2,8,77,19,
2018-08-03,11:00,,1,7,102,18,
2018-08-03,12:00,,1,8,116,51,
2018-08-03,13:00,,1,5,123,89,
2018-08-03,14:00,,1,6,127,27,
2018-08-03,15:00,,1,4,130,21,
2018-08-03,16:00,,1,3,132,19,
2018-08-03,17:00,,1,3,130,19,
2018-08-03,18:00,,1,3,130,17,
2018-08-03,19:00,,1,4,126,17,
2018-08-03,20:00,,1,7,116,16,
2018-08-03,21:00,,1,9,106,19,
2018-08-03,22:00,,1,18,91,19,
2018-08-03,23:00,,1,15,85,19,
2018-08-04,00:00,,1,13,89,16,
2018-08-04,01:00,,1,32,79,15,
2018-08-04,02:00,,1,20,89,14,
2018-08-04,03:00,,1,8,95,13,
2018-08-04,04:00,,1,14,83,13,
2018-08-04,05:00,,1,16,67,15,
2018-08-04,06:00,,1,14,55,17,
2018-08-04,07:00,,1,11,66,17,
2018-08-04,08:00,,2,16,68,18,
2018-08-04,09:00,,1,12,90,21,
2018-08-04,10:00,,1,8,127,20,
2018-08-04,11:00,,1,5,141,19,
2018-08-04,12:00,,1,3,142,16,
2018-08-04,13:00,,1,3,145,14,
2018-08-04,14:00,,1,4,146,18,
2018-08-04,15:00,,1,6,145,18,
2018-08-04,16:00,,1,5,146,16,
2018-08-04,17:00,,1,11,122,16,
2018-08-04,18:00,,1,6,127,15,
2018-08-04,19:00,,1,11,117,14,
2018-08-04,20:00,,1,13,106,16,
2018-08-04,21:00,,1,19,95,15,
2018-08-04,22:00,,1,20,84,19,
2018-08-04,23:00,,1,20,70,19,
2018-08-05,00:00,,1,17,85,18,
2018-08-05,01:00,,1,23,67,19,
2018-08-05,02:00,,1,14,86,21,
2018-08-05,03:00,,1,11,81,17,
2018-08-05,04:00,,1,11,71,16,
2018-08-05,05:00,,1,9,81,16,
2018-08-05,06:00,,1,9,70,18,
2018-08-05,07:00,,1,11,65,18,
2018-08-05,08:00,,1,7,69,16,
2018-08-05,09:00,,2,5,76,10,
2018-08-05,10:00,,1,4,81,7,
2018-08-05,11:00,,1,4,83,5,
2018-08-05,12:00,,1,4,84,6,
2018-08-05,13:00,,1,3,82,8,
2018-08-05,14:00,,1,3,86,10,
2018-08-05,15:00,,1,2,85,7,
2018-08-05,16:00,,1,2,86,5,
2018-08-05,17:00,,1,2,92,4,
2018-08-05,18:00,,1,2,91,5,
2018-08-05,19:00,,1,3,90,4,
2018-08-05,20:00,,1,4,85,5,
2018-08-05,21:00,,1,6,81,4,
2018-08-05,22:00,,1,7,70,6,
2018-08-05,23:00,,1,7,74,7,
2018-08-06,00:00,,1,7,76,6,
2018-08-06,01:00,,1,5,77,5,
2018-08-06,02:00,,1,12,68,7,
2018-08-06,03:00,,1,15,58,8,
2018-08-06,04:00,,1,23,39,8,
2018-08-06,05:00,,2,41,11,8,
2018-08-06,06:00,,4,29,19,8,
2018-08-06,07:00,,6,25,26,9,
2018-08-06,08:00,,6,22,47,8,
