Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,01:00,,,,141,,,,
2018-08-01,02:00,,,,89,,,,
2018-08-01,03:00,,,,76,,,,
2018-08-01,04:00,,,,67,,,,
2018-08-01,05:00,,,,66,,,,
2018-08-01,06:00,,,,61,,,,
2018-08-01,07:00,,,,63,,,,
2018-08-01,08:00,,,,67,,,,
2018-08-01,09:00,,,,69,,,,
2018-08-01,10:00,,,,69,,,,
2018-08-01,11:00,,,,77,,,,
2018-08-01,12:00,,,,95,,,,
2018-08-01,13:00,,,,118,,,,
2018-08-01,14:00,,,,127,,,,
2018-08-01,15:00,,,,126,,,,
2018-08-01,16:00,,,,129,,,,
2018-08-01,17:00,,,,125,,,,
2018-08-01,18:00,,,,123,,,,
2018-08-01,19:00,,,,118,,,,
2018-08-01,20:00,,,,92,,,,
2018-08-01,21:00,,,,104,,,,
2018-08-01,22:00,,,,106,,,,
2018-08-01,23:00,,,,95,,,,
2018-08-02,00:00,,,,81,,,,
2018-08-02,01:00,,,,65,,,,
2018-08-02,02:00,,,,69,,,,
2018-08-02,03:00,,,,66,,,,
2018-08-02,04:00,,,,73,,,,
2018-08-02,05:00,,,,77,,,,
2018-08-02,06:00,,,,89,,,,
2018-08-02,07:00,,,,93,,,,
2018-08-02,08:00,,,,89,,,,
2018-08-02,09:00,,,,91,,,,
2018-08-02,10:00,,,,96,,,,
2018-08-02,11:00,,,,111,,,,
2018-08-02,12:00,,,,125,,,,
2018-08-02,13:00,,,,130,,,,
2018-08-02,14:00,,,,130,,,,
2018-08-02,15:00,,,,129,,,,
2018-08-02,16:00,,,,134,,,,
2018-08-02,17:00,,,,135,,,,
2018-08-02,18:00,,,,138,,,,
2018-08-02,19:00,,,,141,,,,
2018-08-02,20:00,,,,132,,,,
2018-08-02,21:00,,,,118,,,,
2018-08-02,22:00,,,,101,,,,
2018-08-02,23:00,,,,85,,,,
2018-08-03,00:00,,,,77,,,,
2018-08-03,01:00,,,,71,,,,
2018-08-03,02:00,,,,59,,,,
2018-08-03,03:00,,,,79,,,,
2018-08-03,04:00,,,,69,,,,
2018-08-03,05:00,,,,62,,,,
2018-08-03,06:00,,,,71,,,,
2018-08-03,07:00,,,,75,,,,
2018-08-03,08:00,,,,80,,,,
2018-08-03,09:00,,,,96,,,,
2018-08-03,10:00,,,,107,,,,
2018-08-03,11:00,,,,119,,,,
2018-08-03,12:00,,,,129,,,,
2018-08-03,13:00,,,,137,,,,
2018-08-03,14:00,,,,138,,,,
2018-08-03,15:00,,,,139,,,,
2018-08-03,16:00,,,,141,,,,
2018-08-03,17:00,,,,141,,,,
2018-08-03,18:00,,,,139,,,,
2018-08-03,19:00,,,,132,,,,
2018-08-03,20:00,,,,119,,,,
2018-08-03,21:00,,,,103,,,,
2018-08-03,22:00,,,,109,,,,
2018-08-03,23:00,,,,110,,,,
2018-08-04,00:00,,,,100,,,,
2018-08-04,01:00,,,,93,,,,
2018-08-04,02:00,,,,89,,,,
2018-08-04,03:00,,,,89,,,,
2018-08-04,04:00,,,,79,,,,
2018-08-04,05:00,,,,79,,,,
2018-08-04,06:00,,,,52,,,,
2018-08-04,07:00,,,,52,,,,
2018-08-04,08:00,,,,87,,,,
2018-08-04,09:00,,,,101,,,,
2018-08-04,10:00,,,,112,,,,
2018-08-04,11:00,,,,140,,,,
2018-08-04,12:00,,,,156,,,,
2018-08-04,13:00,,,,157,,,,
2018-08-04,14:00,,,,156,,,,
2018-08-04,15:00,,,,155,,,,
2018-08-04,16:00,,,,160,,,,
2018-08-04,17:00,,,,172,,,,
2018-08-04,18:00,,,,174,,,,
2018-08-04,19:00,,,,163,,,,
2018-08-04,20:00,,,,147,,,,
2018-08-04,21:00,,,,124,,,,
2018-08-04,22:00,,,,110,,,,
2018-08-04,23:00,,,,94,,,,
2018-08-05,00:00,,,,72,,,,
2018-08-05,01:00,,,,74,,,,
2018-08-05,02:00,,,,63,,,,
2018-08-05,03:00,,,,51,,,,
2018-08-05,04:00,,,,48,,,,
2018-08-05,05:00,,,,50,,,,
2018-08-05,06:00,,,,57,,,,
2018-08-05,07:00,,,,52,,,,
2018-08-05,08:00,,,,57,,,,
2018-08-05,09:00,,,,60,,,,
2018-08-05,10:00,,,,64,,,,
2018-08-05,11:00,,,,66,,,,
2018-08-05,12:00,,,,76,,,,
2018-08-05,13:00,,,,83,,,,
2018-08-05,14:00,,,,85,,,,
2018-08-05,15:00,,,,88,,,,
2018-08-05,16:00,,,,90,,,,
2018-08-05,17:00,,,,92,,,,
2018-08-05,18:00,,,,92,,,,
2018-08-05,19:00,,,,90,,,,
2018-08-05,20:00,,,,80,,,,
2018-08-05,21:00,,,,62,,,,
2018-08-05,22:00,,,,53,,,,
2018-08-05,23:00,,,,51,,,,
2018-08-06,00:00,,,,56,,,,
2018-08-06,01:00,,,,51,,,,
2018-08-06,02:00,,,,38,,,,
2018-08-06,03:00,,,,31,,,,
2018-08-06,04:00,,,,17,,,,
2018-08-06,05:00,,,,6,,,,
2018-08-06,06:00,,,,8,,,,
2018-08-06,07:00,,,,24,,,,
2018-08-06,08:00,,,,53,,,,
2018-08-06,09:00,,,,70,,,,
2018-08-06,10:00,,,,83,,,,
2018-08-06,11:00,,,,92,,,,
2018-08-06,12:00,,,,101,,,,
2018-08-06,13:00,,,,111,,,,
2018-08-06,14:00,,,,119,,,,
2018-08-06,15:00,,,,122,,,,
2018-08-06,16:00,,,,131,,,,
2018-08-06,17:00,,,,140,,,,
2018-08-06,18:00,,,,130,,,,
2018-08-06,19:00,,,,122,,,,
2018-08-06,20:00,,,,109,,,,
2018-08-06,21:00,,,,86,,,,
2018-08-06,22:00,,,,81,,,,
2018-08-06,23:00,,,,78,,,,
2018-08-07,00:00,,,,89,,,,
2018-08-07,01:00,,,,80,,,,
2018-08-07,02:00,,,,64,,,,
2018-08-07,03:00,,,,64,,,,
2018-08-07,04:00,,,,58,,,,
2018-08-07,05:00,,,,53,,,,
2018-08-07,06:00,,,,50,,,,
2018-08-07,07:00,,,,61,,,,
2018-08-07,08:00,,,,75,,,,
2018-08-07,09:00,,,,90,,,,
2018-08-07,10:00,,,,112,,,,
2018-08-07,11:00,,,,134,,,,
2018-08-07,12:00,,,,149,,,,
2018-08-07,13:00,,,,152,,,,
2018-08-07,14:00,,,,153,,,,
2018-08-07,15:00,,,,150,,,,
2018-08-07,16:00,,,,156,,,,
2018-08-07,17:00,,,,157,,,,
2018-08-07,18:00,,,,152,,,,
2018-08-07,19:00,,,,143,,,,
2018-08-07,20:00,,,,128,,,,
2018-08-07,21:00,,,,118,,,,
2018-08-07,22:00,,,,103,,,,
2018-08-07,23:00,,,,101,,,,
2018-08-08,00:00,,,,93,,,,
2018-08-08,01:00,,,,90,,,,
2018-08-08,02:00,,,,91,,,,
2018-08-08,03:00,,,,87,,,,
2018-08-08,04:00,,,,80,,,,
2018-08-08,05:00,,,,70,,,,
2018-08-08,06:00,,,,61,,,,
2018-08-08,07:00,,,,71,,,,
2018-08-08,08:00,,,,88,,,,
2018-08-08,09:00,,,,117,,,,
2018-08-08,10:00,,,,131,,,,
