Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,01:00,,,,59,,
2018-08-01,02:00,,,,58,,
2018-08-01,03:00,,,,47,,
2018-08-01,04:00,,,,38,,
2018-08-01,05:00,,,,27,,
2018-08-01,06:00,,,,49,,
2018-08-01,07:00,,,,72,,
2018-08-01,08:00,,,,79,,
2018-08-01,09:00,,,,84,,
2018-08-01,10:00,,,,97,,
2018-08-01,11:00,,,,116,,
2018-08-01,12:00,,,,129,,
2018-08-01,13:00,,,,116,,
2018-08-01,14:00,,,,126,,
2018-08-01,15:00,,,,130,,
2018-08-01,16:00,,,,151,,
2018-08-01,17:00,,,,163,,
2018-08-01,18:00,,,,162,,
2018-08-01,19:00,,,,158,,
2018-08-01,20:00,,,,143,,
2018-08-01,21:00,,,,129,,
2018-08-01,22:00,,,,112,,
2018-08-01,23:00,,,,97,,
2018-08-02,00:00,,,,77,,
2018-08-02,01:00,,,,69,,
2018-08-02,02:00,,,,56,,
2018-08-02,03:00,,,,47,,
2018-08-02,04:00,,,,38,,
2018-08-02,05:00,,,,31,,
2018-08-02,06:00,,,,43,,
2018-08-02,07:00,,,,57,,
2018-08-02,08:00,,,,66,,
2018-08-02,09:00,,,,83,,
2018-08-02,10:00,,,,111,,
2018-08-02,11:00,,,,125,,
2018-08-02,12:00,,,,140,,
2018-08-02,13:00,,,,148,,
2018-08-02,14:00,,,,151,,
2018-08-02,15:00,,,,151,,
2018-08-02,16:00,,,,149,,
2018-08-02,17:00,,,,146,,
2018-08-02,18:00,,,,146,,
2018-08-02,19:00,,,,148,,
2018-08-02,20:00,,,,149,,
2018-08-02,21:00,,,,135,,
2018-08-02,22:00,,,,121,,
2018-08-02,23:00,,,,101,,
2018-08-03,00:00,,,,77,,
2018-08-03,01:00,,,,66,,
2018-08-03,02:00,,,,57,,
2018-08-03,03:00,,,,50,,
2018-08-03,04:00,,,,44,,
2018-08-03,05:00,,,,32,,
2018-08-03,06:00,,,,25,,
2018-08-03,07:00,,,,27,,
2018-08-03,08:00,,,,55,,
2018-08-03,09:00,,,,86,,
2018-08-03,10:00,,,,110,,
2018-08-03,11:00,,,,130,,
2018-08-03,12:00,,,,143,,
2018-08-03,13:00,,,,151,,
2018-08-03,14:00,,,,149,,
2018-08-03,15:00,,,,140,,
2018-08-03,16:00,,,,143,,
2018-08-03,17:00,,,,140,,
2018-08-03,18:00,,,,146,,
2018-08-03,19:00,,,,139,,
2018-08-03,20:00,,,,129,,
2018-08-03,21:00,,,,109,,
2018-08-03,22:00,,,,78,,
2018-08-03,23:00,,,,69,,
2018-08-04,00:00,,,,55,,
2018-08-04,01:00,,,,45,,
2018-08-04,02:00,,,,36,,
2018-08-04,03:00,,,,32,,
2018-08-04,04:00,,,,20,,
2018-08-04,05:00,,,,18,,
2018-08-04,06:00,,,,20,,
2018-08-04,07:00,,,,25,,
2018-08-04,08:00,,,,49,,
2018-08-04,09:00,,,,70,,
2018-08-04,10:00,,,,77,,
2018-08-04,11:00,,,,100,,
2018-08-04,12:00,,,,128,,
2018-08-04,13:00,,,,138,,
2018-08-04,14:00,,,,140,,
2018-08-04,15:00,,,,139,,
2018-08-04,16:00,,,,146,,
2018-08-04,17:00,,,,164,,
2018-08-04,18:00,,,,160,,
2018-08-04,19:00,,,,157,,
2018-08-04,20:00,,,,143,,
2018-08-04,21:00,,,,106,,
2018-08-04,22:00,,,,86,,
2018-08-04,23:00,,,,79,,
2018-08-05,00:00,,,,119,,
2018-08-05,01:00,,,,68,,
2018-08-05,02:00,,,,51,,
2018-08-05,03:00,,,,48,,
2018-08-05,04:00,,,,66,,
2018-08-05,05:00,,,,43,,
2018-08-05,06:00,,,,35,,
2018-08-05,07:00,,,,35,,
2018-08-05,08:00,,,,43,,
2018-08-05,09:00,,,,53,,
2018-08-05,10:00,,,,56,,
2018-08-05,11:00,,,,58,,
2018-08-05,12:00,,,,71,,
2018-08-05,13:00,,,,73,,
2018-08-05,14:00,,,,82,,
2018-08-05,15:00,,,,89,,
2018-08-05,16:00,,,,91,,
2018-08-05,17:00,,,,92,,
2018-08-05,18:00,,,,94,,
2018-08-05,19:00,,,,99,,
2018-08-05,20:00,,,,94,,
2018-08-05,21:00,,,,85,,
2018-08-05,22:00,,,,69,,
2018-08-05,23:00,,,,57,,
2018-08-06,00:00,,,,40,,
