Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,,,,,,24.49,,14.51,
2018-08-01,01:00,,1,12,86,,23,,2.2
2018-08-01,02:00,,1,9,89,,22,,2.2
2018-08-01,03:00,,1,8,87,,25,,2.1
2018-08-01,04:00,,1,9,85,,21,,2.0
2018-08-01,05:00,,1,14,75,,24,,1.9
2018-08-01,06:00,,1,28,58,,25,,2.4
2018-08-01,07:00,,4,49,38,,33,,5.6
2018-08-01,08:00,,5,42,52,,38,,3.9
2018-08-01,09:00,,3,27,68,,33,,2.7
2018-08-01,10:00,,2,19,89,,28,,3.3
2018-08-01,11:00,,1,15,119,,29,,4.2
2018-08-01,12:00,,1,12,147,,28,,4.0
2018-08-01,13:00,,1,10,156,,29,,3.7
2018-08-01,14:00,,1,11,162,,34,,3.7
2018-08-01,15:00,,1,9,161,,34,,3.5
2018-08-01,16:00,,1,12,145,,33,,3.4
2018-08-01,17:00,,1,12,133,,30,,3.6
2018-08-01,18:00,,1,11,149,,28,,3.2
2018-08-01,19:00,,1,9,146,,32,,2.3
2018-08-01,20:00,,1,14,132,,29,,2.4
2018-08-01,21:00,,1,15,123,,28,,2.0
2018-08-01,22:00,,1,15,129,,28,,2.3
2018-08-01,23:00,,1,15,119,,30,,1.9
2018-08-02,00:00,,1,16,101,,30,,1.6
2018-08-02,01:00,,1,18,91,,28,,3.1
2018-08-02,02:00,,1,20,83,,27,,3.6
2018-08-02,03:00,,1,22,74,,29,,4.1
2018-08-02,04:00,,2,28,59,,30,,4.8
2018-08-02,05:00,,1,22,62,,29,,3.1
2018-08-02,06:00,,1,21,56,,28,,2.4
2018-08-02,07:00,,3,27,55,,32,,1.9
2018-08-02,08:00,,2,21,65,,35,,1.6
2018-08-02,09:00,,1,14,79,,33,,1.7
2018-08-02,10:00,,5,17,94,,30,,2.2
2018-08-02,11:00,,2,15,108,,,,3.1
2018-08-02,12:00,,1,11,125,,,,2.8
2018-08-02,13:00,,1,9,138,,,,3.0
2018-08-02,14:00,,1,8,140,,,,3.1
2018-08-02,15:00,,1,10,135,,,,2.6
2018-08-02,16:00,,1,10,131,,21,,2.4
2018-08-02,17:00,,1,9,133,,24,,2.4
2018-08-02,18:00,,1,13,126,,23,,2.0
2018-08-02,19:00,,1,8,105,,27,,0.5
2018-08-02,20:00,,1,13,84,,18,,0.5
2018-08-02,21:00,,1,20,52,,17,,0.5
2018-08-02,22:00,,1,30,35,,20,,0.5
2018-08-02,23:00,,1,29,27,,21,,0.5
2018-08-03,00:00,,1,22,28,,21,,0.5
2018-08-03,01:00,,1,28,16,,21,,0.5
2018-08-03,02:00,,1,24,13,,20,,0.5
2018-08-03,03:00,,1,26,10,,18,,1.1
2018-08-03,04:00,,2,25,8,,20,,1.6
2018-08-03,05:00,,3,31,2,,19,,1.7
2018-08-03,06:00,,9,34,3,,20,,1.9
2018-08-03,07:00,,7,38,23,,25,,2.0
2018-08-03,08:00,,4,27,46,,27,,2.4
2018-08-03,09:00,,2,15,67,,24,,1.9
