Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,01:00,,2,16,85,17,
2018-08-01,02:00,,5,16,83,14,
2018-08-01,03:00,,3,10,90,17,
2018-08-01,04:00,,3,15,79,18,
2018-08-01,05:00,,42,53,49,20,
2018-08-01,06:00,,41,63,39,23,
2018-08-01,07:00,,52,80,28,28,
2018-08-01,08:00,,37,58,39,34,
2018-08-01,09:00,,50,48,56,,
2018-08-01,10:00,,37,50,72,,
2018-08-01,11:00,,36,51,99,,
2018-08-01,12:00,,25,53,122,,
2018-08-01,13:00,,32,60,127,,
2018-08-01,14:00,,52,72,122,31,
2018-08-01,15:00,,68,98,111,33,
2018-08-01,16:00,,76,104,87,34,
2018-08-01,17:00,,53,79,97,29,
2018-08-01,18:00,,18,49,125,29,
2018-08-01,19:00,,9,31,130,30,
2018-08-01,20:00,,12,39,116,26,
2018-08-01,21:00,,4,29,114,24,
2018-08-01,22:00,,12,50,106,25,
2018-08-01,23:00,,9,40,96,26,
2018-08-02,00:00,,7,32,82,25,
2018-08-02,01:00,,8,28,79,24,
2018-08-02,02:00,,5,23,73,21,
2018-08-02,03:00,,5,27,61,19,
2018-08-02,04:00,,7,33,51,21,
2018-08-02,05:00,,24,48,41,23,
2018-08-02,06:00,,45,48,39,27,
2018-08-02,07:00,,65,65,35,30,
2018-08-02,08:00,,49,51,43,35,
2018-08-02,09:00,,39,49,54,32,
2018-08-02,10:00,,46,55,61,31,
2018-08-02,11:00,,23,33,82,30,
2018-08-02,12:00,,27,40,83,27,
2018-08-02,13:00,,21,42,112,28,
2018-08-02,14:00,,63,81,95,29,
2018-08-02,15:00,,53,75,95,30,
2018-08-02,16:00,,64,85,86,23,
2018-08-02,17:00,,52,84,87,23,
2018-08-02,18:00,,37,50,101,21,
2018-08-02,19:00,,21,30,93,,
2018-08-02,20:00,,23,46,62,,
2018-08-02,21:00,,21,42,42,,
2018-08-02,22:00,,20,50,31,,
2018-08-02,23:00,,11,35,28,,
2018-08-03,00:00,,14,27,28,,
2018-08-03,01:00,,5,25,21,,
2018-08-03,02:00,,3,22,16,,
2018-08-03,03:00,,13,25,10,,
2018-08-03,04:00,,10,29,8,17,
2018-08-03,05:00,,46,41,1,20,
2018-08-03,06:00,,66,52,3,21,
2018-08-03,07:00,,74,62,12,28,
2018-08-03,08:00,,57,55,27,34,
2018-08-03,09:00,,60,63,39,29,
2018-08-03,10:00,,44,54,53,28,
