Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,,,,,,14.58,,8.78,
2018-08-01,01:00,,1,5,108,,13,,
2018-08-01,02:00,,1,7,83,,7,,
2018-08-01,03:00,,1,11,69,,11,,
2018-08-01,04:00,,1,11,67,,16,,
2018-08-01,05:00,,1,11,66,,13,,
2018-08-01,06:00,,1,13,62,,10,,
2018-08-01,07:00,,1,16,60,,11,,
2018-08-01,08:00,,1,15,62,,11,,
2018-08-01,09:00,,2,15,70,,12,,
2018-08-01,10:00,,3,14,75,,14,,
2018-08-01,11:00,,2,15,78,,16,,
2018-08-01,12:00,,2,12,88,,17,,
2018-08-01,13:00,,1,12,109,,15,,
2018-08-01,14:00,,1,12,121,,15,,
2018-08-01,15:00,,1,11,128,,16,,
2018-08-01,16:00,,1,12,130,,15,,
2018-08-01,17:00,,1,9,123,,12,,
2018-08-01,18:00,,1,11,121,,12,,
2018-08-01,19:00,,1,14,114,,12,,
2018-08-01,20:00,,1,18,105,,11,,
2018-08-01,21:00,,1,23,88,,13,,
2018-08-01,22:00,,1,13,97,,13,,
2018-08-01,23:00,,1,12,94,,13,,
2018-08-02,00:00,,1,11,93,,12,,
2018-08-02,01:00,,1,16,78,,12,,
2018-08-02,02:00,,1,15,75,,12,,
2018-08-02,03:00,,1,14,69,,14,,
2018-08-02,04:00,,1,9,72,,13,,
2018-08-02,05:00,,1,10,72,,12,,
2018-08-02,06:00,,1,13,72,,12,,
2018-08-02,07:00,,1,13,89,,11,,
2018-08-02,08:00,,1,16,98,,11,,
2018-08-02,09:00,,1,16,91,,15,,
2018-08-02,10:00,,1,16,94,,22,,
2018-08-02,11:00,,1,13,102,,19,,
2018-08-02,12:00,,1,7,119,,12,,
2018-08-02,13:00,,1,6,126,,9,,
2018-08-02,14:00,,1,5,131,,11,,
2018-08-02,15:00,,1,6,134,,10,,
2018-08-02,16:00,,1,8,131,,14,,
2018-08-02,17:00,,1,6,134,,12,,
2018-08-02,18:00,,1,6,136,,11,,
2018-08-02,19:00,,1,6,134,,11,,
2018-08-02,20:00,,1,7,130,,15,,
2018-08-02,21:00,,1,10,118,,14,,
2018-08-02,22:00,,1,13,99,,14,,
2018-08-02,23:00,,1,12,90,,14,,
2018-08-03,00:00,,1,14,80,,10,,
2018-08-03,01:00,,1,17,76,,11,,
2018-08-03,02:00,,1,12,76,,11,,
2018-08-03,03:00,,1,12,73,,11,,
2018-08-03,04:00,,1,12,70,,11,,
2018-08-03,05:00,,1,14,65,,12,,
2018-08-03,06:00,,1,15,69,,13,,
2018-08-03,07:00,,1,21,67,,13,,
2018-08-03,08:00,,2,18,74,,17,,
2018-08-03,09:00,,1,14,86,,19,,
2018-08-03,10:00,,1,12,99,,19,,
2018-08-03,11:00,,1,13,111,,19,,
2018-08-03,12:00,,1,7,128,,21,,
2018-08-03,13:00,,1,6,130,,21,,
2018-08-03,14:00,,1,5,133,,20,,
2018-08-03,15:00,,1,5,140,,23,,
2018-08-03,16:00,,1,6,141,,23,,
2018-08-03,17:00,,1,5,142,,22,,
2018-08-03,18:00,,1,5,141,,19,,
2018-08-03,19:00,,1,4,134,,20,,
2018-08-03,20:00,,1,6,126,,17,,
2018-08-03,21:00,,1,14,108,,19,,
2018-08-03,22:00,,1,19,89,,20,,
2018-08-03,23:00,,1,23,75,,20,,
2018-08-04,00:00,,1,16,90,,22,,
2018-08-04,01:00,,1,9,103,,18,,
2018-08-04,02:00,,1,8,104,,16,,
2018-08-04,03:00,,1,8,101,,16,,
2018-08-04,04:00,,1,9,92,,16,,
2018-08-04,05:00,,1,10,84,,15,,
2018-08-04,06:00,,1,12,73,,17,,
2018-08-04,07:00,,1,16,69,,14,,
2018-08-04,08:00,,1,12,94,,15,,
2018-08-04,09:00,,1,13,104,,18,,
2018-08-04,10:00,,2,21,111,,21,,
2018-08-04,11:00,,1,14,138,,24,,
2018-08-04,12:00,,1,9,153,,24,,
2018-08-04,13:00,,1,6,160,,23,,
2018-08-04,15:00,,1,7,155,,,,
