Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,01:00,,7,18,52,53,
2018-01-01,02:00,,11,14,59,45,
2018-01-01,03:00,,13,20,56,8,
2018-01-01,04:00,,15,12,59,5,
2018-01-01,05:00,,5,7,62,9,
2018-01-01,06:00,,5,8,63,7,
2018-01-01,07:00,,4,7,65,6,
2018-01-01,08:00,,3,7,73,7,
2018-01-01,09:00,,8,12,73,7,
2018-01-01,10:00,,16,18,69,7,
2018-01-01,11:00,,33,29,62,5,
2018-01-01,12:00,,37,33,58,6,
2018-01-01,13:00,,21,22,68,6,
2018-01-01,14:00,,28,24,67,5,
2018-01-01,15:00,,33,27,67,3,
2018-01-01,16:00,,28,28,66,5,
2018-01-01,17:00,,40,36,57,7,
2018-01-01,18:00,,78,76,27,8,
2018-01-01,19:00,,49,51,38,12,
2018-01-01,20:00,,64,67,23,11,
2018-01-01,21:00,,14,39,36,13,
2018-01-01,22:00,,16,33,35,13,
2018-01-01,23:00,,17,27,40,11,
2018-01-02,00:00,,4,14,49,9,
2018-01-02,01:00,,4,11,55,10,
2018-01-02,02:00,,4,9,65,6,
2018-01-02,03:00,,2,8,64,4,
2018-01-02,04:00,,3,10,57,3,
2018-01-02,05:00,,13,19,45,3,
2018-01-02,06:00,,24,17,51,2,
2018-01-02,07:00,,34,25,47,2,
2018-01-02,08:00,,33,24,46,4,
2018-01-02,09:00,,32,26,41,7,
2018-01-02,10:00,,45,29,35,5,
2018-01-02,11:00,,45,32,35,7,
2018-01-02,12:00,,55,34,36,5,
2018-01-02,13:00,,54,33,39,4,
2018-01-02,14:00,,50,38,41,6,
2018-01-02,15:00,,68,44,38,7,
2018-01-02,16:00,,80,53,34,10,
2018-01-02,17:00,,86,56,29,14,
2018-01-02,18:00,,103,63,26,17,
2018-01-02,19:00,,63,49,36,17,
2018-01-02,20:00,,60,47,32,10,
2018-01-02,21:00,,39,36,34,10,
2018-01-02,22:00,,46,37,35,9,
2018-01-02,23:00,,44,52,23,11,
2018-01-03,00:00,,24,37,29,10,
2018-01-03,01:00,,17,21,39,8,
2018-01-03,02:00,,3,13,46,4,
2018-01-03,03:00,,1,14,43,5,
2018-01-03,04:00,,2,13,46,9,
2018-01-03,05:00,,2,10,49,10,
2018-01-03,06:00,,14,19,48,9,
2018-01-03,07:00,,30,23,40,4,
2018-01-03,08:00,,34,30,40,6,
2018-01-03,09:00,,23,25,42,5,
2018-01-03,10:00,,30,30,40,2,
2018-01-03,11:00,,54,36,42,3,
2018-01-03,12:00,,78,47,42,4,
2018-01-03,13:00,,70,47,48,7,
2018-01-03,14:00,,44,33,65,4,
2018-01-03,15:00,,50,38,62,6,
2018-01-03,16:00,,75,47,55,6,
2018-01-03,17:00,,61,42,59,9,
2018-01-03,18:00,,51,37,60,7,
2018-01-03,19:00,,43,30,61,5,
2018-01-03,20:00,,24,23,64,6,
2018-01-03,21:00,,14,18,67,4,
2018-01-03,22:00,,15,15,67,7,
2018-01-03,23:00,,16,14,67,6,
2018-01-04,00:00,,6,8,69,4,
2018-01-04,01:00,,3,6,70,5,
2018-01-04,02:00,,2,6,70,1,
2018-01-04,03:00,,2,6,70,3,
2018-01-04,04:00,,2,6,70,5,
2018-01-04,05:00,,5,6,69,3,
2018-01-04,06:00,,17,13,66,2,
2018-01-04,07:00,,45,27,59,5,
2018-01-04,08:00,,44,32,55,12,
2018-01-04,09:00,,40,30,57,11,
2018-01-04,10:00,,52,37,53,11,
2018-01-04,11:00,,47,34,57,14,
2018-01-04,12:00,,56,40,53,16,
2018-01-04,13:00,,44,35,55,17,
2018-01-04,14:00,,61,45,50,14,
2018-01-04,15:00,,86,54,43,14,
2018-01-04,16:00,,150,87,29,16,
2018-01-04,17:00,,224,108,15,22,
2018-01-04,18:00,,155,92,21,27,
2018-01-04,19:00,,123,80,19,19,
2018-01-04,20:00,,51,53,33,19,
2018-01-04,21:00,,40,43,32,9,
2018-01-04,22:00,,13,25,37,6,
2018-01-04,23:00,,18,21,46,7,
