Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,01:00,,5,11,53,,62,,6.3
2018-01-01,02:00,,3,6,60,,61,,3.2
2018-01-01,03:00,,2,6,62,,10,,2.3
2018-01-01,04:00,,1,5,61,,6,,2.3
2018-01-01,05:00,,1,4,61,,10,,2.2
2018-01-01,06:00,,1,4,65,,10,,2.0
2018-01-01,07:00,,1,2,76,,10,,2.1
2018-01-01,08:00,,1,2,81,,9,,2.0
2018-01-01,09:00,,1,2,79,,8,,2.3
2018-01-01,10:00,,1,2,79,,3,,2.1
2018-01-01,11:00,,1,2,79,,5,,2.2
2018-01-01,12:00,,2,3,80,,5,,2.3
2018-01-01,13:00,,1,3,79,,4,,2.3
2018-01-01,14:00,,1,3,78,,6,,2.1
2018-01-01,15:00,,3,4,78,,4,,2.0
2018-01-01,16:00,,5,10,71,,7,,2.0
2018-01-01,17:00,,7,17,61,,8,,2.0
2018-01-01,18:00,,12,26,52,,6,,2.3
2018-01-01,19:00,,9,23,52,,10,,2.9
2018-01-01,20:00,,6,21,53,,12,,4.1
2018-01-01,21:00,,4,13,58,,15,,2.8
2018-01-01,22:00,,2,9,61,,8,,2.3
2018-01-01,23:00,,1,5,67,,5,,2.8
2018-01-02,00:00,,1,4,68,,5,,3.3
2018-01-02,01:00,,1,3,67,,4,,2.0
2018-01-02,02:00,,1,3,63,,4,,2.0
2018-01-02,03:00,,1,4,61,,4,,3.1
2018-01-02,04:00,,1,6,56,,2,,3.0
2018-01-02,05:00,,2,5,58,,1,,1.9
2018-01-02,06:00,,4,7,56,,2,,1.9
2018-01-02,07:00,,5,7,54,,1,,1.9
2018-01-02,08:00,,7,9,48,,1,,1.9
2018-01-02,09:00,,5,10,46,,4,,1.9
2018-01-02,10:00,,6,14,43,,3,,1.7
2018-01-02,11:00,,13,15,47,,5,,1.9
2018-01-02,12:00,,7,13,53,,3,,2.1
2018-01-02,13:00,,11,17,55,,5,,2.3
2018-01-02,14:00,,12,19,53,,5,,2.1
2018-01-02,15:00,,6,16,54,,9,,2.1
2018-01-02,16:00,,10,20,48,,9,,2.1
2018-01-02,17:00,,9,21,47,,6,,1.9
2018-01-02,18:00,,12,24,43,,8,,2.1
2018-01-02,19:00,,7,19,44,,8,,2.2
2018-01-02,20:00,,4,12,50,,7,,2.2
2018-01-02,21:00,,1,8,57,,6,,2.3
2018-01-02,22:00,,3,9,57,,4,,2.3
2018-01-02,23:00,,3,15,45,,6,,1.7
2018-01-03,00:00,,2,8,54,,4,,1.7
2018-01-03,01:00,,1,5,59,,4,,1.9
2018-01-03,02:00,,1,5,60,,8,,1.8
2018-01-03,03:00,,1,4,61,,8,,1.8
2018-01-03,04:00,,1,7,66,,8,,2.7
2018-01-03,05:00,,2,8,64,,4,,3.0
2018-01-03,06:00,,13,16,54,,3,,3.1
2018-01-03,07:00,,18,17,50,,3,,2.6
2018-01-03,08:00,,22,22,46,,5,,2.5
2018-01-03,09:00,,14,14,53,,3,,2.3
2018-01-03,10:00,,17,19,46,,0,,2.5
2018-01-03,11:00,,10,14,56,,2,,2.1
2018-01-03,12:00,,12,15,74,,2,,2.4
2018-01-03,13:00,,7,8,77,,2,,2.2
2018-01-03,14:00,,6,8,80,,6,,2.1
2018-01-03,15:00,,6,10,73,,8,,1.8
2018-01-03,16:00,,7,9,74,,4,,1.8
2018-01-03,17:00,,7,9,73,,4,,1.9
2018-01-03,18:00,,4,7,72,,7,,1.9
2018-01-03,19:00,,3,7,72,,5,,2.1
2018-01-03,20:00,,2,5,73,,4,,2.2
2018-01-03,21:00,,1,4,72,,4,,2.1
2018-01-03,22:00,,1,4,72,,5,,1.9
2018-01-03,23:00,,1,3,72,,3,,1.8
2018-01-04,00:00,,1,2,72,,2,,1.9
2018-01-04,01:00,,1,2,72,,5,,2.0
2018-01-04,02:00,,1,2,71,,5,,1.7
2018-01-04,03:00,,1,2,70,,3,,1.8
2018-01-04,04:00,,1,2,71,,4,,1.9
2018-01-04,05:00,,1,2,72,,4,,1.9
2018-01-04,06:00,,2,3,71,,8,,2.3
2018-01-04,07:00,,7,8,68,,9,,2.1
2018-01-04,08:00,,9,10,67,,7,,2.0
2018-01-04,09:00,,5,7,70,,6,,1.9
2018-01-04,10:00,,6,8,69,,8,,2.0
2018-01-04,11:00,,8,11,67,,10,,1.9
2018-01-04,12:00,,9,13,65,,10,,1.6
2018-01-04,13:00,,8,10,67,,9,,1.6
2018-01-04,14:00,,10,10,65,,8,,1.8
2018-01-04,15:00,,18,22,56,,11,,2.1
2018-01-04,16:00,,33,37,43,,16,,2.2
2018-01-04,17:00,,24,30,48,,15,,2.1
2018-01-04,18:00,,25,28,43,,9,,2.3
2018-01-04,19:00,,22,31,35,,5,,4.0
2018-01-04,20:00,,19,31,33,,6,,2.5
2018-01-04,21:00,,4,17,48,,7,,2.5
2018-01-04,22:00,,4,13,47,,3,,1.9
2018-01-04,23:00,,3,14,42,,5,,1.6
2018-01-05,00:00,,5,18,31,,7,,1.5
2018-01-05,01:00,,2,13,34,,5,,1.5
2018-01-05,02:00,,1,4,63,,5,,1.9
2018-01-05,03:00,,1,2,75,,9,,2.0
2018-01-05,04:00,,1,2,74,,10,,2.1
2018-01-05,05:00,,1,3,74,,9,,2.4
2018-01-05,06:00,,3,4,75,,10,,2.1
2018-01-05,07:00,,7,8,72,,8,,2.0
2018-01-05,08:00,,8,11,69,,9,,2.0
2018-01-05,09:00,,7,8,72,,12,,2.1
2018-01-05,10:00,,6,8,72,,9,,2.1
2018-01-05,11:00,,7,10,71,,7,,2.0
2018-01-05,12:00,,6,9,71,,7,,2.1
2018-01-05,13:00,,8,11,67,,5,,1.9
2018-01-05,14:00,,12,14,63,,6,,2.0
2018-01-05,15:00,,8,11,64,,7,,2.0
2018-01-05,16:00,,11,15,61,,7,,2.1
2018-01-05,17:00,,9,14,59,,8,,2.0
2018-01-05,18:00,,37,49,23,,7,,1.6
2018-01-05,19:00,,6,18,65,,8,,2.1
2018-01-05,20:00,,7,25,59,,5,,1.8
2018-01-05,21:00,,9,29,51,,7,,1.8
2018-01-05,22:00,,13,26,42,,10,,1.7
2018-01-05,23:00,,5,24,33,,12,,1.5
2018-01-06,00:00,,10,22,27,,9,,1.4
2018-01-06,01:00,,2,16,25,,10,,1.3
2018-01-06,02:00,,4,17,25,,15,,1.3
2018-01-06,03:00,,2,18,28,,17,,1.3
2018-01-06,04:00,,1,12,44,,10,,1.7
2018-01-06,05:00,,2,15,38,,7,,1.5
2018-01-06,06:00,,4,29,17,,7,,0.5
2018-01-06,07:00,,15,38,8,,7,,0.5
2018-01-06,08:00,,20,31,10,,9,,1.2
2018-01-06,09:00,,39,37,6,,8,,1.3
2018-01-06,10:00,,52,37,7,,25,,1.7
2018-01-06,11:00,,42,38,10,,34,,1.9
2018-01-06,12:00,,22,25,43,,32,,2.4
2018-01-06,13:00,,9,18,53,,10,,2.1
2018-01-06,14:00,,7,16,56,,7,,2.0
2018-01-06,15:00,,13,24,48,,6,,2.0
2018-01-06,16:00,,21,42,24,,9,,3.7
2018-01-06,17:00,,27,48,11,,12,,1.9
2018-01-06,18:00,,33,49,6,,14,,1.5
2018-01-06,19:00,,35,39,17,,20,,2.0
2018-01-06,20:00,,4,16,52,,17,,2.3
2018-01-06,21:00,,3,13,57,,12,,2.6
2018-01-06,22:00,,7,20,50,,8,,2.6
2018-01-06,23:00,,3,17,44,,13,,2.0
2018-01-07,00:00,,3,13,43,,16,,1.8
2018-01-07,01:00,,1,11,47,,15,,1.8
2018-01-07,02:00,,1,9,52,,13,,1.8
2018-01-07,03:00,,1,5,66,,9,,2.1
2018-01-07,04:00,,1,8,58,,6,,1.9
2018-01-07,05:00,,1,8,51,,4,,2.3
2018-01-07,06:00,,1,10,47,,5,,2.4
2018-01-07,07:00,,1,9,56,,5,,2.2
2018-01-07,08:00,,1,8,49,,4,,1.9
2018-01-07,09:00,,1,10,42,,5,,1.9
2018-01-07,10:00,,3,10,37,,6,,1.9
2018-01-07,11:00,,3,12,30,,5,,1.5
2018-01-07,12:00,,6,13,23,,5,,1.4
2018-01-07,13:00,,4,11,23,,6,,1.4
2018-01-07,14:00,,4,11,22,,3,,1.2
2018-01-07,15:00,,6,13,22,,4,,1.3
2018-01-07,16:00,,5,12,23,,6,,1.3
2018-01-07,17:00,,8,15,22,,6,,1.3
2018-01-07,18:00,,10,16,21,,6,,1.4
2018-01-07,19:00,,5,15,21,,9,,1.4
2018-01-07,20:00,,6,15,20,,9,,1.4
2018-01-07,21:00,,4,13,19,,9,,1.3
2018-01-07,22:00,,5,13,20,,10,,1.3
2018-01-07,23:00,,2,11,22,,10,,1.7
2018-01-08,00:00,,3,11,20,,10,,2.6
2018-01-08,01:00,,1,9,21,,11,,1.5
2018-01-08,02:00,,2,9,19,,12,,1.4
2018-01-08,03:00,,1,9,19,,10,,1.3
2018-01-08,04:00,,2,9,20,,11,,1.2
2018-01-08,05:00,,2,10,18,,14,,1.2
2018-01-08,06:00,,7,17,13,,16,,1.2
2018-01-08,07:00,,23,23,9,,16,,1.3
2018-01-08,08:00,,32,27,6,,18,,1.3
2018-01-08,09:00,,27,27,6,,18,,1.2
