Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,01:00,2.7,4,13,,30,0.5
2018-01-01,02:00,,4,12,,65,0.5
2018-01-01,03:00,,1,5,,30,0.5
2018-01-01,04:00,,1,3,,11,0.5
2018-01-01,05:00,,1,3,,9,0.5
2018-01-01,06:00,,1,2,,10,1.2
2018-01-01,07:00,0.3,1,1,,6,2.0
2018-01-01,08:00,0.3,1,1,,5,2.0
2018-01-01,09:00,0.3,1,2,,3,1.7
2018-01-01,10:00,0.3,1,2,,3,1.7
2018-01-01,11:00,0.3,1,3,,2,1.8
2018-01-01,12:00,0.4,1,3,,2,2.0
2018-01-01,13:00,0.4,1,2,,1,2.0
2018-01-01,14:00,0.4,1,3,,4,2.0
2018-01-01,15:00,0.4,1,3,,3,2.0
2018-01-01,16:00,0.5,1,7,,2,1.8
2018-01-01,17:00,0.5,6,26,,2,1.1
2018-01-01,18:00,2.0,8,18,,5,0.5
2018-01-01,19:00,1.2,9,23,,5,0.5
2018-01-01,20:00,1.6,8,26,,11,0.5
2018-01-01,21:00,2.8,10,27,,24,0.5
2018-01-01,22:00,2.6,4,15,,21,1.5
2018-01-01,23:00,0.8,1,6,,8,1.8
2018-01-02,00:00,0.5,1,4,,4,1.7
2018-01-02,01:00,0.5,1,3,,3,1.5
2018-01-02,02:00,0.5,1,4,,1,1.4
2018-01-02,03:00,0.5,2,5,,1,1.2
2018-01-02,04:00,0.4,1,5,,0,1.1
2018-01-02,05:00,0.4,1,4,,1,1.3
2018-01-02,06:00,0.3,1,5,,0,1.3
2018-01-02,07:00,0.4,1,6,,1,1.3
2018-01-02,08:00,0.5,1,7,,1,1.4
2018-01-02,09:00,0.5,2,9,,0,1.4
2018-01-02,10:00,0.5,2,13,,1,1.3
2018-01-02,11:00,0.8,6,13,,3,1.3
2018-01-02,12:00,0.9,5,15,,3,1.5
2018-01-02,13:00,0.8,4,16,,4,1.5
2018-01-02,14:00,0.6,4,15,,3,1.5
2018-01-02,15:00,0.7,3,14,,3,1.4
2018-01-02,16:00,0.8,14,28,,3,1.2
2018-01-02,17:00,1.1,9,24,,4,0.5
2018-01-02,18:00,1.1,8,26,,5,0.5
2018-01-02,19:00,1.0,2,16,,5,1.2
2018-01-02,20:00,1.3,1,9,,6,1.4
2018-01-02,21:00,0.6,2,8,,5,1.3
2018-01-02,22:00,0.5,1,10,,3,1.1
2018-01-02,23:00,0.5,5,12,,3,0.5
2018-01-03,00:00,0.8,2,7,,6,1.3
2018-01-03,01:00,0.3,1,5,,7,1.3
2018-01-03,02:00,0.4,2,6,,7,1.4
2018-01-03,03:00,0.5,1,6,,7,1.4
2018-01-03,04:00,0.4,1,6,,6,1.2
2018-01-03,05:00,0.4,1,6,,4,1.3
2018-01-03,06:00,0.4,1,7,,4,1.6
2018-01-03,07:00,0.4,1,5,,0,1.5
2018-01-03,08:00,0.4,1,5,,3,1.4
2018-01-03,09:00,0.5,1,6,,7,1.6
2018-01-03,10:00,0.6,3,11,,3,1.4
2018-01-03,11:00,0.9,3,18,,,1.7
2018-01-03,12:00,1.0,5,9,,,2.4
2018-01-03,13:00,0.5,1,4,,2,2.1
2018-01-03,14:00,0.3,2,7,,4,2.2
2018-01-03,15:00,0.5,3,11,,3,1.9
2018-01-03,16:00,0.6,2,11,,3,1.6
2018-01-03,17:00,0.8,2,10,,4,1.5
2018-01-03,18:00,0.5,1,6,,4,1.6
2018-01-03,19:00,0.5,1,5,,5,1.6
2018-01-03,20:00,0.4,1,5,,4,1.6
2018-01-03,21:00,0.6,1,4,,4,1.5
2018-01-03,22:00,0.4,1,4,,4,1.5
2018-01-03,23:00,0.3,1,3,,2,1.6
2018-01-04,00:00,0.3,1,2,,3,1.5
2018-01-04,01:00,0.3,1,2,,5,1.4
2018-01-04,02:00,0.3,1,2,,4,1.4
2018-01-04,03:00,0.3,1,2,,6,1.4
2018-01-04,04:00,0.3,1,2,,6,1.4
2018-01-04,05:00,0.3,1,2,,7,1.4
2018-01-04,06:00,0.3,1,5,,6,1.3
2018-01-04,07:00,0.3,1,5,,7,1.3
2018-01-04,08:00,0.4,1,6,,7,1.3
2018-01-04,09:00,0.4,3,13,,7,1.0
2018-01-04,10:00,1.0,4,16,,8,0.5
2018-01-04,11:00,0.8,2,8,,9,1.3
2018-01-04,12:00,0.4,3,10,,9,1.2
2018-01-04,13:00,0.5,2,7,,9,1.2
2018-01-04,14:00,0.6,6,19,,8,0.5
2018-01-04,15:00,0.6,16,24,,7,0.5
2018-01-04,16:00,0.6,9,20,,9,1.0
2018-01-04,17:00,0.7,3,15,,5,1.3
2018-01-04,18:00,0.6,2,13,,3,1.2
2018-01-04,19:00,0.7,6,18,,1,0.5
2018-01-04,20:00,0.8,5,14,,4,1.1
2018-01-04,21:00,0.8,3,15,,7,1.0
2018-01-04,22:00,,2,16,,6,0.5
2018-01-04,23:00,,7,18,,6,1.1
2018-01-05,00:00,,7,18,,12,0.5
2018-01-05,01:00,,1,11,,11,0.5
2018-01-05,02:00,,1,4,,5,1.6
2018-01-05,03:00,0.4,1,6,,5,1.3
2018-01-05,04:00,0.4,1,3,,7,1.4
2018-01-05,05:00,0.3,1,2,,9,1.7
