Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,01:00,,,,56,,7,,
2018-01-01,02:00,,,,56,,8,,
2018-01-01,03:00,,,,57,,10,,
2018-01-01,04:00,,,,55,,9,,
2018-01-01,05:00,,,,61,,12,,
2018-01-01,06:00,,,,72,,13,,
2018-01-01,07:00,,,,80,,10,,
2018-01-01,08:00,,,,80,,8,,
2018-01-01,09:00,,,,79,,5,,
2018-01-01,10:00,,,,79,,7,,
2018-01-01,11:00,,,,80,,8,,
2018-01-01,12:00,,,,82,,6,,
2018-01-01,13:00,,,,78,,5,,
2018-01-01,14:00,,,,79,,4,,
2018-01-01,15:00,,,,77,,5,,
2018-01-01,16:00,,,,76,,6,,
2018-01-01,17:00,,,,76,,5,,
2018-01-01,18:00,,,,74,,8,,
2018-01-01,19:00,,,,70,,7,,
2018-01-01,20:00,,,,69,,7,,
2018-01-01,21:00,,,,67,,7,,
2018-01-01,22:00,,,,66,,7,,
2018-01-01,23:00,,,,66,,6,,
2018-01-02,00:00,,,,68,,6,,
2018-01-02,01:00,,,,64,,4,,
2018-01-02,02:00,,,,61,,2,,
2018-01-02,03:00,,,,61,,3,,
2018-01-02,04:00,,,,59,,4,,
2018-01-02,05:00,,,,59,,3,,
2018-01-02,06:00,,,,57,,3,,
2018-01-02,07:00,,,,53,,3,,
2018-01-02,08:00,,,,54,,2,,
2018-01-02,09:00,,,,59,,3,,
2018-01-02,10:00,,,,62,,3,,
2018-01-02,11:00,,,,64,,3,,
2018-01-02,12:00,,,,68,,4,,
2018-01-02,13:00,,,,68,,5,,
2018-01-02,14:00,,,,66,,5,,
2018-01-02,15:00,,,,65,,5,,
2018-01-02,16:00,,,,63,,5,,
2018-01-02,17:00,,,,61,,5,,
2018-01-02,18:00,,,,57,,4,,
2018-01-02,19:00,,,,59,,4,,
2018-01-02,20:00,,,,64,,6,,
2018-01-02,21:00,,,,65,,6,,
2018-01-02,22:00,,,,66,,5,,
2018-01-02,23:00,,,,65,,7,,
2018-01-03,00:00,,,,63,,8,,
2018-01-03,01:00,,,,62,,9,,
2018-01-03,02:00,,,,60,,8,,
2018-01-03,03:00,,,,62,,8,,
2018-01-03,04:00,,,,63,,8,,
2018-01-03,05:00,,,,59,,6,,
2018-01-03,06:00,,,,59,,2,,
2018-01-03,07:00,,,,62,,1,,
2018-01-03,08:00,,,,61,,2,,
2018-01-03,09:00,,,,59,,4,,
2018-01-03,10:00,,,,59,,5,,
2018-01-03,11:00,,,,76,,0,,
2018-01-03,12:00,,,,83,,3,,
2018-01-03,13:00,,,,75,,3,,
2018-01-03,14:00,,,,83,,4,,
2018-01-03,15:00,,,,85,,2,,
2018-01-03,16:00,,,,81,,5,,
2018-01-03,17:00,,,,78,,6,,
2018-01-03,18:00,,,,76,,3,,
2018-01-03,19:00,,,,76,,2,,
2018-01-03,20:00,,,,75,,6,,
2018-01-03,21:00,,,,74,,5,,
2018-01-03,22:00,,,,74,,6,,
2018-01-03,23:00,,,,74,,5,,
2018-01-04,00:00,,,,73,,4,,
2018-01-04,01:00,,,,73,,7,,
2018-01-04,02:00,,,,73,,5,,
2018-01-04,03:00,,,,73,,4,,
2018-01-04,04:00,,,,73,,5,,
2018-01-04,05:00,,,,74,,7,,
2018-01-04,06:00,,,,74,,7,,
2018-01-04,07:00,,,,73,,7,,
2018-01-04,08:00,,,,76,,6,,
2018-01-04,09:00,,,,74,,7,,
2018-01-04,10:00,,,,73,,8,,
2018-01-04,11:00,,,,72,,8,,
2018-01-04,12:00,,,,71,,10,,
2018-01-04,13:00,,,,70,,9,,
2018-01-04,14:00,,,,73,,9,,
2018-01-04,15:00,,,,72,,10,,
2018-01-04,16:00,,,,69,,11,,
2018-01-04,17:00,,,,66,,6,,
2018-01-04,18:00,,,,59,,2,,
2018-01-04,19:00,,,,58,,3,,
2018-01-04,20:00,,,,60,,2,,
2018-01-04,21:00,,,,56,,3,,
2018-01-04,22:00,,,,52,,4,,
2018-01-04,23:00,,,,44,,4,,
2018-01-05,00:00,,,,56,,3,,
2018-01-05,01:00,,,,54,,4,,
2018-01-05,02:00,,,,71,,5,,
2018-01-05,03:00,,,,74,,8,,
2018-01-05,04:00,,,,74,,8,,
2018-01-05,05:00,,,,78,,10,,
2018-01-05,06:00,,,,78,,9,,
2018-01-05,07:00,,,,75,,8,,
2018-01-05,08:00,,,,76,,8,,
2018-01-05,09:00,,,,76,,9,,
2018-01-05,10:00,,,,76,,9,,
2018-01-05,11:00,,,,76,,6,,
2018-01-05,12:00,,,,74,,5,,
2018-01-05,13:00,,,,72,,6,,
2018-01-05,14:00,,,,69,,7,,
2018-01-05,15:00,,,,70,,7,,
2018-01-05,16:00,,,,69,,5,,
2018-01-05,17:00,,,,65,,4,,
2018-01-05,18:00,,,,59,,4,,
2018-01-05,19:00,,,,66,,5,,
2018-01-05,20:00,,,,62,,4,,
2018-01-05,21:00,,,,66,,4,,
2018-01-05,22:00,,,,69,,5,,
2018-01-05,23:00,,,,70,,3,,
2018-01-06,00:00,,,,67,,3,,
2018-01-06,01:00,,,,66,,3,,
2018-01-06,02:00,,,,71,,5,,
2018-01-06,03:00,,,,75,,5,,
2018-01-06,04:00,,,,74,,5,,
2018-01-06,05:00,,,,76,,5,,
2018-01-06,06:00,,,,77,,6,,
2018-01-06,07:00,,,,75,,5,,
2018-01-06,08:00,,,,75,,4,,
2018-01-06,09:00,,,,73,,5,,
2018-01-06,10:00,,,,70,,7,,
2018-01-06,11:00,,,,70,,5,,
2018-01-06,12:00,,,,73,,6,,
2018-01-06,13:00,,,,70,,7,,
2018-01-06,14:00,,,,71,,7,,
2018-01-06,15:00,,,,57,,7,,
2018-01-06,16:00,,,,58,,6,,
2018-01-06,17:00,,,,52,,6,,
2018-01-06,18:00,,,,48,,7,,
2018-01-06,19:00,,,,38,,8,,
2018-01-06,20:00,,,,33,,9,,
2018-01-06,21:00,,,,32,,8,,
2018-01-06,22:00,,,,35,,7,,
2018-01-06,23:00,,,,45,,6,,
2018-01-07,00:00,,,,52,,5,,
2018-01-07,01:00,,,,46,,6,,
2018-01-07,02:00,,,,42,,6,,
2018-01-07,03:00,,,,45,,5,,
2018-01-07,04:00,,,,54,,4,,
2018-01-07,05:00,,,,59,,3,,
2018-01-07,06:00,,,,51,,4,,
2018-01-07,07:00,,,,48,,3,,
2018-01-07,08:00,,,,60,,2,,
2018-01-07,09:00,,,,56,,4,,
2018-01-07,10:00,,,,50,,4,,
2018-01-07,11:00,,,,46,,4,,
2018-01-07,12:00,,,,39,,4,,
2018-01-07,13:00,,,,30,,3,,
2018-01-07,14:00,,,,29,,3,,
2018-01-07,15:00,,,,28,,4,,
2018-01-07,16:00,,,,28,,3,,
2018-01-07,17:00,,,,29,,5,,
2018-01-07,18:00,,,,28,,3,,
2018-01-07,19:00,,,,29,,4,,
2018-01-07,20:00,,,,41,,5,,
2018-01-07,21:00,,,,41,,8,,
2018-01-07,22:00,,,,38,,7,,
2018-01-07,23:00,,,,34,,7,,
2018-01-08,00:00,,,,33,,8,,
2018-01-08,01:00,,,,36,,9,,
2018-01-08,02:00,,,,44,,8,,
2018-01-08,03:00,,,,43,,8,,
2018-01-08,04:00,,,,37,,8,,
2018-01-08,05:00,,,,33,,9,,
2018-01-08,06:00,,,,36,,9,,
2018-01-08,07:00,,,,39,,8,,
2018-01-08,08:00,,,,33,,8,,
2018-01-08,09:00,,,,31,,9,,
2018-01-08,10:00,,,,29,,11,,
2018-01-08,11:00,,,,31,,11,,
2018-01-08,12:00,,,,43,,11,,
2018-01-08,13:00,,,,43,,9,,
2018-01-08,14:00,,,,44,,7,,
2018-01-08,15:00,,,,43,,7,,
2018-01-08,16:00,,,,47,,7,,
2018-01-08,17:00,,,,41,,7,,
2018-01-08,18:00,,,,38,,9,,
2018-01-08,19:00,,,,38,,8,,
2018-01-08,20:00,,,,38,,8,,
2018-01-08,21:00,,,,37,,9,,
2018-01-08,22:00,,,,42,,9,,
