Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,01:00,,,,53,,
2018-01-01,02:00,,,,51,,
2018-01-01,03:00,,,,57,,
2018-01-01,04:00,,,,60,,
2018-01-01,05:00,,,,68,,
2018-01-01,06:00,,,,77,,
2018-01-01,07:00,,,,81,,
2018-01-01,08:00,,,,80,,
2018-01-01,09:00,,,,77,,
2018-01-01,10:00,,,,75,,
2018-01-01,11:00,,,,77,,
2018-01-01,12:00,,,,78,,
2018-01-01,13:00,,,,78,,
2018-01-01,14:00,,,,77,,
2018-01-01,15:00,,,,74,,
2018-01-01,16:00,,,,72,,
2018-01-01,17:00,,,,72,,
2018-01-01,18:00,,,,72,,
2018-01-01,19:00,,,,69,,
2018-01-01,20:00,,,,65,,
2018-01-01,21:00,,,,62,,
2018-01-01,22:00,,,,62,,
2018-01-01,23:00,,,,62,,
2018-01-02,00:00,,,,59,,
2018-01-02,01:00,,,,57,,
2018-01-02,02:00,,,,55,,
2018-01-02,03:00,,,,54,,
2018-01-02,04:00,,,,56,,
2018-01-02,05:00,,,,59,,
2018-01-02,06:00,,,,55,,
2018-01-02,07:00,,,,52,,
2018-01-02,08:00,,,,54,,
2018-01-02,09:00,,,,57,,
2018-01-02,10:00,,,,56,,
2018-01-02,11:00,,,,56,,
2018-01-02,12:00,,,,59,,
2018-01-02,13:00,,,,59,,
2018-01-02,14:00,,,,61,,
2018-01-02,15:00,,,,63,,
2018-01-02,16:00,,,,60,,
2018-01-02,17:00,,,,52,,
2018-01-02,18:00,,,,54,,
2018-01-02,19:00,,,,48,,
2018-01-02,20:00,,,,57,,
2018-01-02,21:00,,,,55,,
2018-01-02,22:00,,,,55,,
2018-01-02,23:00,,,,56,,
2018-01-03,00:00,,,,58,,
2018-01-03,01:00,,,,59,,
2018-01-03,02:00,,,,58,,
2018-01-03,03:00,,,,60,,
2018-01-03,04:00,,,,62,,
2018-01-03,05:00,,,,59,,
2018-01-03,06:00,,,,58,,
2018-01-03,07:00,,,,58,,
2018-01-03,08:00,,,,52,,
2018-01-03,09:00,,,,54,,
2018-01-03,10:00,,,,52,,
2018-01-03,11:00,,,,73,,
