Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-06-01,01:00,,7,22,59,,
2017-06-01,02:00,,7,17,58,,
2017-06-01,03:00,,6,16,59,,
2017-06-01,04:00,,16,25,53,,
2017-06-01,05:00,,41,42,43,,
2017-06-01,06:00,,51,50,38,,
2017-06-01,07:00,,75,58,31,,
2017-06-01,08:00,,69,52,37,,
2017-06-01,09:00,,48,34,60,,
2017-06-01,10:00,,41,33,64,,
2017-06-01,11:00,,36,28,69,,
2017-06-01,12:00,,38,31,71,,
2017-06-01,13:00,,33,29,73,,
2017-06-01,14:00,,52,42,69,,
2017-06-01,15:00,,68,52,67,,
2017-06-01,16:00,,54,46,75,,
2017-06-01,17:00,,53,50,74,,
2017-06-01,18:00,,32,38,81,,
2017-06-01,19:00,,16,30,87,,
2017-06-01,20:00,,40,57,59,,
2017-06-01,21:00,,43,64,48,,
2017-06-01,22:00,,39,61,49,,
2017-06-01,23:00,,27,50,42,,
2017-06-02,00:00,,21,43,32,,
2017-06-02,01:00,,13,45,20,,
2017-06-02,02:00,,8,29,28,,
2017-06-02,03:00,,10,29,25,,
2017-06-02,04:00,,21,36,12,,
2017-06-02,05:00,,47,41,18,,
2017-06-02,06:00,,89,59,16,,
2017-06-02,07:00,,118,64,19,,
2017-06-02,08:00,,109,59,24,,
2017-06-02,09:00,,146,78,33,,
2017-06-02,10:00,,92,69,55,,
2017-06-02,11:00,,68,71,72,,
2017-06-02,12:00,,101,90,69,,
2017-06-02,13:00,,97,86,78,,
2017-06-02,14:00,,71,69,93,,
2017-06-02,15:00,,56,65,94,,
2017-06-02,16:00,,72,79,88,,
2017-06-02,17:00,,55,62,100,,
2017-06-02,18:00,,34,51,107,,
2017-06-02,19:00,,17,38,116,,
2017-06-02,20:00,,26,54,91,,
2017-06-02,21:00,,20,65,63,,
2017-06-02,22:00,,25,73,50,,
2017-06-02,23:00,,42,86,27,,
2017-06-03,00:00,,13,41,62,,
2017-06-03,01:00,,9,27,69,,
2017-06-03,02:00,,5,25,54,,
2017-06-03,03:00,,8,22,55,,
2017-06-03,04:00,,4,14,62,,
2017-06-03,05:00,,7,17,60,,
2017-06-03,06:00,,8,19,62,,
2017-06-03,07:00,,18,28,52,,
2017-06-03,08:00,,15,23,64,,
2017-06-03,09:00,,18,28,72,,
2017-06-03,10:00,,23,34,83,,
2017-06-03,11:00,,19,31,110,,
2017-06-03,12:00,,20,35,118,,
2017-06-03,13:00,,13,26,131,,
2017-06-03,14:00,,15,27,134,,
2017-06-03,15:00,,22,46,123,,
2017-06-03,16:00,,27,46,125,,
2017-06-03,17:00,,38,69,105,,
2017-06-03,18:00,,20,39,93,,
2017-06-03,19:00,,15,37,95,,
2017-06-03,20:00,,28,56,65,,
2017-06-03,21:00,,14,30,83,,
2017-06-03,22:00,,5,19,86,,
2017-06-03,23:00,,3,13,81,,
2017-06-04,00:00,,4,12,67,,
2017-06-04,01:00,,4,13,60,,
2017-06-04,02:00,,4,12,52,,
2017-06-04,03:00,,4,11,35,,
2017-06-04,04:00,,7,15,28,,
2017-06-04,05:00,,10,17,26,,
2017-06-04,06:00,,13,21,43,,
2017-06-04,07:00,,15,19,36,,
2017-06-04,08:00,,22,27,34,,
2017-06-04,09:00,,40,30,29,,
2017-06-04,10:00,,42,40,34,,
2017-06-04,11:00,,33,38,47,,
2017-06-04,12:00,,15,17,64,,
2017-06-04,13:00,,15,19,76,,
2017-06-04,14:00,,13,19,75,,
2017-06-04,15:00,,10,14,70,,
2017-06-04,16:00,,12,16,66,,
2017-06-04,17:00,,16,20,62,,
2017-06-04,18:00,,16,21,65,,
2017-06-04,19:00,,16,20,63,,
2017-06-04,20:00,,25,34,50,,
2017-06-04,21:00,,27,30,47,,
2017-06-04,22:00,,25,33,45,,
2017-06-04,23:00,,18,29,37,,
2017-06-05,00:00,,18,31,22,,
2017-06-05,01:00,,10,23,29,,
2017-06-05,02:00,,10,17,19,,
2017-06-05,03:00,,4,13,18,,
2017-06-05,04:00,,3,10,22,,
2017-06-05,05:00,,12,11,15,,
2017-06-05,06:00,,17,15,19,,
2017-06-05,07:00,,11,9,23,,
2017-06-05,08:00,,24,16,23,,
2017-06-05,09:00,,36,23,35,,
2017-06-05,10:00,,38,29,53,,
2017-06-05,11:00,,30,34,64,,
2017-06-05,12:00,,27,38,70,,
2017-06-05,13:00,,31,41,79,,
2017-06-05,14:00,,37,47,82,,
2017-06-05,15:00,,17,30,95,,
2017-06-05,16:00,,27,37,93,,
2017-06-05,17:00,,34,45,85,,
2017-06-05,18:00,,51,71,61,,
2017-06-05,19:00,,20,35,75,,
2017-06-05,20:00,,10,19,80,,
2017-06-05,21:00,,11,24,74,,
2017-06-05,22:00,,19,30,70,,
2017-06-05,23:00,,10,27,53,,
2017-06-06,00:00,,3,20,48,,
2017-06-06,01:00,,6,19,49,,
2017-06-06,02:00,,4,16,46,,
2017-06-06,03:00,,3,14,40,,
2017-06-06,04:00,,5,12,36,,
2017-06-06,05:00,,15,22,28,,
2017-06-06,06:00,,52,43,23,,
2017-06-06,07:00,,87,52,21,,
2017-06-06,08:00,,51,37,47,,
2017-06-06,09:00,,51,44,60,,
2017-06-06,10:00,,41,37,77,,
2017-06-06,11:00,,49,47,77,,
2017-06-06,12:00,,65,57,75,,
2017-06-06,13:00,,60,60,81,,
2017-06-06,14:00,,63,66,73,,
2017-06-06,15:00,,97,71,55,,
2017-06-06,16:00,,105,73,49,,
2017-06-06,17:00,,98,80,41,,
2017-06-06,18:00,,58,53,58,,
2017-06-06,19:00,,47,45,51,,
2017-06-06,20:00,,30,31,62,,
2017-06-06,21:00,,24,30,61,,
2017-06-06,22:00,,18,25,57,,
2017-06-06,23:00,,12,14,59,,
2017-06-07,00:00,,7,10,62,,
2017-06-07,01:00,,4,8,64,,
2017-06-07,02:00,,1,4,68,,
2017-06-07,03:00,,4,8,64,,
2017-06-07,04:00,,9,10,60,,
2017-06-07,05:00,,31,23,53,,
2017-06-07,06:00,,58,35,45,,
2017-06-07,07:00,,61,34,46,,
2017-06-07,08:00,,70,37,47,,
2017-06-07,09:00,,83,41,44,,
2017-06-07,10:00,,52,32,52,,
2017-06-07,11:00,,66,35,53,,
2017-06-07,12:00,,45,32,58,,
2017-06-07,13:00,,70,46,53,,
2017-06-07,14:00,,61,43,58,,
2017-06-07,15:00,,97,57,51,,
2017-06-07,16:00,,84,59,52,,
2017-06-07,17:00,,51,43,55,,
2017-06-07,18:00,,52,36,58,,
2017-06-07,19:00,,29,31,60,,
2017-06-07,20:00,,41,35,54,,
2017-06-07,21:00,,33,36,44,,
2017-06-07,22:00,,22,24,52,,
2017-06-07,23:00,,34,33,53,,
2017-06-08,00:00,,15,17,54,,
2017-06-08,01:00,,5,9,56,,
2017-06-08,02:00,,5,8,58,,
2017-06-08,03:00,,9,10,52,,
2017-06-08,04:00,,13,11,51,,
2017-06-08,05:00,,25,19,47,,
2017-06-08,06:00,,68,41,37,,
2017-06-08,07:00,,78,44,36,,
2017-06-08,08:00,,77,43,39,,
2017-06-08,09:00,,75,47,45,,
2017-06-08,10:00,,54,39,57,,
2017-06-08,12:00,,37,28,,,
2017-06-08,13:00,,58,38,,,
2017-06-08,14:00,,55,42,69,,
2017-06-08,15:00,,85,62,59,,
2017-06-08,16:00,,86,61,60,,
2017-06-08,17:00,,64,64,62,,
2017-06-08,18:00,,58,54,67,,
2017-06-08,19:00,,55,58,63,,
2017-06-08,20:00,,58,76,44,,
2017-06-08,21:00,,49,82,20,,
2017-06-08,22:00,,33,76,24,,
2017-06-08,23:00,,19,37,49,,
2017-06-09,00:00,,16,37,36,,
2017-06-09,01:00,,8,31,38,,
2017-06-09,02:00,,6,22,41,,
2017-06-09,03:00,,5,20,43,,
2017-06-09,04:00,,15,26,35,,
2017-06-09,05:00,,22,34,28,,
2017-06-09,06:00,,49,40,31,,
2017-06-09,07:00,,61,45,32,,
2017-06-09,08:00,,55,47,38,,
2017-06-09,09:00,,29,31,64,,
2017-06-09,10:00,,43,45,76,,
2017-06-09,14:00,,29,44,91,,
2017-06-09,15:00,,52,63,92,,
2017-06-09,16:00,,70,73,85,,
2017-06-09,17:00,,47,63,85,,
2017-06-09,18:00,,46,69,75,,
2017-06-09,19:00,,41,59,72,,
2017-06-09,20:00,,11,29,86,,
2017-06-09,21:00,,11,26,76,,
2017-06-09,22:00,,29,48,55,,
2017-06-09,23:00,,19,30,58,,
2017-06-10,00:00,,16,26,72,,
2017-06-10,01:00,,12,22,73,,
2017-06-10,02:00,,7,20,66,,
2017-06-10,03:00,,7,19,59,,
2017-06-10,04:00,,3,13,61,,
2017-06-10,05:00,,7,14,63,,
2017-06-10,06:00,,24,25,50,,
2017-06-10,07:00,,22,21,51,,
2017-06-10,08:00,,25,22,57,,
2017-06-10,09:00,,28,22,61,,
2017-06-10,10:00,,22,23,70,,
