Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-06-01,,,,,,11,
2017-06-01,01:00,,1,11,51,,
2017-06-01,02:00,,1,10,48,,
2017-06-01,03:00,,1,10,46,,
2017-06-01,04:00,,2,13,39,,
2017-06-01,05:00,,4,21,39,,
2017-06-01,06:00,,5,17,51,,
2017-06-01,07:00,,7,14,56,,
2017-06-01,08:00,,5,9,62,,
2017-06-01,09:00,,5,7,67,,
2017-06-01,10:00,,4,6,74,,
2017-06-01,11:00,,3,5,85,,
2017-06-01,12:00,,3,4,89,,
2017-06-01,13:00,,3,6,89,,
2017-06-01,14:00,,4,7,91,,
2017-06-01,15:00,,3,9,64,,
2017-06-01,16:00,,3,5,78,,
2017-06-01,17:00,,2,5,86,,
2017-06-01,18:00,,1,5,91,,
2017-06-01,19:00,,2,10,87,,
2017-06-01,20:00,,2,13,79,,
2017-06-01,21:00,,3,23,62,,
2017-06-01,22:00,,1,16,62,,
2017-06-01,23:00,,1,12,61,,
2017-06-02,,,,,,14,
2017-06-02,00:00,,1,7,62,,
2017-06-02,01:00,,1,8,54,,
2017-06-02,02:00,,2,9,46,,
2017-06-02,03:00,,1,9,41,,
2017-06-02,04:00,,4,15,35,,
2017-06-02,05:00,,17,30,26,,
2017-06-02,06:00,,26,39,27,,
2017-06-02,07:00,,16,32,43,,
2017-06-02,08:00,,4,10,78,,
2017-06-02,09:00,,2,3,90,,
2017-06-02,10:00,,4,7,92,,
2017-06-02,11:00,,2,6,100,,
2017-06-02,12:00,,2,4,110,,
2017-06-02,13:00,,2,6,112,,
2017-06-02,14:00,,2,6,114,,
2017-06-02,15:00,,3,7,113,,
2017-06-02,16:00,,2,6,117,,
2017-06-02,17:00,,2,4,120,,
2017-06-02,18:00,,2,8,118,,
2017-06-02,19:00,,2,12,114,,
2017-06-02,20:00,,3,24,97,,
2017-06-02,21:00,,4,29,64,,
2017-06-02,22:00,,2,22,79,,
2017-06-02,23:00,,1,15,67,,
2017-06-03,,,,,,16,
2017-06-03,00:00,,1,8,66,,
2017-06-03,01:00,,1,15,45,,
2017-06-03,02:00,,1,16,32,,
2017-06-03,03:00,,2,23,22,,
2017-06-03,04:00,,2,14,25,,
2017-06-03,05:00,,6,18,28,,
2017-06-03,06:00,,7,31,28,,
2017-06-03,07:00,,8,22,37,,
2017-06-03,08:00,,5,11,47,,
2017-06-03,09:00,,4,10,68,,
2017-06-03,10:00,,2,6,84,,
2017-06-03,11:00,,2,5,104,,
2017-06-03,12:00,,1,1,121,,
2017-06-03,13:00,,2,2,122,,
2017-06-03,14:00,,1,1,122,,
2017-06-03,15:00,,2,4,121,,
2017-06-03,16:00,,2,5,118,,
2017-06-03,17:00,,2,5,117,,
2017-06-03,18:00,,2,7,110,,
2017-06-03,19:00,,1,9,104,,
2017-06-03,20:00,,1,8,105,,
2017-06-03,21:00,,1,5,102,,
2017-06-03,22:00,,1,3,103,,
2017-06-03,23:00,,1,3,91,,
2017-06-04,,,,,,11,
2017-06-04,00:00,,1,2,83,,
2017-06-04,01:00,,1,2,78,,
2017-06-04,02:00,,1,5,66,,
2017-06-04,03:00,,1,6,55,,
2017-06-04,04:00,,1,4,64,,
2017-06-04,05:00,,1,7,55,,
2017-06-04,06:00,,1,8,49,,
2017-06-04,07:00,,1,2,72,,
2017-06-04,08:00,,1,3,71,,
2017-06-04,09:00,,1,3,74,,
2017-06-04,10:00,,1,3,75,,
2017-06-04,11:00,,1,2,84,,
2017-06-04,12:00,,1,2,83,,
2017-06-04,13:00,,1,2,78,,
2017-06-04,14:00,,1,3,77,,
2017-06-04,15:00,,1,2,74,,
2017-06-04,16:00,,1,2,76,,
2017-06-04,17:00,,1,3,66,,
2017-06-04,18:00,,1,3,64,,
2017-06-04,19:00,,1,2,58,,
2017-06-04,20:00,,1,4,54,,
2017-06-04,21:00,,1,7,47,,
2017-06-04,22:00,,1,4,50,,
2017-06-04,23:00,,1,6,42,,
2017-06-05,,,,,,11,
2017-06-05,00:00,,1,5,40,,
2017-06-05,01:00,,1,6,37,,
2017-06-05,02:00,,1,2,36,,
2017-06-05,03:00,,2,3,31,,
2017-06-05,04:00,,1,2,31,,
2017-06-05,05:00,,2,4,29,,
2017-06-05,06:00,,1,2,38,,
2017-06-05,07:00,,1,1,53,,
2017-06-05,08:00,,1,1,55,,
2017-06-05,09:00,,1,1,58,,
2017-06-05,10:00,,1,1,73,,
2017-06-05,11:00,,1,1,94,,
2017-06-05,12:00,,1,1,97,,
2017-06-05,13:00,,1,1,100,,
2017-06-05,14:00,,1,2,99,,
2017-06-05,15:00,,2,2,96,,
2017-06-05,16:00,,1,2,97,,
2017-06-05,17:00,,1,3,93,,
2017-06-05,18:00,,2,6,84,,
